"id"	"科名"	"保存编号"	"品种名称"	"鲜粗淀粉"	"所属群别"	"脉基色"	"叶脉色"	"耐盐性"	"耐贮性"	"分枝多少"	"类型"	"保存单位"	"省"	"来源"	"幼苗生长势"	"鲜粗蛋白"	"原名"	"属名"	"统一编号"	"叶片大小"	"干粗蛋白"	"学名"	"茎色"	"最长蔓长短"	"茎粗"	"干可溶性糖"	"株型"	"薯皮色"	"薯形"	"原产地"	"产量"	"叶色"	"最长蔓长"	"柄基色"	"顶叶形"	"顶叶色"	"备注"	"薯瘟抗性1"	"叶形"	"根腐病指"	"茎线虫病"	"薯肉色"	"耐旱性"	"茎粗大小"	"干粗淀粉"	"鲜可溶性糖"	"根腐病抗性"	"萌芽性"	"茎端茸毛"	"叶片长"	"烘干率"	"叶片宽"	"基部分枝"	"薯瘟抗性2"	"原系号"	"黑斑病"	"异亮氨酸"	"所属"	"糖化力"	"叶锈反应型"	"直链淀粉"	"丙氨酸"	"穗密度"	"耐涝性"	"单位编号"	"蛋白质"	"北纬"	"白背飞虱"	"单株产量"	"条纹病抗性"	"籼粳"	"百粒重"	"分蘖力"	"赤霉病病穗"	"苗瘟"	"分枝数"	"条纹病病率"	"芒"	"苗期耐旱"	"脯氨酸"	"抗旱级别"	"田间抗寒性"	"精米率"	"天冬氨酸"	"水敏称度"	"秆锈反应型"	"长宽比"	"缬氨酸"	"高程"	"种子来源"	"耐涝级别"	"沉淀值"	"早中晚"	"生长习性"	"赤霉病抗性"	"保存单位_2"	"荚色"	"棱型"	"东经"	"花色"	"黄花发病率"	"冬春性"	"颖尖弯直'"	"库编号"	"全粉浸出物"	"颖尖弯直"	"酪氨酸"	"壳色"	"芒长"	"荚长"	"粗蛋白"	"根腐穗病级"	"糙米率"
"352"	"Convolvulaceae(旋花科)"	"豫安B001"	"安薯1号"	"--"	"--"	"紫"	"绿带紫"	"--"	"--"	"特多"	"选育"	"河南省安阳地区农科所"	"河南"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000771"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿"	"短"	"粗"	"--"	"半直立"	"红褐"	"长纺"	"河南省安阳农科所"	"高"	"浓绿"	"98"	"绿"	"心脏"	"绿"	"中抗黑斑病"	"--"	"心脏"	"--"	"--"	"白"	"--"	"0.65"	"--"	"--"	"--"	"优"	"多"	"10.6"	"28.0"	"10.2"	"32"	"--"	"--"	"--"																																																									
"353"	"Convolvulaceae(旋花科)"	"豫安B002"	"安薯07"	"--"	"--"	"紫"	"紫"	"--"	"--"	"中"	"选育"	"河南省安阳地区农科所"	"河南"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000772"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿"	"中"	"粗"	"--"	"匍匐"	"紫红"	"长纺"	"河南省安阳农科所"	"中"	"浓绿"	"121"	"淡紫"	"心脏"	"绿"	"--"	"--"	"心脏"	"--"	"--"	"白"	"--"	"0.65"	"--"	"--"	"--"	"中"	"多"	"--"	"36.0"	"--"	"7"	"--"	"--"	"--"																																																									
"354"	"Convolvulaceae(旋花科)"	"豫周B001"	"周98"	"--"	"--"	"紫"	"紫"	"--"	"--"	"中"	"选育"	"河南省周口地区农科所"	"河南"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000774"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带紫"	"长"	"粗"	"--"	"匍匐"	"淡红"	"短纺"	"河南省周口农科所"	"高"	"浓绿"	"213"	"紫"	"浅复缺"	"绿"	"较抗根腐病"	"--"	"浅复缺"	"--"	"--"	"淡黄"	"--"	"0.61"	"--"	"--"	"--"	"优"	"多"	"10.0"	"28.4"	"11.0"	"9"	"--"	"--"	"--"																																																									
"355"	"Convolvulaceae(旋花科)"	"豫商农B002"	"商农7836-1"	"--"	"--"	"紫"	"紫"	"--"	"--"	"中"	"选育"	"河南省商丘农校"	"河南"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000778"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"紫带绿"	"中"	"中"	"--"	"匍匐"	"土红"	"纺锤"	"河南省商丘农校"	"中"	"浓绿"	"195"	"绿带紫"	"三角"	"浓绿"	"--"	"--"	"三角"	"--"	"--"	"淡黄带紫"	"--"	"0.60"	"--"	"--"	"--"	"优"	"多"	"13.0"	"40.0"	"10.0"	"8"	"--"	"--"	"--"																																																									
"356"	"Convolvulaceae(旋花科)"	"豫郑B001"	"郑州黄皮"	"--"	"--"	"绿"	"紫"	"--"	"--"	"中"	"选育"	"河南省郑州市农科所"	"河南"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000779"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带紫"	"中"	"粗"	"--"	"匍匐"	"土黄"	"纺锤"	"河南省郑州市农科所"	"高"	"绿"	"132"	"绿"	"浅单缺"	"绿"	"--"	"--"	"浅单缺"	"--"	"--"	"白"	"--"	"0.72"	"--"	"--"	"--"	"差"	"多"	"12.6"	"25.4"	"11.7"	"7"	"--"	"--"	"--"																																																									
"357"	"Convolvulaceae(旋花科)"	"鄂 B050"	"恩红73-60"	"--"	"--"	"紫"	"淡紫"	"--"	"--"	"少"	"选育"	"湖北省农科院粮作所"	"湖北"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000780"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿紫"	"短"	"中"	"--"	"匍匐"	"淡黄"	"纺锤"	"湖北省原恩施农科所"	"中"	"绿"	"71"	"紫"	"浅复缺"	"绿"	"重感黑斑病和根腐病"	"--"	"浅复缺"	"--"	"--"	"白"	"--"	"0.53"	"--"	"--"	"--"	"中"	"多"	"10.0"	"25.7"	"10.1"	"5"	"--"	"--"	"--"																																																									
"358"	"Convolvulaceae(旋花科)"	"湘 B001"	"湘农黄皮"	"--"	"B"	"紫"	"紫"	"--"	"--"	"中"	"选育"	"湖南省农科院作物所"	"湖南"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000782"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带紫"	"短"	"粗"	"--"	"匍匐"	"黄"	"下膨纺"	"湖南省农科院"	"中"	"绿"	"96"	"紫"	"尖心"	"绿边紫"	"抗薯瘟病"	"--"	"心带齿"	"--"	"--"	"桔红"	"--"	"0.70"	"--"	"--"	"--"	"中"	"中"	"10.5"	"32.0-33.0"	"12.4"	"6"	"--"	"--"	"--"																																																									
"359"	"Convolvulaceae(旋花科)"	"湘 B003"	"湘薯6号"	"--"	"美国红"	"紫"	"紫"	"--"	"--"	"少"	"选育"	"湖南省农科院作物所"	"湖南"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000784"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带紫"	"长"	"中"	"--"	"匍匐"	"黄带淡红"	"短纺"	"湖南省农科院"	"中"	"绿"	"239"	"紫"	"浅复缺"	"绿边紫"	"抗薯瘟病"	"--"	"浅复缺"	"--"	"--"	"淡黄"	"--"	"0.51"	"--"	"--"	"--"	"优"	"无"	"9.1"	"30.0"	"10.7"	"5"	"--"	"--"	"--"																																																									
"360"	"Convolvulaceae(旋花科)"	"桂 B038"	"桂72-105"	"--"	"--"	"绿"	"绿"	"--"	"--"	"中"	"选育"	"广西壮族自治区玉米所"	"广西"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000883"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿"	"中"	"粗"	"--"	"匍匐"	"紫红"	"长纺园"	"广西壮族自治区农科院"	"高"	"绿"	"136"	"绿"	"心齿"	"绿"	"抗薯瘟、耐旱、耐寒"	"--"	"心齿"	"--"	"--"	"淡黄"	"--"	"0.68"	"--"	"--"	"--"	"优"	"无"	"10.5"	"30.0"	"12.5"	"10"	"--"	"--"	"--"																																																									
"361"	"Convolvulaceae(旋花科)"	"桂 B039"	"桂74-362"	"--"	"--"	"绿"	"绿"	"--"	"--"	"中"	"选育"	"广西壮族自治区玉米所"	"广西"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000884"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿"	"中"	"中"	"--"	"匍匐"	"黄带淡红"	"短纺"	"广西壮族自治区农科院"	"高"	"淡绿"	"115"	"绿"	"心齿"	"绿"	"耐寒性较差"	"--"	"心齿"	"--"	"--"	"淡黄"	"--"	"0.57"	"--"	"--"	"--"	"优"	"少"	"11.6"	"31.0"	"11.2"	"8"	"--"	"--"	"--"																																																									
"362"	"Convolvulaceae(旋花科)"	"川 B026"	"红旗4号"	"--"	"B、美国红"	"绿"	"绿"	"--"	"--"	"中"	"选育"	"四川省农科院作物所"	"四川"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000885"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"微褐"	"中"	"中"	"--"	"匍匐"	"淡红"	"下膨纺"	"四川省农科院"	"高"	"淡绿"	"116"	"绿"	"心脏"	"绿"	"感黑斑病"	"--"	"心脏"	"--"	"--"	"桔红"	"--"	"0.53"	"--"	"--"	"--"	"中上"	"少"	"10.7"	"29.7"	"9.6"	"6"	"--"	"--"	"--"																																																									
"363"	"Convolvulaceae(旋花科)"	"川 B027"	"红皮早"	"--"	"A"	"紫"	"主淡紫"	"--"	"--"	"中"	"选育"	"四川省农科院作物所"	"四川"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000886"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"微褐"	"中"	"中"	"--"	"匍匐"	"浓紫"	"纺锤"	"四川省农科院"	"高"	"绿"	"198"	"绿"	"浅复缺"	"绿边紫"	"重感黑斑病"	"--"	"浅单复缺"	"--"	"--"	"淡黄"	"--"	"0.58"	"--"	"--"	"--"	"中"	"多"	"9.0"	"32.2"	"9.2"	"6"	"--"	"--"	"--"																																																									
"364"	"Convolvulaceae(旋花科)"	"川 B028"	"早丰"	"--"	"B"	"紫"	"紫"	"--"	"--"	"中"	"选育"	"四川省农科院作物所"	"四川"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000887"	"小"	"--"	"Ipomoea batatas Lam.(甘薯)"	"紫褐"	"长"	"中"	"--"	"匍匐"	"红"	"纺锤"	"四川省农科院"	"中"	"淡绿"	"204"	"紫"	"心齿"	"绿"	"感黑斑病"	"--"	"心齿或三角"	"--"	"--"	"桔红"	"--"	"0.43"	"--"	"--"	"--"	"优"	"多"	"7.7"	"32.3"	"8.5"	"7"	"--"	"--"	"--"																																																									
"365"	"Convolvulaceae(旋花科)"	"川 B032"	"川7753-5"	"--"	"--"	"紫"	"绿带紫"	"--"	"--"	"中"	"选育"	"四川省农科院作物所"	"四川"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000891"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"紫"	"短"	"粗"	"--"	"匍匐"	"淡红"	"纺锤"	"四川省农科院"	"高"	"绿"	"82"	"紫"	"尖心"	"绿"	"感黑斑病"	"--"	"尖心"	"--"	"--"	"黄红"	"--"	"0.69"	"--"	"--"	"--"	"中"	"多"	"10.9"	"35.7-37.9"	"9.4"	"8"	"--"	"--"	"--"																																																									
"366"	"Convolvulaceae(旋花科)"	"川 B033"	"川70144-1"	"--"	"--"	"浓紫"	"浓紫"	"--"	"--"	"中"	"选育"	"四川省农科院作物所"	"四川"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000892"	"小"	"--"	"Ipomoea batatas Lam.(甘薯)"	"褐紫绿"	"中"	"中"	"--"	"匍匐"	"紫"	"短纺"	"四川省农科院"	"中"	"绿"	"165"	"褐紫"	"尖心带齿"	"绿边紫"	"较抗黑斑病"	"--"	"心带齿或三角"	"--"	"--"	"黄"	"--"	"0.42"	"--"	"--"	"--"	"中上"	"无"	"8.6"	"39.7"	"9.8"	"6"	"--"	"--"	"--"																																																									
"367"	"Convolvulaceae(旋花科)"	"川 B034"	"川7224-66"	"--"	"--"	"紫"	"紫"	"--"	"--"	"少"	"选育"	"四川省农科院作物所"	"四川"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000893"	"小"	"--"	"Ipomoea batatas Lam.(甘薯)"	"紫"	"短"	"中"	"--"	"匍匐"	"紫"	"长纺"	"四川省农科院"	"低"	"浓绿"	"60"	"紫"	"心脏"	"绿"	"感黑斑病"	"--"	"心脏"	"--"	"--"	"白"	"--"	"0.59"	"--"	"--"	"--"	"优"	"多"	"9.7"	"40.5"	"7.9"	"4"	"--"	"--"	"--"																																																									
"368"	"Convolvulaceae(旋花科)"	"川 B035"	"川薯27"	"--"	"B"	"紫"	"紫"	"--"	"--"	"中"	"选育"	"四川省农科院作物所"	"四川"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000894"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带紫"	"中"	"粗"	"--"	"匍匐"	"淡红"	"纺块园筒"	"四川省农科院"	"高"	"绿"	"140"	"紫"	"心脏"	"紫"	"感黑斑病"	"--"	"心脏"	"--"	"--"	"黄"	"--"	"0.62"	"--"	"--"	"--"	"中上"	"多"	"12.2"	"30.6"	"10.3"	"7"	"--"	"--"	"--"																																																									
"369"	"Convolvulaceae(旋花科)"	"川 B036"	"内红1号"	"--"	"--"	"紫"	"主微紫"	"--"	"--"	"中"	"选育"	"四川省农科院作物所"	"四川"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000895"	"小"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿"	"中"	"中"	"--"	"匍匐"	"黄"	"长纺"	"四川省农科院"	"中"	"绿"	"150"	"绿"	"心或带齿"	"绿边紫"	"感黑斑病"	"--"	"心或心齿"	"--"	"--"	"淡黄"	"--"	"0.45"	"--"	"--"	"--"	"中"	"多"	"7.6"	"31.2"	"7.4"	"9"	"--"	"--"	"--"																																																									
"370"	"Convolvulaceae(旋花科)"	"陕 B007"	"武功红"	"--"	"B"	"紫"	"绿"	"--"	"--"	"特多"	"选育"	"陕西农科院粮作所"	"陕西"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000905"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"紫"	"中"	"粗"	"--"	"匍匐"	"红"	"球形"	"西北农学院"	"高"	"绿"	"168"	"淡紫"	"浅复缺"	"绿"	"抗黑斑病、耐寒、耐贮藏"	"--"	"浅复缺"	"--"	"--"	"淡黄"	"--"	"0.62"	"--"	"--"	"--"	"差"	"无"	"11.6"	"22.9"	"11.5"	"22"	"--"	"--"	"--"																																																									
"371"	"Convolvulaceae(旋花科)"	"苏徐B067"	"台农57号"	"--"	"--"	"淡紫"	"微紫"	"--"	"--"	"中"	"选育"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000923"	"大"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带褐"	"长"	"中"	"--"	"匍匐"	"白黄"	"纺锤"	"引自菲律宾"	"中"	"浓绿"	"275"	"绿"	"深浅复缺"	"绿边褐"	"重感根腐病"	"--"	"深浅复缺"	"--"	"--"	"黄"	"--"	"0.56"	"--"	"--"	"--"	"中"	"中"	"12.1"	"28.0"	"15.0"	"7"	"--"	"--"	"--"																																																									
"372"	"Convolvulaceae(旋花科)"	"苏徐B068"	"台农63号"	"--"	"--"	"紫"	"淡紫"	"--"	"--"	"多"	"选育"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000924"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带褐"	"中"	"中"	"--"	"匍匐"	"深紫"	"上膨纺"	"引自菲律宾"	"中"	"淡绿"	"185"	"微褐"	"浅单缺"	"淡绿带褐"	"重感根腐病、抗软腐病"	"--"	"浅单缺"	"--"	"--"	"白"	"--"	"0.48"	"--"	"--"	"--"	"中"	"少"	"10.0"	"32.2"	"9.9"	"11"	"--"	"--"	"--"																																																									
"373"	"Convolvulaceae(旋花科)"	"苏徐B070"	"台湾2"	"--"	"--"	"微褐"	"绿"	"--"	"--"	"多"	"选育"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000925"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带褐"	"长"	"中"	"--"	"攀缘"	"白黄"	"纺锤"	"引自菲律宾"	"低"	"浓绿"	"268"	"微褐"	"浅复缺"	"绿带褐"	"重感根腐病、感病毒、自然开花"	"--"	"浅复缺"	"--"	"--"	"白"	"--"	"0.43"	"--"	"--"	"--"	"差"	"中"	"11.1"	"29.7"	"10.6"	"11"	"--"	"--"	"--"																																																									
"374"	"Convolvulaceae(旋花科)"	"苏徐B071"	"台湾471"	"--"	"--"	"绿"	"绿"	"--"	"--"	"多"	"选育"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"ZS000926"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带褐"	"中"	"细"	"--"	"匍匐"	"紫红"	"圆筒"	"引自菲律宾"	"低"	"浓绿"	"140"	"绿"	"深浅复缺"	"绿边褐"	"重感根腐病、感病毒"	"--"	"深浅复缺"	"--"	"--"	"黄"	"--"	"0.40"	"--"	"--"	"--"	"中"	"中"	"10.9"	"29.0"	"11.6"	"19"	"--"	"--"	"--"																																																									
"375"	"Convolvulaceae(旋花科)"	"苏徐C001"	"南瑞苕"	"--"	"BA"	"紫"	"浓紫"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"Nancy Ha"	"Ipomoea(番薯属)"	"SY000001"	"大"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带紫"	"短"	"粗"	"--"	"匍匐"	"土黄"	"上膨纺"	"美国"	"中上"	"浓绿"	"93"	"紫"	"心脏"	"绿"	"抗黑斑病、重感茎线虫病和根腐病、耐贮藏"	"--"	"心带齿"	"--"	"--"	"杏黄"	"--"	"0.68"	"--"	"--"	"--"	"优"	"中"	"13.4"	"30.1"	"14.8"	"9"	"--"	"--"	"--"																																																									
"376"	"Convolvulaceae(旋花科)"	"苏徐C002"	"美实弟"	"--"	"A"	"绿"	"绿"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000002"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿"	"中"	"中"	"--"	"匍匐"	"粉红"	"纺锤"	"美国"	"中上"	"绿"	"174"	"绿"	"尖心"	"绿褐"	"较抗黑斑病、重感茎线虫病和根腐病"	"--"	"心带齿"	"--"	"--"	"黄"	"--"	"0.51"	"--"	"--"	"--"	"优"	"多"	"9.8"	"30.9"	"10.1"	"8"	"--"	"--"	"--"																																																									
"377"	"Convolvulaceae(旋花科)"	"苏徐C003"	"沃克罗火玛"	"--"	"C"	"紫"	"主紫"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000003"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿"	"中"	"粗"	"--"	"匍匐"	"黄白"	"上膨纺"	"美国"	"中上"	"绿"	"116"	"紫"	"心齿"	"绿"	"较抗黑斑病、感茎线虫病、重感根腐病"	"--"	"浅复缺"	"--"	"--"	"淡红"	"--"	"0.61"	"--"	"--"	"--"	"中"	"中"	"10.3"	"24.4"	"12.2"	"7"	"--"	"--"	"--"																																																									
"378"	"Convolvulaceae(旋花科)"	"苏徐C004"	"五魁好"	"--"	"B"	"绿"	"绿"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000004"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"淡紫"	"短"	"中"	"--"	"匍匐"	"黄"	"长纺"	"美国"	"中"	"绿"	"95"	"紫"	"心脏"	"绿"	"抗茎线虫病、感黑斑病、重感根腐病、耐贮藏"	"--"	"心脏"	"--"	"--"	"杏红"	"--"	"0.54"	"--"	"--"	"--"	"中下"	"中"	"9.1"	"24.2"	"10.4"	"8"	"--"	"--"	"--"																																																									
"379"	"Convolvulaceae(旋花科)"	"苏徐C005"	"红旗"	"--"	"--"	"紫"	"紫"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000005"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"紫"	"短"	"粗"	"--"	"半直立"	"红"	"下膨纺"	"美国"	"中"	"绿带紫"	"89"	"紫"	"深复缺"	"绿带紫"	"感黑斑病、重感茎线虫病和根腐病、耐贮藏"	"--"	"深复缺"	"--"	"--"	"黄红"	"--"	"0.63"	"--"	"--"	"--"	"中"	"少"	"11.3"	"27.3"	"13.0"	"9"	"--"	"--"	"--"																																																									
"380"	"Convolvulaceae(旋花科)"	"苏徐C006"	"美国红"	"--"	"美国红"	"紫红"	"紫红"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000006"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿带紫"	"中"	"粗"	"--"	"半直立"	"紫红"	"纺锤"	"美国"	"中"	"绿"	"140"	"紫红"	"心脏"	"紫褐"	"高抗黑斑病和茎线虫病、重感根腐病、耐旱、耐贮藏"	"--"	"心带齿"	"--"	"--"	"白带紫"	"--"	"0.71"	"--"	"--"	"--"	"优"	"无"	"10.7"	"24.3"	"10.0"	"15"	"--"	"--"	"--"																																																									
"381"	"Convolvulaceae(旋花科)"	"苏徐C007"	"台山2号"	"--"	"--"	"紫"	"淡紫"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000007"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿"	"中"	"粗"	"--"	"半直立"	"淡黄"	"纺锤"	"美国"	"低"	"淡绿"	"113"	"紫"	"心齿"	"淡绿"	"高抗茎线虫病、抗黑斑病、重感根腐病"	"--"	"心齿"	"--"	"--"	"淡黄"	"--"	"0.64"	"--"	"--"	"--"	"中上"	"少"	"9.2"	"16.9"	"10.2"	"14"	"--"	"--"	"--"																																																									
"382"	"Convolvulaceae(旋花科)"	"苏徐C008"	"普利苕"	"--"	"--"	"紫红"	"紫"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000008"	"大"	"--"	"Ipomoea batatas Lam.(甘薯)"	"紫"	"中"	"中"	"--"	"匍匐"	"淡红"	"纺锤"	"美国"	"中"	"绿"	"120"	"紫红"	"心带齿"	"边褐"	"抗茎线虫病、抗黑斑病、重感根腐病"	"--"	"浅复缺"	"--"	"--"	"桔黄"	"--"	"0.46"	"--"	"--"	"--"	"中"	"少"	"12.5"	"29.7"	"15.6"	"11"	"--"	"--"	"--"																																																									
"383"	"Convolvulaceae(旋花科)"	"苏徐C010"	"澳洲黄"	"--"	"--"	"紫红"	"主紫"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"Asutrali"	"Ipomoea(番薯属)"	"SY000010"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"紫"	"中"	"中"	"--"	"匍匐"	"黄"	"纺锤"	"美国"	"中"	"浓绿"	"104"	"紫红"	"心带齿"	"绿"	"抗茎线虫病、较抗黑斑病、重感根腐病"	"--"	"心齿至浅复缺"	"--"	"--"	"杏黄"	"--"	"0.54"	"--"	"--"	"--"	"中"	"少"	"9.6"	"26.0"	"11.9"	"8"	"--"	"--"	"--"																																																									
"384"	"Convolvulaceae(旋花科)"	"苏徐C011"	"美实"	"--"	"--"	"紫"	"淡紫"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000011"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"淡绿"	"短"	"中"	"--"	"匍匐"	"淡粉红"	"纺锤"	"美国"	"中"	"绿"	"93"	"淡紫"	"浅复缺"	"淡绿"	"抗黑斑病、较抗茎线虫病、重感根腐病"	"--"	"浅复缺"	"--"	"--"	"桔红"	"--"	"0.58"	"--"	"--"	"--"	"中"	"中"	"10.4"	"24.9"	"11.0"	"7"	"--"	"--"	"--"																																																									
"385"	"Convolvulaceae(旋花科)"	"苏徐C012"	"美国白"	"--"	"--"	"紫"	"紫"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000012"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"淡紫褐"	"长"	"中"	"--"	"匍匐"	"白"	"短纺"	"美国"	"中"	"绿"	"231"	"淡紫褐"	"尖心齿"	"淡绿边褐"	"--"	"--"	"浅复缺"	"--"	"--"	"白"	"--"	"0.50"	"--"	"--"	"--"	"中上"	"少"	"10.5"	"22.5"	"12.3"	"16"	"--"	"--"	"--"																																																									
"386"	"Convolvulaceae(旋花科)"	"苏徐C013"	"OK"	"--"	"--"	"紫"	"紫"	"--"	"--"	"中"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000013"	"小"	"--"	"Ipomoea batatas Lam.(甘薯)"	"淡紫"	"中"	"中"	"--"	"半直立"	"赭红"	"纺锤"	"美国"	"中"	"浓绿"	"129"	"淡紫褐"	"尖心带齿"	"褐紫"	"抗黑斑病、较抗茎线虫病、重感根腐病"	"--"	"浅复或心齿"	"--"	"--"	"白带紫"	"--"	"0.50"	"--"	"--"	"--"	"中"	"无"	"8.5"	"30.1"	"9.5"	"9"	"--"	"--"	"--"																																																									
"387"	"Convolvulaceae(旋花科)"	"苏徐C014"	"L-5-4"	"--"	"--"	"褐"	"主微紫"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"L-5-4"	"Ipomoea(番薯属)"	"SY000014"	"中"	"--"	"Ipomoea batatas Lam.(甘薯)"	"绿"	"中"	"中"	"--"	"匍匐"	"紫红"	"纺锤"	"美国"	"中"	"绿"	"125"	"淡紫"	"深复缺"	"淡绿边褐"	"抗黑斑病、较抗茎线虫病、重感根腐病"	"--"	"深复缺"	"--"	"--"	"淡黄"	"--"	"0.45"	"--"	"--"	"--"	"优"	"少"	"10.7"	"22.5"	"11.5"	"11"	"--"	"--"	"--"																																																									
"388"	"Convolvulaceae(旋花科)"	"苏徐C015"	"金山种"	"--"	"--"	"淡紫"	"主淡紫"	"--"	"--"	"多"	"国外"	"江苏省徐州农科所"	"国外"	"--"	"--"	"--"	"--"	"Ipomoea(番薯属)"	"SY000015"	"小"	"--"	"Ipomoea batatas Lam.(甘薯)"	"淡绿"	"中"	"中"	"--"	"半直立"	"黄带微红"	"长纺"	"美国"	"低"	"淡绿"	"181"	"微褐"	"尖心带齿"	"淡绿"	"--"	"--"	"心带齿"	"--"	"--"	"黄"	"--"	"0.46"	"--"	"--"	"--"	"中"	"少"	"7.0"	"24.9"	"7.0"	"15"	"--"	"--"	"--"																																																									
