"id"	"科名"	"保存编号"	"品种名称"	"戊烯基"	"棕榈酸"	"甲基吲哚"	"丙烯基"	"每果粒数"	"全株角果数"	"羟基"	"一次分枝数"	"硬脂酸"	"生育日数"	"译名"	"类型"	"来源"	"丁烯基"	"芥酸"	"东经"	"总量"	"属名"	"统一编号"	"学名"	"高程"	"烯基"	"选育方法"	"种皮色"	"花色"	"成熟期"	"北纬"	"库编号"	"省"	"吲哚"	"分枝高度"	"叶型"	"样品类型"	"亚油酸"	"菌核病"	"X1"	"千粒重"	"保存单位"	"霜霉病"	"花生烯酸"	"油酸"	"病毒病"	"株高"	"含油率"	"亚麻酸"
"585"	"Cruciferae(十字花科)"	"Ⅲ105"	"81B(保持系)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"81B( BAO CHI XI )"	"甘蓝型"	"四川省院"	"--"	"--"	"10355"	"--"	"Brassica(芸薹属)"	"00004694"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"--"	"--"	"--"	"8.06"	"3025"	"I4B03545"	"四川"	"--"	"--"	"--"	"选育"	"--"	"--"	"--"	"--"	"四川农科院作物所"	"--"	"--"	"--"	"--"	"--"	"--"	"--"
"586"	"Cruciferae(十字花科)"	"Ⅲ106"	"87-3(F1)"	"--"	"4.40"	"--"	"--"	"18.6"	"349.0"	"--"	"6.2"	"1.73"	"212"	"87-3(F1)"	"甘蓝型"	"四川省院"	"--"	"1.33"	"10355"	"--"	"Brassica(芸薹属)"	"00004695"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"杂交种"	"红褐"	"黄"	"5.17"	"3025"	"I4B03923"	"四川"	"--"	"67.3"	"裂叶"	"选育"	"17.95"	"低抗"	"--"	"2.77"	"四川农科院作物所"	"中抗"	"--"	"65.52"	"中感"	"201.5"	"34.67"	"7.44"
"587"	"Cruciferae(十字花科)"	"Ⅲ107"	"89-15(恢复系)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"89-15( HUI FU XI )"	"甘蓝型"	"四川省院"	"--"	"--"	"10355"	"--"	"Brassica(芸薹属)"	"00004696"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"--"	"--"	"--"	"8.06"	"3025"	"I4B03924"	"四川"	"--"	"--"	"--"	"选育"	"--"	"--"	"--"	"--"	"四川农科院作物所"	"--"	"--"	"--"	"--"	"--"	"--"	"--"
"588"	"Cruciferae(十字花科)"	"Ⅲ108"	"8935"	"--"	"2.44"	"--"	"--"	"16.9"	"273.3"	"--"	"6.8"	"1.02"	"201"	"8935"	"甘蓝型"	"四川省院"	"--"	"46.68"	"10355"	"--"	"Brassica(芸薹属)"	"00004697"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"杂交种"	"黑褐"	"黄"	"5.06"	"3025"	"I4B03925"	"四川"	"--"	"62.5"	"裂叶"	"选育"	"13.12"	"低抗"	"--"	"3.96"	"四川农科院作物所"	"低抗"	"--"	"18.82"	"低感"	"159.2"	"37.24"	"8.80"
"589"	"Cruciferae(十字花科)"	"Ⅲ109"	"化杀191(F1)"	"--"	"4.65"	"--"	"--"	"18.5"	"296.9"	"--"	"6.8"	"1.89"	"207"	"HUA SHA 191(F1)"	"甘蓝型"	"成都市"	"--"	"1.19"	"10401"	"--"	"Brassica(芸薹属)"	"00004698"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"杂交种"	"黑褐"	"黄"	"5.12"	"3040"	"I4B03529"	"四川"	"--"	"79.2"	"裂叶"	"选育"	"18.51"	"低抗"	"--"	"3.83"	"四川农科院作物所"	"低感"	"--"	"12.23"	"中感"	"204.3"	"39.62"	"10.69"
"590"	"Cruciferae(十字花科)"	"Ⅲ110"	"85-15(母本)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"85-15( MU BEN )"	"甘蓝型"	"成都市"	"--"	"--"	"10401"	"--"	"Brassica(芸薹属)"	"00004699"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"--"	"--"	"--"	"8.06"	"3040"	"I4B03528"	"四川"	"--"	"--"	"--"	"选育"	"--"	"--"	"--"	"--"	"四川农科院作物所"	"--"	"--"	"--"	"--"	"--"	"--"	"--"
"591"	"Cruciferae(十字花科)"	"Ⅲ111"	"82-11(父本)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"82-11( FU BEN )"	"甘蓝型"	"成都市"	"--"	"--"	"10401"	"--"	"Brassica(芸薹属)"	"00004700"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"--"	"--"	"--"	"8.06"	"3040"	"I4B04729"	"四川"	"--"	"--"	"--"	"选育"	"--"	"--"	"--"	"--"	"四川农科院作物所"	"--"	"--"	"--"	"--"	"--"	"--"	"--"
"592"	"Cruciferae(十字花科)"	"Ⅲ112"	"化杀192(F1)"	"--"	"3.36"	"--"	"--"	"20.3"	"299.0"	"--"	"7.3"	"1.14"	"203"	"HUA SHA 192(F1)"	"甘蓝型"	"成都市"	"--"	"49.12"	"10401"	"--"	"Brassica(芸薹属)"	"00004701"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"杂交种"	"黑"	"黄"	"5.08"	"3040"	"I4B03531"	"四川"	"--"	"60.8"	"裂叶"	"选育"	"14.38"	"低抗"	"--"	"3.54"	"四川农科院作物所"	"低抗"	"--"	"13.62"	"高感"	"187.7"	"39.32"	"12.08"
"593"	"Cruciferae(十字花科)"	"Ⅲ113"	"江油19选(母本)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"JIANG YOU 19 XUAN (MU BEN )"	"甘蓝型"	"成都市"	"--"	"--"	"10401"	"--"	"Brassica(芸薹属)"	"00004702"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"--"	"--"	"--"	"8.06"	"3040"	"I4B03530"	"四川"	"--"	"--"	"--"	"选育"	"--"	"--"	"--"	"--"	"四川农科院作物所"	"--"	"--"	"--"	"--"	"--"	"--"	"--"
"594"	"Cruciferae(十字花科)"	"Ⅲ114"	"二西塔-1(父本)"	"--"	"3.21"	"--"	"--"	"--"	"--"	"--"	"--"	"1.10"	"--"	"ER XI TA -1( FU BEN )"	"甘蓝型"	"成都市"	"--"	"48.15"	"10401"	"--"	"Brassica(芸薹属)"	"00004703"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"--"	"--"	"--"	"8.06"	"3040"	"I4B03532"	"四川"	"--"	"--"	"--"	"选育"	"14.89"	"低抗"	"--"	"--"	"四川农科院作物所"	"低感"	"--"	"14.55"	"高感"	"--"	"34.58"	"10.23"
"595"	"Cruciferae(十字花科)"	"Ⅲ115"	"成川-4(F1)"	"--"	"3.25"	"--"	"--"	"12.9"	"375.2"	"--"	"7.8"	"1.34"	"203"	"CHENG CHUAN -4(F1)"	"甘蓝型"	"成都市"	"--"	"46.67"	"10401"	"--"	"Brassica(芸薹属)"	"00004704"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"杂交种"	"黑"	"黄"	"5.08"	"3040"	"I4B03534"	"四川"	"--"	"59.2"	"裂叶"	"选育"	"11.76"	"低抗"	"--"	"3.19"	"四川农科院作物所"	"低抗"	"--"	"17.28"	"中感"	"172.8"	"38.35"	"9.52"
"596"	"Cruciferae(十字花科)"	"Ⅲ116"	"川油9号(母本)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"CHUAN YOU 9 HAO (MU BEN )"	"甘蓝型"	"成都市"	"--"	"--"	"10401"	"--"	"Brassica(芸薹属)"	"00004705"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"--"	"--"	"--"	"8.06"	"3040"	"I4B03533"	"四川"	"--"	"--"	"--"	"选育"	"--"	"--"	"--"	"--"	"四川农科院作物所"	"--"	"--"	"--"	"--"	"--"	"--"	"--"
"597"	"Cruciferae(十字花科)"	"Ⅲ117"	"农林43号(父本)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"NONG LIN 43 HAO (FU BEN )"	"甘蓝型"	"成都市"	"--"	"--"	"10401"	"--"	"Brassica(芸薹属)"	"00004706"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"杂交种"	"--"	"--"	"8.06"	"3040"	"I4B04728"	"四川"	"--"	"--"	"--"	"选育"	"--"	"--"	"--"	"--"	"四川农科院作物所"	"--"	"--"	"--"	"--"	"--"	"--"	"--"
"598"	"Cruciferae(十字花科)"	"Ⅲ118"	"85-222"	"--"	"2.83"	"--"	"--"	"18.4"	"290.2"	"--"	"6.7"	"1.10"	"204"	"85-222"	"甘蓝型"	"绵阳市"	"--"	"44.95"	"10445"	"--"	"Brassica(芸薹属)"	"00004707"	"Brassica napus L.(甘蓝型油菜)"	"457"	"--"	"杂交种"	"黑"	"黄"	"5.09"	"3127"	"I4B03926"	"四川"	"--"	"64.8"	"裂叶"	"选育"	"13.57"	"中抗"	"--"	"4.90"	"四川农科院作物所"	"低感"	"--"	"18.86"	"低抗"	"180.3"	"31.76"	"8.51"
"599"	"Cruciferae(十字花科)"	"Ⅲ119"	"88-2"	"--"	"3.81"	"--"	"--"	"16.1"	"375.4"	"--"	"7.0"	"1.68"	"211"	"88-2"	"甘蓝型"	"绵阳市"	"--"	"0.60"	"10445"	"--"	"Brassica(芸薹属)"	"00004708"	"Brassica napus L.(甘蓝型油菜)"	"457"	"--"	"杂交种"	"红褐"	"黄"	"5.16"	"3127"	"I4B03927"	"四川"	"--"	"80.2"	"裂叶"	"选育"	"17.66"	"低抗"	"--"	"4.01"	"四川农科院作物所"	"低抗"	"--"	"65.65"	"低感"	"195.3"	"44.31"	"9.18"
"600"	"Cruciferae(十字花科)"	"Ⅲ120"	"87-5016"	"--"	"3.62"	"--"	"--"	"20.9"	"369.1"	"--"	"7.3"	"1.11"	"204"	"87-5016"	"甘蓝型"	"绵阳市"	"--"	"50.69"	"10445"	"--"	"Brassica(芸薹属)"	"00004709"	"Brassica napus L.(甘蓝型油菜)"	"457"	"--"	"杂交种"	"黑褐"	"黄"	"5.09"	"3127"	"I4B03522"	"四川"	"--"	"67.5"	"裂叶"	"选育"	"15.34"	"低感"	"--"	"2.88"	"四川农科院作物所"	"低感"	"--"	"11.28"	"高感"	"189.5"	"40.25"	"11.61"
"601"	"Cruciferae(十字花科)"	"Ⅲ121"	"880248"	"--"	"4.15"	"--"	"--"	"18.5"	"227.2"	"--"	"6.8"	"1.47"	"207"	"880248"	"甘蓝型"	"绵阳市"	"--"	"1.35"	"10445"	"--"	"Brassica(芸薹属)"	"00004710"	"Brassica napus L.(甘蓝型油菜)"	"457"	"--"	"杂交种"	"黑褐"	"黄"	"5.06"	"3127"	"I4B04727"	"四川"	"--"	"94.4"	"裂叶"	"选育"	"17.65"	"高感"	"--"	"4.62"	"四川农科院作物所"	"低感"	"--"	"65.86"	"中感"	"175.5"	"34.68"	"9.25"
"602"	"Cruciferae(十字花科)"	"Ⅲ122"	"86126-1-2"	"--"	"3.26"	"--"	"--"	"25.0"	"253.3"	"--"	"7.8"	"1.16"	"207"	"86126-1-2"	"甘蓝型"	"成都市"	"--"	"49.94"	"10401"	"--"	"Brassica(芸薹属)"	"00004711"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"杂交种"	"黑"	"黄"	"5.12"	"3040"	"I4B03521"	"四川"	"--"	"75.7"	"裂叶"	"选育"	"13.66"	"低抗"	"--"	"3.74"	"四川农科院作物所"	"低感"	"--"	"14.36"	"中感"	"171.8"	"43.60"	"9.95"
"603"	"Cruciferae(十字花科)"	"Ⅲ123"	"90-2"	"--"	"3.58"	"--"	"--"	"17.8"	"334.2"	"--"	"5.8"	"0.69"	"206"	"90-2"	"甘蓝型"	"成都市"	"--"	"54.68"	"10401"	"--"	"Brassica(芸薹属)"	"00004712"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"杂交种"	"黑"	"黄"	"5.11"	"3040"	"I4B04730"	"四川"	"--"	"65.8"	"裂叶"	"选育"	"15.07"	"中感"	"--"	"3.88"	"四川农科院作物所"	"低感"	"--"	"14.16"	"低感"	"182.3"	"34.78"	"9.87"
"604"	"Cruciferae(十字花科)"	"Ⅲ124"	"870921-4"	"--"	"3.14"	"--"	"--"	"15.7"	"307.7"	"--"	"9.9"	"1.99"	"213"	"870921-4"	"甘蓝型"	"宜宾市"	"--"	"0.07"	"10437"	"--"	"Brassica(芸薹属)"	"00004713"	"Brassica napus L.(甘蓝型油菜)"	"287"	"--"	"杂交种"	"黑褐"	"黄"	"5.18"	"2846"	"I4B03928"	"四川"	"--"	"80.0"	"裂叶"	"选育"	"19.72"	"低抗"	"--"	"3.15"	"四川农科院作物所"	"低抗"	"--"	"67.50"	"低抗"	"184.7"	"36.51"	"6.77"
"605"	"Cruciferae(十字花科)"	"Ⅲ125"	"86111"	"--"	"3.58"	"--"	"--"	"13.6"	"431.2"	"--"	"7.8"	"1.22"	"208"	"86111"	"甘蓝型"	"宜宾市"	"--"	"41.07"	"10437"	"--"	"Brassica(芸薹属)"	"00004714"	"Brassica napus L.(甘蓝型油菜)"	"287"	"--"	"杂交种"	"黑"	"黄"	"5.13"	"2846"	"I4B03526"	"四川"	"--"	"98.5"	"裂叶"	"选育"	"14.31"	"低抗"	"--"	"3.33"	"四川农科院作物所"	"低感"	"--"	"18.92"	"中感"	"211.2"	"37.08"	"9.94"
"606"	"Cruciferae(十字花科)"	"Ⅲ126"	"85119"	"--"	"3.48"	"--"	"--"	"23.7"	"332.5"	"--"	"10.2"	"1.06"	"206"	"85119"	"甘蓝型"	"宜宾市"	"--"	"45.89"	"10437"	"--"	"Brassica(芸薹属)"	"00004715"	"Brassica napus L.(甘蓝型油菜)"	"287"	"--"	"杂交种"	"黑褐"	"黄"	"5.11"	"2846"	"I4B03527"	"四川"	"--"	"75.5"	"裂叶"	"选育"	"14.49"	"低抗"	"--"	"3.37"	"四川农科院作物所"	"中抗"	"--"	"16.06"	"低感"	"190.0"	"40.06"	"9.96"
"607"	"Cruciferae(十字花科)"	"Ⅲ127"	"87119-4"	"--"	"1.40"	"--"	"--"	"22.9"	"247.9"	"--"	"6.4"	"0.61"	"208"	"87119-4"	"甘蓝型"	"宜宾市"	"--"	"49.78"	"10437"	"--"	"Brassica(芸薹属)"	"00004716"	"Brassica napus L.(甘蓝型油菜)"	"287"	"--"	"杂交种"	"黑"	"黄"	"5.13"	"2846"	"I4B03929"	"四川"	"--"	"56.8"	"裂叶"	"选育"	"13.23"	"低感"	"--"	"3.86"	"四川农科院作物所"	"低感"	"--"	"17.97"	"低抗"	"174.8"	"35.30"	"8.20"
"608"	"Cruciferae(十字花科)"	"Ⅲ128"	"化杀201(7402选821)"	"--"	"2.95"	"--"	"--"	"20.3"	"307.0"	"--"	"7.2"	"1.10"	"203"	"HUA SHA 201(7402 XUAN 821)"	"甘蓝型"	"成都市"	"--"	"51.91"	"10401"	"--"	"Brassica(芸薹属)"	"00004717"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"杂交种"	"黑"	"黄"	"5.08"	"3040"	"I4B03506"	"四川"	"--"	"72.3"	"裂叶"	"选育"	"13.03"	"中感"	"--"	"4.00"	"四川农科院作物所"	"低感"	"--"	"15.52"	"低抗"	"184.3"	"35.02"	"9.32"
"609"	"Cruciferae(十字花科)"	"Ⅲ129"	"7402选"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7402 XUAN"	"甘蓝型"	"成都市"	"--"	"--"	"10401"	"--"	"Brassica(芸薹属)"	"00004718"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"--"	"--"	"--"	"8.06"	"3040"	"I4B03930"	"四川"	"--"	"--"	"--"	"选育"	"--"	"--"	"--"	"--"	"四川农科院作物所"	"--"	"--"	"--"	"--"	"--"	"--"	"--"
"610"	"Cruciferae(十字花科)"	"Ⅲ130"	"821选"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"821 XUAN"	"甘蓝型"	"成都市"	"--"	"--"	"10401"	"--"	"Brassica(芸薹属)"	"00004719"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"--"	"--"	"--"	"8.06"	"3040"	"I4B03507"	"四川"	"--"	"--"	"--"	"选育"	"--"	"--"	"--"	"--"	"四川农科院作物所"	"--"	"--"	"--"	"--"	"--"	"--"	"--"
"611"	"Cruciferae(十字花科)"	"Ⅲ131"	"87018"	"--"	"3.73"	"--"	"--"	"19.0"	"303.7"	"--"	"6.3"	"1.74"	"210"	"87018"	"甘蓝型"	"成都市"	"--"	"0.51"	"10401"	"--"	"Brassica(芸薹属)"	"00004720"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"杂交种"	"黑褐"	"黄"	"5.15"	"3040"	"I4B03931"	"四川"	"--"	"90.2"	"裂叶"	"选育"	"21.69"	"低感"	"--"	"3.00"	"四川农科院作物所"	"低抗"	"--"	"62.02"	"低抗"	"214.5"	"36.45"	"9.77"
"612"	"Cruciferae(十字花科)"	"Ⅲ132"	"(一)63"	"--"	"4.16"	"--"	"--"	"--"	"--"	"--"	"--"	"1.99"	"--"	"(YI )63"	"甘蓝型"	"成都市"	"--"	"0.41"	"10401"	"--"	"Brassica(芸薹属)"	"00004721"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"--"	"--"	"--"	"8.06"	"3040"	"I4B04731"	"四川"	"--"	"--"	"--"	"选育"	"15.21"	"低抗"	"--"	"--"	"四川农科院作物所"	"低抗"	"--"	"68.10"	"低抗"	"--"	"39.98"	"9.23"
"613"	"Cruciferae(十字花科)"	"Ⅲ133"	"85y15(母本)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"85y15( MU BEN )"	"甘蓝型"	"成都市"	"--"	"--"	"10401"	"--"	"Brassica(芸薹属)"	"00004722"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"--"	"--"	"--"	"8.06"	"3040"	"I4B04732"	"四川"	"--"	"--"	"--"	"选育"	"--"	"--"	"--"	"--"	"四川农科院作物所"	"--"	"--"	"--"	"--"	"--"	"--"	"--"
"614"	"Cruciferae(十字花科)"	"Ⅲ134"	"87019"	"--"	"--"	"--"	"--"	"20.1"	"371.4"	"--"	"6.8"	"--"	"209"	"87019"	"甘蓝型"	"成都市"	"--"	"--"	"10401"	"--"	"Brassica(芸薹属)"	"00004723"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"杂交种"	"棕褐"	"黄"	"5.14"	"3040"	"I4B03505"	"四川"	"--"	"87.3"	"裂叶"	"选育"	"--"	"--"	"--"	"2.78"	"四川农科院作物所"	"--"	"--"	"--"	"--"	"221.5"	"--"	"--"
"615"	"Cruciferae(十字花科)"	"Ⅲ135"	"86y17"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"86y17"	"甘蓝型"	"成都市"	"--"	"--"	"10401"	"--"	"Brassica(芸薹属)"	"00004724"	"Brassica napus L.(甘蓝型油菜)"	"506"	"--"	"--"	"--"	"--"	"8.06"	"3040"	"I4B03932"	"四川"	"--"	"--"	"--"	"选育"	"--"	"--"	"--"	"--"	"四川农科院作物所"	"--"	"--"	"--"	"--"	"--"	"--"	"--"
