"id"	"科名"	"可溶固形物"	"品种名称"	"省"	"原产地"	"可食率"	"外观评价"	"内质评价"	"维生素C"	"种子数"	"风味"	"特异及用途"	"柠檬酸"	"单果重评价"	"果实成熟期"	"肉质"	"成熟期评价"	"学名"	"统一编号"	"译名"	"单果重G"	"属名"	"色泽"	"粗细"	"总糖"	"果汁"
"138"	"Rutaceae(芸香科)"	"8.50"	"草市香桔"	"四川"	"四川江津"	"65.24"	"较差"	"中下"	"24.64"	"12.0"	"酸甜,味淡,有异味"	"鲜食,砧木"	"0.71"	"小"	"11月中下"	"细软"	"中"	"--"	"GJLR0237"	"CAO SHI XIANG JIE"	"67.0"	"Citrus(柑橘属)"	"暗红"	"中"	"6.75"	"44.65"
"139"	"Rutaceae(芸香科)"	"9.20"	"安江红结"	"四川"	"四川江津"	"65.58"	"中"	"中"	"24.66"	"9.9"	"酸甜,有异味"	"耐盐,抗寒,鲜食"	"0.65"	"小"	"12月上"	"较细"	"中"	"Citrus tangeruna Hort.(红橘)"	"GJLR0238"	"AN JIANG HONG JIE"	"69.5"	"Citrus(柑橘属)"	"暗红"	"中"	"7.34"	"44.49"
"140"	"Rutaceae(芸香科)"	"10.60"	"克里曼丁(摩-1)"	"国外"	"摩洛哥"	"68.88"	"中"	"中"	"38.17"	"11.2"	"酸甜,较浓"	"鲜食"	"0.61"	"小"	"10月上下"	"柔软"	"中早"	"--"	"GJLR0239"	"KE LI MAN DING (MO -1)"	"84.5"	"Citrus(柑橘属)"	"深橙"	"较细"	"9.75"	"43.78"
"141"	"Rutaceae(芸香科)"	"8.20"	"汕头酸桔"	"广东"	"广东汕头"	"69.68"	"差"	"下"	"27.11"	"13.5"	"酸,味淡"	"砧木"	"3.07"	"很小"	"12月上"	"软"	"中"	"--"	"GJLR0240"	"SHAN TOU SUAN JIE"	"27.0"	"Citrus(柑橘属)"	"橙黄"	"细"	"5.36"	"48.97"
"142"	"Rutaceae(芸香科)"	"7.40"	"江津酸桔"	"四川"	"四川江津"	"66.68"	"差"	"下"	"26.75"	"30.0"	"酸,味淡"	"砧木"	"2.92"	"很小"	"12月上"	"软"	"中"	"--"	"GJLR0241"	"JIANG JIN SUAN JIE"	"31.3"	"Citrus(柑橘属)"	"橙黄"	"细"	"4.69"	"48.35"
"143"	"Rutaceae(芸香科)"	"9.20"	"鹅蛋红桔"	"四川"	"四川江津"	"70.95"	"好"	"中上"	"34.60"	"14.7"	"酸甜适中"	"大果,丰产,鲜食"	"0.92"	"中小"	"12月上"	"较软"	"中"	"Citrus tangeruna Hort.(红橘)"	"GJLR0242"	"E DAN HONG JIE"	"109.9"	"Citrus(柑橘属)"	"红"	"细"	"7.64"	"47.03"
"144"	"Rutaceae(芸香科)"	"9.00"	"江南柑"	"四川"	"四川江津"	"70.58"	"较好"	"中上"	"32.61"	"14.0"	"酸甜适中"	"稍早熟,丰产,鲜食"	"0.52"	"小"	"11月中下"	"较软"	"中"	"--"	"GJLR0243"	"JIANG NAN GAN"	"85.1"	"Citrus(柑橘属)"	"红"	"细"	"7.71"	"41.97"
"145"	"Rutaceae(芸香科)"	"9.80"	"朱砂香柑"	"四川"	"四川江津"	"71.75"	"差"	"中下"	"32.10"	"18.8"	"酸甜适中"	"--"	"0.87"	"小"	"12月上"	"较脆"	"中"	"--"	"GJLR0244"	"ZHU SHA XIANG GAN"	"92.3"	"Citrus(柑橘属)"	"橙"	"较粗"	"7.84"	"47.47"
"146"	"Rutaceae(芸香科)"	"9.90"	"大香柑"	"四川"	"四川江津"	"13.53"	"较差"	"中下"	"41.70"	"13.5"	"酸甜适中"	"鲜食,砧木"	"0.77"	"小"	"12月上"	"较软"	"中"	"--"	"GJLR0245"	"DA XIANG GAN"	"85.8"	"Citrus(柑橘属)"	"浅橙"	"中"	"8.64"	"49.07"
"147"	"Rutaceae(芸香科)"	"8.30"	"沅江建柑"	"湖南"	"湖南沅江"	"60.38"	"差"	"下"	"18.01"	"26.0"	"酸甜适中"	"砧木"	"0.57"	"小"	"11月下"	"细软"	"中"	"--"	"GJLR0246"	"YUAN JIANG JIAN GAN"	"97.5"	"Citrus(柑橘属)"	"浅橙"	"中"	"6.95"	"41.24"
"148"	"Rutaceae(芸香科)"	"10.50"	"梅柑(湖南)"	"湖南"	"湖南长沙"	"73.50"	"较好"	"中上"	"39.46"	"14.5"	"甜酸,较浓,微香"	"丰产,优质,鲜食"	"0.70"	"中小"	"12月上中"	"细脆"	"中"	"--"	"GJLR0247"	"MEI GAN (HU NAN )"	"127.3"	"Citrus(柑橘属)"	"浅橙"	"较粗"	"8.81"	"42.68"
"149"	"Rutaceae(芸香科)"	"10.80"	"(扬村)曼柑"	"广东"	"广东杨村"	"63.93"	"较好"	"上"	"26.68"	"13.0"	"酸甜,味浓,微香"	"丰产,优质,鲜食"	"0.53"	"中小"	"12月上中"	"脆嫩"	"中"	"--"	"GJLR0248"	"(YANG CUN )MAN GAN"	"121.3"	"Citrus(柑橘属)"	"橙"	"较粗"	"9.53"	"34.55"
"150"	"Rutaceae(芸香科)"	"7.90"	"桔柑"	"四川"	"四川江津"	"62.45"	"差"	"下"	"25.53"	"20.0"	"极酸,味淡"	"砧木"	"1.95"	"很小"	"12月上"	"细软"	"中"	"--"	"GJLR0249"	"JIE GAN"	"32.8"	"Citrus(柑橘属)"	"浅橙"	"细"	"5.19"	"42.01"
"151"	"Rutaceae(芸香科)"	"9.70"	"道县野桔"	"湖南"	"湖南道县"	"59.29"	"差"	"下"	"32.11"	"13.0"	"酸,味淡"	"--"	"2.07"	"很小"	"11月下"	"细软"	"中"	"--"	"GJLR0250"	"DAO XIAN YE JIE"	"40.3"	"Citrus(柑橘属)"	"浅橙"	"粗"	"7.60"	"39.19"
"152"	"Rutaceae(芸香科)"	"10.40"	"蔓生红桔"	"四川"	"四川泸县"	"74.07"	"较好"	"中"	"34.50"	"13.8"	"甜酸"	"枝软,鲜食"	"0.90"	"小"	"12月中"	"较粗"	"中"	"Citrus tangeruna Hort.(红橘)"	"GJLR0251"	"MAN SHENG HONG JIE"	"96.3"	"Citrus(柑橘属)"	"橙"	"中"	"9.06"	"51.71"
"153"	"Rutaceae(芸香科)"	"9.00"	"早圆红桔"	"四川"	"四川江津"	"72.00"	"较好"	"中上"	"33.82"	"16.2"	"酸甜"	"鲜食"	"0.53"	"中小"	"11月下-12月上"	"细嫩"	"中"	"Citrus tangeruna Hort.(红橘)"	"GJLR0252"	"ZAO YUAN HONG JIE"	"90.0"	"Citrus(柑橘属)"	"红"	"细"	"7.90"	"41.71"
"154"	"Rutaceae(芸香科)"	"8.80"	"兴义大红袍"	"贵州"	"贵州兴义"	"72.12"	"较好"	"中"	"32.82"	"16.4"	"酸甜"	"--"	"0.61"	"小"	"12月上中"	"较嫩"	"中"	"Citrus tangeruna Hort.(红橘)"	"GJLR0253"	"XING YI DA HONG PAO"	"77.0"	"Citrus(柑橘属)"	"红"	"中"	"6.73"	"46.53"
"155"	"Rutaceae(芸香科)"	"9.20"	"黄蒂把红桔"	"四川"	"四川万县"	"85.30"	"较好"	"中上"	"32.58"	"16.9"	"酸甜,味浓"	"--"	"0.97"	"小"	"12月上中"	"较嫩"	"中"	"Citrus tangeruna Hort.(红橘)"	"GJLR0254"	"HUANG DI BA HONG JIE"	"95.5"	"Citrus(柑橘属)"	"红"	"细"	"8.07"	"48.90"
"156"	"Rutaceae(芸香科)"	"9.50"	"肉蒂把红桔"	"四川"	"四川江津"	"72.26"	"中"	"中上"	"31.67"	"10.6"	"酸甜适中"	"果蒂肉质"	"0.90"	"小"	"12月上中"	"较嫩"	"中"	"Citrus tangeruna Hort.(红橘)"	"GJLR0255"	"ROU DI BA HONG JIE"	"84.0"	"Citrus(柑橘属)"	"橙红"	"细"	"8.08"	"49.71"
"157"	"Rutaceae(芸香科)"	"9.60"	"草桔"	"湖北"	"湖北郧县"	"65.27"	"中"	"中"	"12.70"	"10.5"	"酸甜,较淡"	"早熟,耐盐,鲜食"	"0.32"	"小"	"10月中下"	"软"	"中早"	"--"	"GJLR0256"	"CAO JIE"	"66.8"	"Citrus(柑橘属)"	"暗红"	"粗"	"7.42"	"43.48"
"158"	"Rutaceae(芸香科)"	"10.30"	"肉蒂把红桔(屏山)"	"四川"	"四川屏山"	"79.25"	"较差"	"中上"	"31.17"	"8.5"	"酸甜,味浓"	"果蒂肉质"	"1.22"	"小"	"12月上"	"较嫩"	"中"	"Citrus tangeruna Hort.(红橘)"	"GJLR0257"	"ROU DI BA HONG JIE (PING SHAN"	"83.0"	"Citrus(柑橘属)"	"深橙"	"细"	"8.64"	"61.50"
"159"	"Rutaceae(芸香科)"	"9.20"	"四会柑"	"四川"	"四川江津"	"75.83"	"较好"	"中"	"25.59"	"12.2"	"酸甜,味淡"	"--"	"0.74"	"中小"	"12月上"	"细软"	"中"	"--"	"GJLR0258"	"SI HUI GAN"	"120.2"	"Citrus(柑橘属)"	"橙红"	"较粗"	"7.06"	"49.14"
"160"	"Rutaceae(芸香科)"	"10.30"	"八月桔"	"四川"	"四川重庆"	"67.16"	"中"	"中上"	"25.97"	"11.5"	"甜,较浓"	"早熟"	"0.63"	"小"	"10月下-11月上"	"柔软"	"中早"	"--"	"GJLR0259"	"BA YUE JIE"	"53.5"	"Citrus(柑橘属)"	"橙黄"	"细"	"10.30"	"49.05"
"161"	"Rutaceae(芸香科)"	"9.50"	"无核红桔"	"四川"	"四川汉源"	"74.75"	"较好"	"中上"	"31.43"	"0.4"	"酸甜,味较浓"	"无核"	"0.81"	"小"	"12月上"	"粗脆"	"中"	"Citrus tangeruna Hort.(红橘)"	"GJLR0260"	"WU HE HONG JIE"	"82.0"	"Citrus(柑橘属)"	"红"	"细"	"8.28"	"44.91"
"162"	"Rutaceae(芸香科)"	"9.00"	"扁红香柑"	"四川"	"四川江津"	"67.45"	"中"	"中"	"24.47"	"10.6"	"淡甜,微香"	"--"	"0.88"	"小"	"12月上"	"脆"	"中"	"--"	"GJLR0261"	"BIAN HONG XIANG GAN"	"93.3"	"Citrus(柑橘属)"	"橙"	"细"	"7.41"	"27.81"
"163"	"Rutaceae(芸香科)"	"7.80"	"园红香柑"	"四川"	"四川江津"	"70.54"	"中"	"中"	"27.42"	"14.4"	"酸甜,味淡,较香"	"--"	"0.63"	"小"	"12月上"	"较脆"	"中"	"--"	"GJLR0262"	"YUAN HONG XIANG GAN"	"71.3"	"Citrus(柑橘属)"	"红"	"较粗"	"5.74"	"35.43"
"164"	"Rutaceae(芸香科)"	"10.00"	"无核红皮香柑"	"四川"	"四川江津"	"86.06"	"较好"	"上"	"35.91"	"0.6"	"酸甜,味浓,微香"	"无核,优质,鲜食"	"1.32"	"小"	"11月下"	"较脆"	"中"	"--"	"GJLR0263"	"WU HE HONG PI XIANG GAN"	"77.5"	"Citrus(柑橘属)"	"深红"	"较粗"	"8.02"	"61.95"
"165"	"Rutaceae(芸香科)"	"8.40"	"鹅蛋香柑"	"四川"	"四川泸县"	"67.56"	"较好"	"中"	"30.29"	"19.7"	"酸甜,味淡,微香"	"大果,丰产,鲜食"	"0.61"	"中小"	"12月上"	"粗"	"中"	"--"	"GJLR0264"	"E DAN XIANG GAN"	"149.2"	"Citrus(柑橘属)"	"橙"	"粗"	"6.62"	"42.80"
"166"	"Rutaceae(芸香科)"	"10.00"	"实生红皮香柑"	"四川"	"四川江津"	"73.50"	"中"	"中上"	"41.54"	"9.5"	"酸甜,味浓,微香"	"--"	"0.79"	"小"	"12月上"	"细嫩"	"中"	"--"	"GJLR0265"	"SHI SHENG HONG PI XIANG GAN"	"86.7"	"Citrus(柑橘属)"	"红"	"细"	"8.90"	"48.93"
"167"	"Rutaceae(芸香科)"	"9.60"	"新克里迈丁"	"国外"	"阿尔及利亚"	"64.49"	"中"	"中上"	"42.70"	"15.1"	"酸甜,较香"	"早熟"	"0.65"	"小"	"10月下-11月上"	"脆嫩"	"中早"	"--"	"GJLR0266"	"XIN KE LI MAI DING"	"83.5"	"Citrus(柑橘属)"	"红"	"中"	"7.59"	"45.26"
"168"	"Rutaceae(芸香科)"	"10.80"	"德昌金钱桔"	"四川"	"四川德昌"	"70.16"	"中"	"中"	"25.10"	"7.6"	"酸甜适中"	"砧木"	"1.54"	"很小"	"11月中下"	"粗"	"中"	"--"	"GJLR0267"	"DE CHANG JIN QIAN JIE"	"41.2"	"Citrus(柑橘属)"	"深橙"	"细"	"7.76"	"49.17"
"169"	"Rutaceae(芸香科)"	"10.10"	"古蔺金钱桔"	"四川"	"四川古蔺"	"65.38"	"差"	"下"	"23.23"	"7.0"	"较酸"	"砧木"	"2.14"	"很小"	"11月中下"	"粗"	"中"	"--"	"GJLR0268"	"GU LIN JIN QIAN JIE"	"18.8"	"Citrus(柑橘属)"	"深橙"	"较粗"	"7.13"	"47.67"
"170"	"Rutaceae(芸香科)"	"12.70"	"甜金钱桔"	"云南"	"云南"	"64.37"	"中"	"上"	"32.12"	"17.5"	"甜,浓,微香"	"风味浓,鲜食"	"0.98"	"很小"	"11月下"	"嫩"	"中"	"--"	"GJLR0269"	"TIAN JIN QIAN JIE"	"46.2"	"Citrus(柑橘属)"	"浅橙"	"较粗"	"11.17"	"35.56"
"171"	"Rutaceae(芸香科)"	"7.80"	"旺苍皱皮柑"	"四川"	"四川旺苍"	"64.82"	"差"	"下"	"28.04"	"11.5"	"甜酸,微香"	"鲜食"	"0.96"	"中"	"12月上"	"细软"	"中"	"--"	"GJLR0270"	"WANG CANG ZHOU PI GAN"	"190.1"	"Citrus(柑橘属)"	"橙黄"	"粗"	"6.07"	"47.41"
"172"	"Rutaceae(芸香科)"	"11.10"	"满头红"	"浙江"	"浙江黄岩"	"72.63"	"中"	"中上"	"19.29"	"7.4"	"酸甜,味浓"	"较早熟,优质"	"0.59"	"小"	"11月下"	"细软"	"中"	"--"	"GJLR0271"	"MAN TOU HONG"	"77.2"	"Citrus(柑橘属)"	"深红"	"中"	"9.26"	"50.83"
"173"	"Rutaceae(芸香科)"	"8.40"	"大丰黄皮桔"	"江苏"	"江苏大丰"	"58.91"	"中"	"中"	"20.73"	"16.7"	"酸甜,味淡"	"耐寒,鲜食"	"0.59"	"小"	"11月下"	"软"	"中"	"--"	"GJLR0272"	"DA FENG HUANG PI JIE"	"69.6"	"Citrus(柑橘属)"	"浅橙"	"中"	"7.22"	"41.21"
"174"	"Rutaceae(芸香科)"	"10.20"	"白驹福桔"	"江苏"	"江苏白驹"	"56.02"	"好"	"中"	"19.62"	"26.2"	"酸甜"	"耐寒,丰产,鲜食"	"0.57"	"小"	"11月下"	"较粗"	"中"	"--"	"GJLR0273"	"BAI JU FU JIE"	"92.3"	"Citrus(柑橘属)"	"深红"	"中"	"8.31"	"33.10"
"175"	"Rutaceae(芸香科)"	"10.30"	"凭祥红皮桔"	"广西"	"广西凭祥"	"60.69"	"中"	"中"	"25.36"	"10.6"	"酸甜"	"砧木"	"0.71"	"小"	"11月下"	"较粗"	"中"	"Citrus tangeruna Hort.(红橘)"	"GJLR0274"	"PING XIANG HONG PI JIE"	"64.5"	"Citrus(柑橘属)"	"暗红"	"粗"	"8.83"	"31.69"
"176"	"Rutaceae(芸香科)"	"9.47"	"凭祥碰柑"	"广西"	"广西凭祥"	"72.29"	"中"	"中下"	"37.56"	"14.8"	"酸甜,较浓"	"--"	"0.88"	"小"	"11月下"	"较脆"	"中"	"--"	"GJLR0275"	"PING XIANG PENG GAN"	"81.5"	"Citrus(柑橘属)"	"浅橙"	"细"	"8.36"	"47.34"
"177"	"Rutaceae(芸香科)"	"9.80"	"越南桔"	"广西"	"广西凭祥"	"71.03"	"中"	"中"	"36.31"	"10.8"	"酸甜"	"--"	"0.97"	"小"	"12月上"	"细细"	"中"	"--"	"GJLR0276"	"YUE NAN JIE"	"90.3"	"Citrus(柑橘属)"	"浅橙"	"中"	"7.76"	"39.74"
"178"	"Rutaceae(芸香科)"	"11.30"	"八褂芦"	"福建"	"福建永春"	"73.12"	"中"	"中上"	"28.60"	"10.2"	"酸甜,味淡,微香"	"--"	"0.80"	"中小"	"12月上中"	"脆嫩"	"中"	"--"	"GJLR0277"	"BA GUA LU"	"112.3"	"Citrus(柑橘属)"	"浅橙"	"粗"	"9.90"	"39.81"
"179"	"Rutaceae(芸香科)"	"8.83"	"扁柑一号"	"广西"	"广西柳州"	"66.27"	"较差"	"下"	"3.59"	"28.0"	"酸甜,味淡"	"--"	"0.69"	"中小"	"12月上"	"较脆"	"中"	"--"	"GJLR0278"	"BIAN GAN YI HAO"	"111.0"	"Citrus(柑橘属)"	"深橙"	"细"	"7.08"	"41.65"
"180"	"Rutaceae(芸香科)"	"8.85"	"瓯柑"	"浙江"	"浙江黄岩"	"68.78"	"中"	"中"	"35.28"	"6.7"	"酸甜,微苦"	"--"	"0.56"	"中小"	"12月上中"	"柔软"	"中"	"--"	"GJLR0279"	"OU GAN"	"110.0"	"Citrus(柑橘属)"	"浅橙"	"较细"	"7.38"	"51.69"
"181"	"Rutaceae(芸香科)"	"10.00"	"大红皮香柑"	"四川"	"四川江津"	"73.10"	"中"	"中"	"38.16"	"12.8"	"甜酸"	"--"	"0.89"	"小"	"12月上"	"较嫩"	"中"	"--"	"GJLR0280"	"DA HONG PI XIANG GAN"	"79.3"	"Citrus(柑橘属)"	"浅橙"	"较细"	"8.32"	"45.77"
"182"	"Rutaceae(芸香科)"	"9.27"	"广香柑"	"四川"	"四川江津"	"70.68"	"较差"	"中下"	"22.17"	"15.8"	"酸甜,味淡"	"--"	"0.74"	"小"	"12月上"	"较粗"	"中"	"--"	"GJLR0281"	"GUANG XIANG GAN"	"96.7"	"Citrus(柑橘属)"	"浅橙"	"中"	"7.15"	"33.31"
"183"	"Rutaceae(芸香科)"	"8.67"	"江苏柑"	"四川"	"四川江津"	"77.21"	"较好"	"下"	"37.37"	"9.8"	"酸"	"--"	"1.98"	"中大"	"11月中下"	"细嫩"	"中"	"--"	"GJLR0282"	"JIANG SU GAN"	"225.5"	"Citrus(柑橘属)"	"橙"	"较粗"	"6.14"	"44.45"
"184"	"Rutaceae(芸香科)"	"8.87"	"冰糖红桔"	"四川"	"四川富顺"	"85.46"	"中"	"中"	"35.14"	"13.7"	"酸甜,较淡"	"--"	"0.62"	"小"	"12月上"	"较细"	"中"	"Citrus tangeruna Hort.(红橘)"	"GJLR0283"	"BING TANG HONG JIE"	"86.2"	"Citrus(柑橘属)"	"桔红"	"较细"	"8.01"	"42.96"
"185"	"Rutaceae(芸香科)"	"9.00"	"脆皮柑"	"四川"	"四川江津"	"71.87"	"较好"	"中"	"31.80"	"16.5"	"酸甜,味淡"	"--"	"0.52"	"小"	"12月上"	"较脆"	"中"	"--"	"GJLR0284"	"CUI PI GAN"	"86.7"	"Citrus(柑橘属)"	"红"	"细"	"7.69"	"36.40"
"186"	"Rutaceae(芸香科)"	"9.60"	"冰糖香柑"	"四川"	"四川江津"	"68.66"	"较差"	"中"	"31.36"	"11.0"	"甜酸,味淡,微香"	"--"	"1.21"	"中小"	"12月上"	"脆嫩"	"中"	"--"	"GJLR0285"	"BING TANG XIANG GAN"	"100.8"	"Citrus(柑橘属)"	"深橙"	"较细"	"8.48"	"41.63"
"187"	"Rutaceae(芸香科)"	"10.00"	"年桔"	"四川"	"四川江津"	"69.57"	"较差"	"中"	"29.85"	"9.9"	"偏酸"	"鲜食"	"1.51"	"很小"	"12月中下"	"柔软"	"中晚"	"--"	"GJLR0286"	"NIAN JIE"	"37.0"	"Citrus(柑橘属)"	"浅橙"	"细"	"7.56"	"45.21"
"188"	"Rutaceae(芸香科)"	"8.67"	"新会年桔"	"广东"	"广东新会"	"70.71"	"中"	"中"	"31.90"	"11.6"	"偏酸"	"鲜食"	"1.24"	"很小"	"12月中下"	"嫩软"	"中晚"	"--"	"GJLR0287"	"XIN HUI NIAN JIE"	"37.2"	"Citrus(柑橘属)"	"浅橙"	"细"	"7.54"	"46.72"
"189"	"Rutaceae(芸香科)"	"9.78"	"大红柑"	"四川"	"四川江津"	"71.12"	"较好"	"中上"	"27.04"	"14.8"	"酸甜,有异味"	"鲜食,药用"	"1.61"	"小"	"11月下"	"柔软"	"中晚"	"Citrus tangeruna Hort.(红橘)"	"GJLR0288"	"DA HONG GAN"	"80.1"	"Citrus(柑橘属)"	"浅橙"	"细"	"8.65"	"52.60"
"190"	"Rutaceae(芸香科)"	"9.85"	"茶枝柑"	"四川"	"四川江津"	"69.38"	"较好"	"中上"	"31.71"	"12.8"	"酸甜,有异味"	"鲜食,药用"	"0.86"	"小"	"11月下"	"柔软"	"中晚"	"--"	"GJLR0289"	"CHA ZHI GAN"	"87.5"	"Citrus(柑橘属)"	"浅橙"	"细"	"7.46"	"51.53"
"191"	"Rutaceae(芸香科)"	"9.80"	"韦尔金桔"	"国外"	"摩洛哥"	"73.94"	"好"	"上"	"33.50"	"12.5"	"酸甜,清香"	"丰产,优质,鲜食"	"0.80"	"小"	"12月上"	"脆嫩"	"中晚"	"--"	"GJLR0290"	"WEI ER JIN JIE"	"92.8"	"Citrus(柑橘属)"	"橙"	"细"	"8.34"	"49.63"
"192"	"Rutaceae(芸香科)"	"10.00"	"清江温州(湖北)"	"湖北"	"湖北宜昌"	"67.77"	"好"	"中上"	"26.26"	"--"	"酸甜,较浓"	"鲜食,加工"	"0.79"	"中小"	"11月中"	"柔软"	"中"	"Citrus unshiu Marc.(温州蜜橘)"	"GJLR0291"	"QING JIANG WEN ZHOU (HU BEI )"	"141.0"	"Citrus(柑橘属)"	"浅橙"	"较细"	"8.55"	"51.68"
"193"	"Rutaceae(芸香科)"	"10.00"	"早熟细皮温州"	"四川"	"四川重庆"	"69.65"	"较好"	"中上"	"26.84"	"--"	"酸甜,较浓"	"鲜食,加工"	"0.84"	"中小"	"11月上中"	"柔软"	"中"	"Citrus unshiu Marc.(温州蜜橘)"	"GJLR0292"	"ZAO SHU XI PI WEN ZHOU"	"146.0"	"Citrus(柑橘属)"	"橙"	"中"	"8.99"	"52.28"
"194"	"Rutaceae(芸香科)"	"10.00"	"""石川""(湖北)"	"湖北"	"湖北宜昌"	"7.17"	"较好"	"上"	"23.39"	"--"	"酸甜,较浓"	"半矮化,鲜食,加工"	"0.96"	"中小"	"11月上中"	"柔软"	"中"	"--"	"GJLR0293"	"""SHI CHUAN ""(HU BEI )"	"146.5"	"Citrus(柑橘属)"	"橙"	"中"	"8.30"	"51.40"
"195"	"Rutaceae(芸香科)"	"8.25"	"池田"	"湖北"	"湖北宜昌"	"69.81"	"中"	"中上"	"27.52"	"--"	"酸甜"	"鲜食,加工"	"0.82"	"中小"	"11月中下"	"柔软"	"中"	"--"	"GJLR0294"	"CHI TIAN"	"148.0"	"Citrus(柑橘属)"	"浅橙"	"较粗"	"8.24"	"49.06"
"196"	"Rutaceae(芸香科)"	"8.67"	"南柑20"	"国外"	"日本"	"68.78"	"中"	"上"	"28.93"	"--"	"酸甜,味浓"	"丰产,优质,鲜食"	"0.51"	"中小"	"10月下-11月上"	"柔软"	"中早"	"--"	"GJLR0295"	"NAN GAN 20"	"144.5"	"Citrus(柑橘属)"	"橙"	"中"	"7.39"	"47.74"
"197"	"Rutaceae(芸香科)"	"9.00"	"米泽"	"国外"	"日本"	"68.83"	"较好"	"上"	"33.73"	"--"	"酸甜,味浓"	"丰产,优质,鲜食"	"0.59"	"中"	"10月下-11月上"	"柔软"	"中早"	"--"	"GJLR0296"	"MI ZE"	"166.0"	"Citrus(柑橘属)"	"橙"	"中"	"7.66"	"45.17"
"198"	"Rutaceae(芸香科)"	"9.00"	"林温州"	"国外"	"日本"	"70.50"	"较好"	"中上"	"27.32"	"--"	"酸甜,味浓"	"丰产,加工,鲜食"	"0.72"	"中小"	"11月中下"	"柔软"	"中"	"Citrus unshiu Marc.(温州蜜橘)"	"GJLR0297"	"LIN WEN ZHOU"	"127.3"	"Citrus(柑橘属)"	"橙"	"中"	"7.46"	"54.70"
"199"	"Rutaceae(芸香科)"	"9.60"	"石川"	"国外"	"日本"	"67.82"	"中"	"中上"	"28.24"	"--"	"酸甜,味中"	"果大,晚熟,鲜食"	"0.81"	"中"	"11月"	"柔软"	"中"	"--"	"GJLR0298"	"SHI CHUAN"	"192.0"	"Citrus(柑橘属)"	"橙"	"较粗"	"7.89"	"45.92"
"200"	"Rutaceae(芸香科)"	"9.67"	"伴野"	"国外"	"日本"	"69.11"	"中"	"中上"	"27.16"	"--"	"酸甜,味中"	"鲜食,加工"	"0.85"	"中"	"11月下"	"柔软"	"中"	"--"	"GJLR0299"	"BAN YE"	"163.8"	"Citrus(柑橘属)"	"深橙"	"较粗"	"8.27"	"49.94"
"201"	"Rutaceae(芸香科)"	"8.87"	"南柑4号"	"国外"	"日本"	"69.44"	"较好"	"中上"	"27.42"	"--"	"酸甜,味浓"	"丰产,鲜食,加工"	"0.73"	"中小"	"11月中下"	"柔软"	"中"	"--"	"GJLR0300"	"NAN GAN 4 HAO"	"133.5"	"Citrus(柑橘属)"	"橙"	"中"	"7.22"	"49.38"
"202"	"Rutaceae(芸香科)"	"9.00"	"松山"	"国外"	"日本"	"74.09"	"好"	"上"	"30.12"	"--"	"酸甜,味中"	"早熟,鲜食,加工"	"0.47"	"中"	"10月上中"	"柔软"	"早"	"--"	"GJLR0301"	"SONG SHAN"	"166.5"	"Citrus(柑橘属)"	"浅橙"	"中"	"7.58"	"49.76"
"203"	"Rutaceae(芸香科)"	"9.17"	"立间"	"国外"	"日本"	"74.39"	"好"	"上"	"29.11"	"--"	"较甜,味浓"	"早熟,优质,鲜食"	"0.59"	"中"	"10月上中"	"柔软"	"早"	"--"	"GJLR0302"	"LI JIAN"	"164.0"	"Citrus(柑橘属)"	"橙"	"较细"	"7.86"	"52.07"
"204"	"Rutaceae(芸香科)"	"10.00"	"兴津(日-1)"	"国外"	"日本"	"75.30"	"好"	"上"	"29.58"	"--"	"甜,微酸,味浓"	"早熟优质丰产鲜食"	"0.60"	"中"	"10月上中"	"柔软"	"早"	"--"	"GJLR0303"	"XING JIN (RI -1)"	"168.5"	"Citrus(柑橘属)"	"深橙"	"较细"	"7.83"	"55.83"
"205"	"Rutaceae(芸香科)"	"9.50"	"宫川(日-1)"	"国外"	"日本"	"76.64"	"好"	"上"	"28.86"	"--"	"酸甜,味浓"	"早熟优质丰产鲜食"	"0.53"	"中小"	"10月上中"	"柔软"	"早"	"--"	"GJLR0304"	"GONG CHUAN (RI -1)"	"144.0"	"Citrus(柑橘属)"	"浅橙"	"较细"	"8.19"	"58.03"
"206"	"Rutaceae(芸香科)"	"8.70"	"向山"	"国外"	"日本"	"68.42"	"好"	"上"	"26.49"	"--"	"酸甜,味中"	"丰产,优质,鲜食"	"0.56"	"中小"	"10月下-11月上"	"柔软"	"中早"	"--"	"GJLR0305"	"XIANG SHAN"	"149.7"	"Citrus(柑橘属)"	"橙"	"较细"	"7.58"	"46.51"
"207"	"Rutaceae(芸香科)"	"8.50"	"上田"	"国外"	"日本"	"72.20"	"较好"	"中上"	"31.66"	"--"	"酸甜,味中"	"丰产,鲜食,加工"	"0.59"	"中"	"11月下"	"柔软"	"中"	"--"	"GJLR0306"	"SHANG TIAN"	"165.7"	"Citrus(柑橘属)"	"橙"	"粗"	"6.96"	"53.63"
"208"	"Rutaceae(芸香科)"	"9.67"	"称沱红桔"	"四川"	"四川江津"	"74.59"	"好"	"中上"	"38.17"	"8.7"	"酸甜,味中,无香气"	"--"	"0.95"	"小"	"11月下"	"较嫩"	"中"	"Citrus tangeruna Hort.(红橘)"	"GJLR0307"	"CHENG TUO HONG JIE"	"90.2"	"Citrus(柑橘属)"	"红"	"光滑"	"8.29"	"50.19"
