"id"	"蚜害病评价"	"异亮氨酸"	"酩氨酸"	"样品类型"	"花色"	"单荚粒数"	"全生育日数"	"叶斑病级"	"支链淀粉"	"总淀粉"	"丙氨酸"	"锈病指数"	"译名"	"叶斑病指数"	"荚色"	"单株产量"	"粒色"	"色氨酸"	"苏氨酸"	"属名"	"粗脂肪"	"胱氨酸"	"丝氨酸"	"赖氨酸"	"甘氨酸"	"天冬氨酸"	"蛋氨酸"	"谷氨酸"	"分枝数"	"百粒重"	"叶斑病评价"	"熟期抗旱"	"粒形"	"成熟期"	"粗蛋白"	"直链淀粉"	"省"	"组氨酸"	"库编号"	"品种名称"	"锈病严重度"	"脐环色"	"保存编号"	"学名"	"锈病普遍率"	"备注"	"播种期"	"种子来源"	"原产地"	"脯氨酸"	"株高"	"芽期抗旱"	"单株荚数"	"保存单位"	"芽期耐盐"	"缬氨酸"	"统一编号"	"锈病评价"	"蚜害病级"	"苯丙氨酸"	"结荚习性"	"亮氨酸"	"荚长"	"总和"	"生长习性"	"精氨酸"	"科名"	"苗期耐盐"
"539"	"S"	"--"	"--"	"地方"	"紫"	"9.5"	"112"	"9"	"--"	"43.40"	"--"	"100.0"	"JIANG DOU"	"100.0"	"浅红"	"31.4"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"8.5"	"9.2"	"HS"	"--"	"肾形"	"9.04"	"29.55"	"9.07"	"山东"	"--"	"I2C01878"	"豇豆"	"--"	"红"	"036"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"邹平"	"--"	"277.0"	"--"	"36.3"	"山东省烟台农科所"	"--"	"--"	"I0002297"	"HS"	"7"	"--"	"无限"	"--"	"13.2"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"540"	"--"	"--"	"--"	"地方"	"紫"	"11.8"	"112"	"9"	"--"	"41.62"	"--"	"100.0"	"BAI JIANG DOU"	"100.0"	"浅红"	"32.2"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.5"	"8.1"	"HS"	"--"	"肾形"	"9.04"	"30.06"	"12.32"	"山东"	"--"	"I2C01879"	"白豇豆"	"--"	"红"	"037"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"沾化"	"--"	"235.0"	"--"	"33.7"	"山东省烟台农科所"	"--"	"--"	"I0002298"	"HS"	"7"	"--"	"无限"	"--"	"14.1"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"541"	"S"	"--"	"--"	"地方"	"紫"	"12.6"	"118"	"9"	"--"	"47.98"	"--"	"100.0"	"JIANG DOU"	"100.0"	"浅红"	"15.6"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"9.0"	"11.8"	"HS"	"--"	"肾形"	"9.10"	"27.58"	"12.18"	"山东"	"--"	"I2C02157"	"豇豆"	"--"	"褐"	"038"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"临沂"	"--"	"228.0"	"--"	"10.5"	"山东省烟台农科所"	"--"	"--"	"I0002299"	"HS"	"7"	"--"	"无限"	"--"	"16.0"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"542"	"--"	"--"	"--"	"地方"	"紫"	"11.8"	"113"	"9"	"--"	"48.14"	"--"	"100.0"	"BAI JIANG DOU"	"100.0"	"浅红"	"34.0"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"8.0"	"12.5"	"HS"	"--"	"肾形"	"9.05"	"26.00"	"10.90"	"山东"	"--"	"I2C01880"	"白豇豆"	"--"	"褐"	"039"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"临沂"	"--"	"198.0"	"--"	"23.1"	"山东省烟台农科所"	"--"	"--"	"I0002300"	"HS"	"--"	"--"	"无限"	"--"	"15.9"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"543"	"--"	"--"	"--"	"地方"	"紫"	"10.0"	"112"	"9"	"--"	"48.83"	"--"	"100.0"	"BAI LI JIANG DOU"	"100.0"	"浅红"	"26.2"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"8.5"	"13.0"	"HS"	"--"	"肾形"	"9.12"	"25.91"	"10.76"	"山东"	"--"	"I2C01881"	"白粒豇豆"	"--"	"红"	"040"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"临沂"	"--"	"225.0"	"--"	"20.2"	"山东省烟台农科所"	"--"	"--"	"I0002301"	"HS"	"7"	"--"	"无限"	"--"	"13.3"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"544"	"--"	"--"	"--"	"地方"	"紫"	"13.0"	"123"	"9"	"--"	"49.25"	"--"	"100.0"	"XIAO BAI JIANG DOU"	"100.0"	"浅红"	"36.2"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.5"	"12.1"	"HS"	"--"	"肾形"	"9.15"	"25.88"	"10.19"	"山东"	"--"	"I2C01882"	"小白豇豆"	"--"	"红"	"041"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"临沂"	"--"	"198.0"	"--"	"23.0"	"山东省烟台农科所"	"--"	"--"	"I0002302"	"HS"	"7"	"--"	"无限"	"--"	"15.8"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"545"	"--"	"--"	"--"	"地方"	"紫"	"11.4"	"113"	"--"	"--"	"--"	"--"	"--"	"BAI JIANG DOU"	"--"	"浅红"	"18.8"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.0"	"9.0"	"--"	"--"	"肾形"	"9.05"	"--"	"--"	"山东"	"--"	"I2C01883"	"白豇豆"	"--"	"褐"	"042"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"临沂"	"--"	"173.0"	"--"	"18.3"	"山东省烟台农科所"	"--"	"--"	"I0002303"	"--"	"--"	"--"	"无限"	"--"	"12.8"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"546"	"--"	"--"	"--"	"地方"	"紫"	"11.8"	"111"	"9"	"--"	"46.58"	"--"	"100.0"	"BAI JIANG DOU"	"100.0"	"黄"	"41.2"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.0"	"11.2"	"HS"	"--"	"肾形"	"9.30"	"26.80"	"10.44"	"山东"	"--"	"I2C01884"	"白豇豆"	"--"	"红"	"043"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"临沂"	"--"	"278.0"	"--"	"31.2"	"山东省烟台农科所"	"--"	"--"	"I0002304"	"HS"	"7"	"--"	"无限"	"--"	"12.9"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"547"	"--"	"--"	"--"	"地方"	"紫"	"11.6"	"115"	"--"	"--"	"46.10"	"--"	"--"	"TAO CHI JIANG DOU"	"--"	"褐"	"10.8"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"9.0"	"11.1"	"--"	"--"	"肾形"	"9.07"	"27.49"	"10.20"	"山东"	"--"	"I2C02158"	"桃翅豇豆"	"--"	"红"	"044"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"临沂"	"--"	"350.0"	"--"	"8.4"	"山东省烟台农科所"	"--"	"--"	"I0002305"	"--"	"--"	"--"	"无限"	"--"	"14.2"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"548"	"--"	"--"	"--"	"地方"	"紫"	"12.2"	"122"	"9"	"--"	"48.41"	"--"	"100.0"	"BAI JIANG DOU"	"100.0"	"浅红"	"35.8"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.5"	"13.0"	"HS"	"--"	"肾形"	"9.14"	"25.48"	"10.26"	"山东"	"--"	"I2C01885"	"白豇豆"	"--"	"红"	"045"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"临沂"	"--"	"225.0"	"--"	"22.6"	"山东省烟台农科所"	"--"	"--"	"I0002306"	"HS"	"--"	"--"	"无限"	"--"	"15.4"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"549"	"S"	"--"	"--"	"地方"	"紫"	"10.4"	"126"	"9"	"--"	"49.74"	"--"	"100.0"	"PA YANG ZI"	"100.0"	"浅红"	"30.2"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"8.5"	"13.4"	"HS"	"--"	"肾形"	"9.18"	"25.42"	"11.94"	"山东"	"--"	"I2C01886"	"爬秧子"	"--"	"红"	"046"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"郯城"	"--"	"233.0"	"--"	"21.7"	"山东省烟台农科所"	"--"	"--"	"I0002307"	"HS"	"7"	"--"	"无限"	"--"	"14.7"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"550"	"--"	"--"	"--"	"地方"	"紫"	"14.2"	"125"	"9"	"--"	"--"	"--"	"100.0"	"BAI PA DOU"	"100.0"	"黄"	"21.0"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"8.5"	"12.9"	"HS"	"--"	"肾形"	"9.17"	"--"	"--"	"山东"	"--"	"I2C01887"	"白爬豆"	"--"	"红"	"047"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"苍山"	"--"	"223.0"	"--"	"11.5"	"山东省烟台农科所"	"--"	"--"	"I0002308"	"HS"	"--"	"--"	"无限"	"--"	"16.0"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"551"	"S"	"--"	"--"	"地方"	"紫"	"9.6"	"125"	"9"	"--"	"--"	"--"	"100.0"	"BAI JIANG DOU"	"100.0"	"浅红"	"20.9"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.5"	"12.1"	"HS"	"--"	"肾形"	"9.17"	"--"	"--"	"山东"	"--"	"I2C01888"	"白豇豆"	"--"	"红"	"048"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"莒县"	"--"	"205.0"	"--"	"18.0"	"山东省烟台农科所"	"--"	"--"	"I0002309"	"HS"	"7"	"--"	"无限"	"--"	"13.8"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"552"	"--"	"--"	"--"	"地方"	"紫"	"13.0"	"125"	"--"	"--"	"49.62"	"--"	"--"	"BAI PA DOU"	"--"	"浅红"	"23.0"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"9.5"	"13.9"	"--"	"--"	"肾形"	"9.17"	"25.35"	"13.21"	"山东"	"--"	"I2C01889"	"白爬豆"	"--"	"红"	"049"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"莒县"	"--"	"258.0"	"--"	"12.7"	"山东省烟台农科所"	"--"	"--"	"I0002310"	"--"	"--"	"--"	"无限"	"--"	"12.2"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"553"	"--"	"--"	"--"	"地方"	"紫"	"12.4"	"125"	"9"	"--"	"46.85"	"--"	"100.0"	"PA DOU"	"100.0"	"浅红"	"14.2"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.5"	"11.1"	"HS"	"--"	"肾形"	"9.17"	"26.99"	"12.71"	"山东"	"--"	"I2C02159"	"爬豆"	"--"	"红"	"050"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"沂源"	"--"	"218.0"	"--"	"10.3"	"山东省烟台农科所"	"--"	"--"	"I0002311"	"HS"	"7"	"--"	"无限"	"--"	"14.9"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"554"	"S"	"--"	"--"	"地方"	"紫"	"12.8"	"125"	"9"	"--"	"49.46"	"--"	"100.0"	"BAI JIANG DOU"	"100.0"	"浅红"	"32.6"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"8.0"	"12.4"	"HS"	"--"	"肾形"	"9.17"	"25.26"	"12.64"	"山东"	"--"	"I2C01890"	"白豇豆"	"--"	"红"	"051"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"沂源"	"--"	"260.0"	"--"	"20.5"	"山东省烟台农科所"	"--"	"--"	"I0002312"	"HS"	"7"	"--"	"无限"	"--"	"15.9"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"555"	"--"	"--"	"--"	"地方"	"紫"	"14.0"	"120"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"浅红"	"20.0"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.0"	"12.5"	"--"	"--"	"肾形"	"9.12"	"--"	"--"	"山东"	"--"	"I2C01891"	"豇豆"	"--"	"褐"	"052"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"蒙阴"	"--"	"173.0"	"--"	"11.4"	"山东省烟台农科所"	"--"	"--"	"I0002313"	"--"	"--"	"--"	"无限"	"--"	"16.8"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"556"	"S"	"--"	"--"	"地方"	"紫"	"13.0"	"114"	"9"	"--"	"45.72"	"--"	"100.0"	"BAI JIANG DOU"	"100.0"	"浅红"	"16.8"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"9.0"	"10.7"	"HS"	"--"	"肾形"	"9.06"	"28.00"	"11.83"	"山东"	"--"	"--"	"白豇豆"	"--"	"褐"	"053"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"蒙阴"	"--"	"135.0"	"--"	"12.1"	"山东省烟台农科所"	"--"	"--"	"I0002314"	"HS"	"7"	"--"	"无限"	"--"	"15.3"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"557"	"--"	"--"	"--"	"地方"	"紫"	"11.8"	"112"	"9"	"--"	"44.79"	"--"	"100.0"	"HEI MEN JIANG DOU"	"100.0"	"浅红"	"19.0"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"8.0"	"7.9"	"HS"	"--"	"肾形"	"9.04"	"28.38"	"12.16"	"山东"	"--"	"--"	"黑门豇豆"	"--"	"黑"	"054"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"单县"	"--"	"145.0"	"--"	"20.4"	"山东省烟台农科所"	"--"	"--"	"I0002315"	"HS"	"7"	"--"	"无限"	"--"	"12.5"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"558"	"--"	"--"	"--"	"地方"	"紫"	"13.0"	"125"	"9"	"--"	"49.67"	"--"	"100.0"	"BAI JIANG DOU"	"100.0"	"浅红"	"38.6"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.5"	"12.9"	"HS"	"--"	"肾形"	"9.17"	"25.20"	"13.33"	"山东"	"--"	"I2C01892"	"白豇豆"	"--"	"红"	"055"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"郓城"	"--"	"228.0"	"--"	"23.0"	"山东省烟台农科所"	"--"	"--"	"I0002316"	"HS"	"7"	"--"	"无限"	"--"	"15.3"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"559"	"--"	"--"	"--"	"地方"	"紫"	"12.0"	"120"	"9"	"--"	"46.38"	"--"	"100.0"	"XIAO BAI MEN"	"100.0"	"浅红"	"26.8"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"8.5"	"11.5"	"HS"	"--"	"肾形"	"9.12"	"27.21"	"13.11"	"山东"	"--"	"I2C01893"	"小白门"	"--"	"红"	"056"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"郓城"	"--"	"115.0"	"--"	"19.4"	"山东省烟台农科所"	"--"	"--"	"I0002317"	"HS"	"7"	"--"	"无限"	"--"	"15.3"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"560"	"--"	"--"	"--"	"地方"	"紫"	"12.6"	"120"	"9"	"--"	"44.84"	"--"	"100.0"	"BAI MEN JIANG DOU"	"100.0"	"浅红"	"14.1"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.0"	"10.1"	"HS"	"--"	"肾形"	"9.12"	"28.14"	"12.48"	"山东"	"--"	"I2C02160"	"白门豇豆"	"--"	"红"	"057"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"梁山"	"--"	"210.0"	"--"	"11.1"	"山东省烟台农科所"	"--"	"--"	"I0002318"	"HS"	"7"	"--"	"无限"	"--"	"16.2"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"561"	"--"	"--"	"--"	"地方"	"紫"	"11.8"	"118"	"9"	"--"	"45.24"	"--"	"100.0"	"BAI MEN JIANG DOU"	"100.0"	"浅红"	"29.0"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"10.0"	"9.9"	"HS"	"--"	"肾形"	"9.10"	"27.92"	"12.75"	"山东"	"--"	"I2C01894"	"白门豇豆"	"--"	"红"	"058"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"梁山"	"--"	"190.0"	"--"	"24.8"	"山东省烟台农科所"	"--"	"--"	"I0002319"	"HS"	"5"	"--"	"无限"	"--"	"14.4"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"562"	"--"	"--"	"--"	"地方"	"紫"	"13.0"	"120"	"9"	"--"	"44.30"	"--"	"100.0"	"LAO YA ZUO"	"100.0"	"浅红"	"26.2"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"8.5"	"11.0"	"HS"	"--"	"肾形"	"9.12"	"28.41"	"12.51"	"山东"	"--"	"I2C01895"	"老鸦座"	"--"	"红"	"059"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"梁山"	"--"	"215.0"	"--"	"18.3"	"山东省烟台农科所"	"--"	"--"	"I0002320"	"HS"	"7"	"--"	"无限"	"--"	"15.1"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"563"	"--"	"--"	"--"	"地方"	"紫"	"11.6"	"113"	"9"	"--"	"45.51"	"--"	"100.0"	"BAI MEN JIANG DOU"	"100.0"	"浅红"	"29.4"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"10.5"	"9.0"	"HS"	"--"	"肾形"	"9.05"	"27.56"	"12.43"	"山东"	"--"	"I2C01896"	"白门豇豆"	"--"	"褐"	"060"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"定陶"	"--"	"130.0"	"--"	"28.2"	"山东省烟台农科所"	"--"	"--"	"I0002321"	"HS"	"7"	"--"	"无限"	"--"	"12.9"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"564"	"--"	"--"	"--"	"地方"	"紫"	"13.2"	"118"	"9"	"--"	"45.32"	"--"	"100.0"	"BAI MEN JIANG DOU"	"100.0"	"浅红"	"25.6"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"10.0"	"11.2"	"HS"	"--"	"肾形"	"9.10"	"27.56"	"12.94"	"山东"	"--"	"I2C01897"	"白门豇豆"	"--"	"红"	"061"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"巨野"	"--"	"175.0"	"--"	"17.3"	"山东省烟台农科所"	"--"	"--"	"I0002322"	"HS"	"7"	"--"	"无限"	"--"	"13.4"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"565"	"S"	"--"	"--"	"地方"	"紫"	"12.4"	"118"	"9"	"--"	"46.52"	"--"	"100.0"	"BEN JIANG DOU"	"100.0"	"浅红"	"29.6"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"8.0"	"10.4"	"HS"	"--"	"肾形"	"9.10"	"27.70"	"12.32"	"山东"	"--"	"I2C01898"	"苯豇豆"	"--"	"红"	"062"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"成武"	"--"	"175.0"	"--"	"23.0"	"山东省烟台农科所"	"--"	"--"	"I0002323"	"HS"	"7"	"--"	"无限"	"--"	"14.8"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"566"	"--"	"--"	"--"	"地方"	"紫"	"10.6"	"118"	"9"	"--"	"45.94"	"--"	"100.0"	"BAI JIANG DOU"	"100.0"	"浅红"	"37.0"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"8.5"	"10.3"	"HS"	"--"	"肾形"	"9.10"	"27.13"	"12.63"	"山东"	"--"	"I2C01899"	"白豇豆"	"--"	"红"	"063"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"成武"	"--"	"158.0"	"--"	"33.9"	"山东省烟台农科所"	"--"	"--"	"I0002324"	"HS"	"7"	"--"	"无限"	"--"	"13.6"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"567"	"--"	"--"	"--"	"地方"	"紫"	"11.4"	"111"	"9"	"--"	"47.80"	"--"	"100.0"	"BAI JIANG DOU"	"100.0"	"浅红"	"32.8"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.0"	"11.0"	"HS"	"--"	"肾形"	"9.30"	"25.37"	"13.56"	"山东"	"--"	"I2C01900"	"白豇豆"	"--"	"红"	"064"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"成武"	"--"	"198.0"	"--"	"26.2"	"山东省烟台农科所"	"--"	"--"	"I0002325"	"HS"	"7"	"--"	"无限"	"--"	"12.2"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"568"	"S"	"--"	"--"	"地方"	"紫"	"11.4"	"112"	"--"	"--"	"43.88"	"--"	"--"	"BAI JIANG DOU"	"--"	"黄"	"26.2"	"白"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.5"	"8.9"	"--"	"--"	"肾形"	"9.04"	"28.26"	"11.98"	"山东"	"--"	"I2C01901"	"白豇豆"	"--"	"红"	"065"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"荏平"	"--"	"215.0"	"--"	"25.8"	"山东省烟台农科所"	"--"	"--"	"I0002326"	"--"	"7"	"--"	"无限"	"--"	"13.5"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"569"	"S"	"--"	"--"	"地方"	"紫"	"11.6"	"112"	"9"	"--"	"47.22"	"--"	"100.0"	"PA MAN JIANG DOU"	"100.0"	"浅红"	"44.8"	"橙"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"9.0"	"11.4"	"HS"	"--"	"肾形"	"9.04"	"24.66"	"13.26"	"山东"	"--"	"I2C02161"	"爬蔓豇豆"	"--"	"褐"	"066"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"桓台"	"--"	"210.0"	"--"	"33.9"	"山东省烟台农科所"	"--"	"--"	"I0002327"	"HS"	"7"	"--"	"无限"	"--"	"13.9"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"570"	"HS"	"--"	"--"	"地方"	"紫"	"15.6"	"126"	"9"	"--"	"47.03"	"--"	"100.0"	"DA JIANG DOU"	"100.0"	"黄"	"16.0"	"橙"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"8.5"	"23.4"	"HS"	"--"	"肾形"	"9.18"	"25.26"	"13.55"	"山东"	"--"	"I2C02162"	"大豇豆"	"--"	"褐"	"067"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"桓台"	"--"	"290.0"	"--"	"4.4"	"山东省烟台农科所"	"--"	"--"	"I0002328"	"HS"	"9"	"--"	"无限"	"--"	"17.0"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"571"	"--"	"--"	"--"	"地方"	"紫"	"12.2"	"118"	"9"	"--"	"--"	"--"	"79.8"	"DAN HONG JIANG DOU"	"98.0"	"浅红"	"5.8"	"橙"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.5"	"10.3"	"HS"	"--"	"肾形"	"9.10"	"--"	"--"	"山东"	"--"	"I2C02163"	"淡红豇豆"	"--"	"褐"	"068"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"桓台"	"--"	"198.0"	"--"	"4.6"	"山东省烟台农科所"	"--"	"--"	"I0002329"	"HS"	"--"	"--"	"无限"	"--"	"15.8"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"572"	"HS"	"--"	"--"	"地方"	"紫"	"11.0"	"113"	"7-9"	"--"	"48.38"	"--"	"77.6"	"DAN HONG JIANG DOU"	"89.4"	"浅红"	"11.2"	"橙"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"13.0"	"12.8"	"HS"	"--"	"肾形"	"9.05"	"25.97"	"12.21"	"山东"	"--"	"I2C02164"	"淡红豇豆"	"--"	"红"	"069"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.15"	"--"	"滕州"	"--"	"143.0"	"--"	"8.0"	"山东省烟台农科所"	"--"	"--"	"I0002330"	"HS"	"9"	"--"	"无限"	"--"	"14.5"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
