"id"	"蛋氨酸"	"科名"	"保存编号"	"品种名称"	"谷氨酸"	"选育单位"	"播种期"	"缬氨酸"	"结荚习性"	"精氨酸"	"苏氨酸"	"丙氨酸"	"单株产量"	"总和"	"苗期耐盐"	"天冬氨酸"	"异亮氨酸"	"锈病普遍率"	"省"	"直链淀粉"	"脂肪"	"组氨酸"	"芽期抗寒"	"分枝数"	"区"	"全生育日数"	"叶斑病级"	"总淀粉"	"东经"	"色氨酸"	"百粒重"	"属名"	"统一编号"	"芽期抗旱"	"学名"	"粒形"	"苯丙氨酸"	"熟期抗旱"	"支链淀粉"	"花色"	"成熟期"	"蛋白质"	"北纬"	"亮氨酸"	"库编号"	"锈病抗性"	"生长习性"	"保存单位"	"原产地"	"备注"	"蚜害指数"	"甘氨酸"	"单荚粒数"	"蚜害病评价"	"胱氨酸"	"样品类型"	"芽期耐盐"	"单株荚数"	"粒色"	"锈病严重度"	"育成年份"	"酩氨酸"	"脯氨酸"	"叶斑病指数"	"荚长"	"赖氨酸"	"丝氨酸"	"译名"	"蚜害病级别"	"花期抗寒"	"高程"	"荚色"	"蚜害比值"	"种子来源"	"株高"	"叶斑病评价"	"锈病指数"	"主茎节数"	"酪氨酸"	"抗旱级别"	"爆裂率"	"谷锈严重度"	"粗蛋白"	"单位编号"	"白发病病率"	"VE"	"米色"	"VB2"	"白发病抗性"	"线虫病指"	"脂肪酸183"	"抽穗日数"	"一株茎数"	"粟芒蝇评价"	"主茎长度"	"粗脂肪"	"抗旱性"	"主茎直径"	"硒"	"蝇被害株率"	"蝇抗性级别"	"单株粒重"	"脂肪酸160"	"粳糯性"
"419"	"--"	"Leguminosae(豆科)"	"b119"	"绿小豆"	"--"	"--"	"5.13"	"--"	"无限"	"--"	"--"	"--"	"20.0"	"--"	"--"	"--"	"--"	"100"	"陕西"	"12.26"	"0.30"	"--"	"--"	"3.8"	"中部"	"139"	"5"	"55.53"	"10747"	"--"	"8.0"	"Vigna(豇豆属)"	"B0001645"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"43.27"	"黄"	"9.29"	"20.41"	"3441"	"--"	"I2F00739"	"HS"	"半蔓生"	"陕西省农科院"	"麟游县"	"--"	"55.0"	"--"	"4.8"	"S"	"--"	"地方"	"--"	"52.4"	"绿"	"100"	"--"	"--"	"--"	"48.9"	"6.6"	"--"	"--"	"LU XIAO DOU"	"7"	"--"	"1031"	"黄白"	"0.64"	"--"	"85.0"	"MS"	"100"																											
"420"	"--"	"Leguminosae(豆科)"	"b125"	"绿小豆"	"--"	"--"	"5.13"	"--"	"无限"	"--"	"--"	"--"	"16.0"	"--"	"--"	"--"	"--"	"--"	"陕西"	"11.34"	"0.26"	"--"	"--"	"3.8"	"中部"	"135"	"--"	"55.69"	"10651"	"--"	"6.4"	"Vigna(豇豆属)"	"B0001646"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"44.35"	"黄"	"9.25"	"21.77"	"3453"	"--"	"I2F00740"	"--"	"半蔓生"	"陕西省农科院"	"陇县"	"--"	"--"	"--"	"5.7"	"--"	"--"	"地方"	"--"	"44.0"	"绿"	"--"	"--"	"--"	"--"	"--"	"7.1"	"--"	"--"	"LU XIAO DOU"	"--"	"--"	"902"	"黄白"	"--"	"--"	"78.8"	"--"	"--"																											
"421"	"--"	"Leguminosae(豆科)"	"b58"	"绿小豆"	"--"	"--"	"5.13"	"--"	"无限"	"--"	"--"	"--"	"25.0"	"--"	"3"	"--"	"--"	"100"	"陕西"	"12.92"	"0.39"	"--"	"--"	"4.0"	"中部"	"126"	"7"	"56.37"	"10906"	"--"	"6.7"	"Vigna(豇豆属)"	"B0001647"	"4"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"3"	"43.45"	"黄"	"9.16"	"19.88"	"3524"	"--"	"I2F00741"	"HS"	"半蔓生"	"陕西省农科院"	"宜君县"	"--"	"87.5"	"--"	"5.2"	"HS"	"--"	"地方"	"2"	"71.2"	"绿"	"100"	"--"	"--"	"--"	"62.2"	"7.5"	"--"	"--"	"LU XIAO DOU"	"9"	"--"	"1386"	"黄白"	"0.95"	"--"	"83.5"	"S"	"100"																											
"422"	"--"	"Leguminosae(豆科)"	"b6"	"绿小豆"	"--"	"--"	"5.13"	"--"	"无限"	"--"	"--"	"--"	"--"	"--"	"4"	"--"	"--"	"100"	"陕西"	"13.32"	"0.40"	"--"	"--"	"--"	"中部"	"137"	"5"	"57.27"	"10923"	"--"	"7.6"	"Vigna(豇豆属)"	"B0001648"	"4"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"3"	"43.95"	"黄"	"9.27"	"19.36"	"3600"	"--"	"I2F00742"	"HS"	"半蔓生"	"陕西省农科院"	"富县"	"--"	"75.0"	"--"	"--"	"HS"	"--"	"地方"	"2"	"--"	"绿"	"100"	"--"	"--"	"--"	"60.0"	"7.6"	"--"	"--"	"LU XIAO DOU"	"9"	"--"	"920"	"--"	"0.88"	"--"	"--"	"MS"	"100"																											
"423"	"--"	"Leguminosae(豆科)"	"b9"	"绿小豆"	"--"	"--"	"5.13"	"--"	"无限"	"--"	"--"	"--"	"22.7"	"--"	"4"	"--"	"--"	"100"	"陕西"	"12.72"	"0.39"	"--"	"--"	"3.2"	"中部"	"138"	"7"	"57.58"	"10923"	"--"	"8.3"	"Vigna(豇豆属)"	"B0001649"	"4"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"3"	"44.86"	"黄"	"9.28"	"20.05"	"3600"	"--"	"I2F00743"	"HS"	"半蔓生"	"陕西省农科院"	"富县"	"--"	"75.0"	"--"	"6.5"	"HS"	"--"	"地方"	"2"	"42.0"	"绿"	"100"	"--"	"--"	"--"	"62.2"	"7.9"	"--"	"--"	"LU XIAO DOU"	"9"	"--"	"920"	"黑"	"0.88"	"--"	"91.2"	"S"	"100"																											
"424"	"--"	"Leguminosae(豆科)"	"b18"	"麻小豆"	"--"	"--"	"5.13"	"--"	"无限"	"--"	"--"	"--"	"19.7"	"--"	"2"	"--"	"--"	"100"	"陕西"	"11.62"	"0.43"	"--"	"--"	"5.8"	"中部"	"134"	"5"	"53.99"	"10752"	"--"	"8.9"	"Vigna(豇豆属)"	"B0001650"	"5"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"3"	"42.37"	"黄"	"9.24"	"23.73"	"3230"	"--"	"I2F00744"	"HS"	"半蔓生"	"陕西省农科院"	"镇巴县"	"--"	"82.5"	"--"	"6.4"	"HS"	"--"	"地方"	"2"	"35.0"	"花纹"	"100"	"--"	"--"	"--"	"53.3"	"7.3"	"--"	"--"	"MA XIAO DOU"	"9"	"--"	"674"	"黄白"	"0.96"	"--"	"79.0"	"MS"	"100"																											
"425"	"--"	"Leguminosae(豆科)"	"b112"	"麻小豆"	"--"	"--"	"5.13"	"--"	"无限"	"--"	"--"	"--"	"21.4"	"--"	"--"	"--"	"--"	"--"	"陕西"	"12.28"	"0.35"	"--"	"--"	"2.6"	"中部"	"162"	"--"	"56.03"	"10900"	"--"	"10.0"	"Vigna(豇豆属)"	"B0001651"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"43.75"	"黄"	"10.22"	"21.94"	"3340"	"--"	"I2F00745"	"--"	"半蔓生"	"陕西省农科院"	"柞水县"	"--"	"--"	"--"	"6.3"	"--"	"--"	"地方"	"--"	"34.2"	"花纹"	"--"	"--"	"--"	"--"	"--"	"5.6"	"--"	"--"	"MA XIAO DOU"	"--"	"--"	"820"	"黄白"	"--"	"--"	"120.0"	"--"	"--"																											
"426"	"--"	"Leguminosae(豆科)"	"b50"	"麻麻小豆"	"--"	"--"	"5.13"	"--"	"无限"	"--"	"--"	"--"	"6.0"	"--"	"--"	"--"	"--"	"--"	"陕西"	"12.28"	"0.38"	"--"	"--"	"3.5"	"中部"	"125"	"--"	"56.34"	"10913"	"--"	"7.3"	"Vigna(豇豆属)"	"B0001652"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"44.06"	"黄"	"9.15"	"21.68"	"3422"	"--"	"I2F00746"	"--"	"半蔓生"	"陕西省农科院"	"临潼县"	"--"	"--"	"--"	"3.5"	"--"	"--"	"地方"	"--"	"24.0"	"花纹"	"--"	"--"	"--"	"--"	"--"	"7.3"	"--"	"--"	"MA MA XIAO DOU"	"--"	"--"	"472"	"黄白"	"--"	"--"	"74.2"	"--"	"--"																											
"427"	"--"	"Leguminosae(豆科)"	"b108"	"麻麻小豆"	"--"	"--"	"5.13"	"--"	"无限"	"--"	"--"	"--"	"10.8"	"--"	"--"	"--"	"--"	"--"	"陕西"	"11.76"	"0.36"	"--"	"--"	"3.7"	"中部"	"136"	"--"	"53.82"	"10935"	"--"	"7.7"	"Vigna(豇豆属)"	"B0001653"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"42.06"	"黄"	"9.26"	"23.30"	"3457"	"--"	"I2F00747"	"--"	"半蔓生"	"陕西省农科院"	"蒲城县"	"--"	"--"	"--"	"5.8"	"--"	"--"	"地方"	"--"	"24.0"	"花纹"	"--"	"--"	"--"	"--"	"--"	"6.7"	"--"	"--"	"MA MA XIAO DOU"	"--"	"--"	"500"	"黄白"	"--"	"--"	"94.7"	"--"	"--"																											
"428"	"--"	"Leguminosae(豆科)"	"b24"	"麻小豆"	"--"	"--"	"5.13"	"--"	"无限"	"--"	"--"	"--"	"14.8"	"--"	"2"	"--"	"--"	"100"	"陕西"	"12.74"	"0.38"	"--"	"--"	"4.0"	"中部"	"135"	"5"	"55.21"	"10859"	"--"	"7.0"	"Vigna(豇豆属)"	"B0001654"	"3"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"3"	"42.47"	"黄"	"9.25"	"21.00"	"3456"	"--"	"I2F00748"	"HS"	"半蔓生"	"陕西省农科院"	"耀县"	"--"	"85.0"	"--"	"6.2"	"HS"	"--"	"地方"	"2"	"34.2"	"花纹"	"100"	"--"	"--"	"--"	"57.8"	"7.0"	"--"	"--"	"MA XIAO DOU"	"9"	"--"	"629"	"黄白"	"0.99"	"--"	"116.8"	"MS"	"100"																											
"429"	"--"	"Leguminosae(豆科)"	"b29"	"麻小豆"	"--"	"--"	"5.13"	"--"	"无限"	"--"	"--"	"--"	"13.5"	"--"	"--"	"--"	"--"	"--"	"陕西"	"11.16"	"0.33"	"--"	"--"	"4.0"	"中部"	"136"	"--"	"53.05"	"10859"	"--"	"7.6"	"Vigna(豇豆属)"	"B0001655"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"41.89"	"黄"	"9.26"	"21.58"	"3456"	"--"	"I2F00749"	"--"	"半蔓生"	"陕西省农科院"	"耀县"	"--"	"--"	"--"	"7.0"	"--"	"--"	"地方"	"--"	"25.3"	"花纹"	"--"	"--"	"--"	"--"	"--"	"7.3"	"--"	"--"	"MA XIAO DOU"	"--"	"--"	"629"	"黄白"	"--"	"--"	"93.0"	"--"	"--"																											
"430"	"--"	"Leguminosae(豆科)"	"b14"	"麻小豆"	"--"	"--"	"5.13"	"--"	"无限"	"--"	"--"	"--"	"--"	"--"	"4"	"--"	"--"	"100"	"陕西"	"11.42"	"0.37"	"--"	"--"	"--"	"中部"	"132"	"5"	"53.31"	"10723"	"--"	"9.1"	"Vigna(豇豆属)"	"B0001656"	"4"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"3"	"41.89"	"黄"	"9.22"	"22.83"	"3431"	"--"	"I2F00750"	"HS"	"半蔓生"	"陕西省农科院"	"凤翔县"	"--"	"60.0"	"--"	"--"	"S"	"--"	"地方"	"2"	"--"	"花纹"	"100"	"--"	"--"	"--"	"57.8"	"8.6"	"--"	"--"	"MA XIAO DOU"	"7"	"--"	"--"	"黄白"	"0.70"	"--"	"--"	"MS"	"100"																											
"431"	"--"	"Leguminosae(豆科)"	"1"	"大纳言"	"--"	"--"	"6.20"	"--"	"有限"	"--"	"--"	"--"	"20.1"	"--"	"4"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"--"	"3.7"	"国外"	"89"	"7-9"	"--"	"--"	"--"	"13.7"	"Vigna(豇豆属)"	"B0001660"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"--"	"黄"	"9.17"	"--"	"--"	"--"	"I2F01664"	"--"	"直立"	"河北省农科院"	"日本北海道"	"--"	"--"	"--"	"5.7"	"--"	"--"	"国外"	"5"	"34.4"	"红"	"--"	"--"	"--"	"--"	"82.2"	"6.2"	"--"	"--"	"DA NA YAN"	"--"	"--"	"--"	"黄白"	"--"	"--"	"50.5"	"HS"	"--"																											
"432"	"--"	"Leguminosae(豆科)"	"2"	"北海道"	"--"	"--"	"6.20"	"--"	"有限"	"--"	"--"	"--"	"15.0"	"--"	"4"	"--"	"--"	"--"	"国外"	"11.38"	"0.43"	"--"	"--"	"3.6"	"国外"	"72"	"--"	"54.29"	"--"	"--"	"11.1"	"Vigna(豇豆属)"	"B0001661"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"42.91"	"黄"	"8.31"	"22.80"	"--"	"--"	"--"	"--"	"直立"	"河北省农科院"	"日本北海道"	"--"	"--"	"--"	"5.9"	"--"	"--"	"国外"	"4"	"28.7"	"红"	"--"	"--"	"--"	"--"	"--"	"8.3"	"--"	"--"	"BEI HAI DAO"	"--"	"--"	"--"	"褐"	"--"	"--"	"45.6"	"--"	"--"																											
"433"	"--"	"Leguminosae(豆科)"	"公19"	"茶壳早生"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"68.0"	"--"	"4"	"--"	"--"	"--"	"国外"	"14.55"	"--"	"--"	"--"	"7.6"	"国外"	"91"	"--"	"56.27"	"--"	"--"	"14.0"	"Vigna(豇豆属)"	"B0001662"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"--"	"黄"	"8.06"	"23.03"	"--"	"--"	"I2F02025"	"--"	"直立"	"吉林省农科院"	"日本北海道"	"--"	"100.0"	"--"	"7.0"	"HS"	"--"	"国外"	"4"	"86.0"	"红"	"--"	"--"	"--"	"--"	"--"	"5.4"	"--"	"--"	"CHA KE ZAO SHENG"	"9"	"--"	"--"	"黄白"	"1.31"	"--"	"69.0"	"--"	"--"																											
"434"	"0.14"	"Leguminosae(豆科)"	"公20"	"宝小豆"	"4.53"	"--"	"5.07"	"1.32"	"无限"	"1.70"	"0.90"	"1.07"	"16.0"	"24.02"	"4"	"2.98"	"1.07"	"--"	"国外"	"10.37"	"0.75"	"0.76"	"--"	"8.0"	"国外"	"100"	"--"	"53.82"	"--"	"0.17"	"11.9"	"Vigna(豇豆属)"	"B0001663"	"5"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"1.49"	"5"	"43.45"	"黄"	"8.15"	"23.81"	"--"	"2.01"	"I2F00849"	"--"	"直立"	"吉林省农科院"	"日本北海道"	"--"	"100.0"	"0.96"	"4.5"	"HS"	"0.14"	"国外"	"4"	"30.0"	"红"	"--"	"--"	"0.61"	"0.99"	"--"	"6.0"	"1.85"	"1.31"	"BAO XIAO DOU"	"9"	"--"	"--"	"黄白"	"1.31"	"--"	"48.0"	"--"	"--"																											
"435"	"--"	"Leguminosae(豆科)"	"公21"	"早生大粒一号"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"13.0"	"--"	"--"	"--"	"--"	"--"	"国外"	"11.14"	"0.85"	"--"	"--"	"5.1"	"国外"	"91"	"--"	"54.28"	"--"	"--"	"10.0"	"Vigna(豇豆属)"	"B0001664"	"5"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"4"	"43.14"	"黄"	"8.06"	"23.87"	"--"	"--"	"I2F00850"	"--"	"直立"	"吉林省农科院"	"日本北海道"	"--"	"100.0"	"--"	"6.0"	"HS"	"--"	"国外"	"--"	"23.0"	"红"	"--"	"--"	"--"	"--"	"--"	"6.5"	"--"	"--"	"ZAO SHENG DA LI YI HAO"	"9"	"--"	"--"	"黄白"	"1.31"	"--"	"40.0"	"--"	"--"																											
"436"	"--"	"Leguminosae(豆科)"	"公22"	"晓大纳言"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"54.0"	"--"	"--"	"--"	"--"	"--"	"国外"	"10.16"	"0.59"	"--"	"--"	"6.3"	"国外"	"107"	"--"	"53.36"	"--"	"--"	"19.2"	"Vigna(豇豆属)"	"B0001665"	"5"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"5"	"43.20"	"黄"	"8.22"	"23.92"	"--"	"--"	"I2F00851"	"--"	"直立"	"吉林省农科院"	"日本北海道"	"--"	"100.0"	"--"	"5.5"	"HS"	"--"	"国外"	"--"	"52.0"	"红"	"--"	"--"	"--"	"--"	"--"	"6.5"	"--"	"--"	"XIAO DA NA YAN"	"9"	"--"	"--"	"黄白"	"1.31"	"--"	"63.0"	"--"	"--"																											
"437"	"0.22"	"Leguminosae(豆科)"	"公23"	"高桥早生"	"4.20"	"--"	"5.07"	"1.22"	"无限"	"1.59"	"0.85"	"1.02"	"28.0"	"22.67"	"--"	"2.77"	"0.99"	"--"	"国外"	"--"	"--"	"0.70"	"--"	"9.0"	"国外"	"107"	"--"	"--"	"--"	"0.17"	"11.3"	"Vigna(豇豆属)"	"B0001666"	"5"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"1.39"	"4"	"--"	"黄"	"8.22"	"--"	"--"	"1.87"	"I2F00852"	"--"	"直立"	"吉林省农科院"	"日本北海道"	"--"	"100.0"	"0.91"	"6.0"	"HS"	"0.19"	"国外"	"--"	"42.0"	"红"	"--"	"--"	"0.63"	"0.96"	"--"	"6.3"	"1.74"	"1.24"	"GAO QIAO ZAO SHENG"	"9"	"--"	"--"	"黄白"	"1.31"	"--"	"39.0"	"--"	"--"																											
"438"	"--"	"Leguminosae(豆科)"	"公24"	"光小豆"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"48.0"	"--"	"--"	"--"	"--"	"--"	"国外"	"15.14"	"--"	"--"	"--"	"7.4"	"国外"	"91"	"--"	"57.32"	"--"	"--"	"12.3"	"Vigna(豇豆属)"	"B0001667"	"5"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"5"	"--"	"黄"	"8.06"	"22.08"	"--"	"--"	"I2F00853"	"--"	"直立"	"吉林省农科院"	"日本北海道"	"--"	"100.0"	"--"	"7.0"	"HS"	"--"	"国外"	"--"	"70.0"	"红"	"--"	"--"	"--"	"--"	"--"	"6.3"	"--"	"--"	"GUANG XIAO DOU"	"9"	"--"	"--"	"黄白"	"1.31"	"--"	"45.0"	"--"	"--"																											
"439"	"--"	"Leguminosae(豆科)"	"公25"	"寿小豆"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"57.0"	"--"	"--"	"--"	"--"	"--"	"国外"	"14.44"	"--"	"--"	"--"	"8.6"	"国外"	"91"	"--"	"56.59"	"--"	"--"	"12.3"	"Vigna(豇豆属)"	"B0001668"	"5"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"5"	"--"	"黄"	"8.06"	"23.14"	"--"	"--"	"I2F00854"	"--"	"直立"	"吉林省农科院"	"日本北海道"	"--"	"100.0"	"--"	"7.5"	"HS"	"--"	"国外"	"--"	"62.0"	"红"	"--"	"--"	"--"	"--"	"--"	"7.4"	"--"	"--"	"SHOU XIAO DOU"	"9"	"--"	"--"	"黄白"	"1.31"	"--"	"48.0"	"--"	"--"																											
"440"	"--"	"Leguminosae(豆科)"	"公26"	"岩手大纳言"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"39.0"	"--"	"--"	"--"	"--"	"--"	"国外"	"13.34"	"--"	"--"	"--"	"7.6"	"国外"	"100"	"--"	"54.90"	"--"	"--"	"16.6"	"Vigna(豇豆属)"	"B0001669"	"5"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"5"	"--"	"黄"	"8.15"	"23.85"	"--"	"--"	"I2F02026"	"--"	"半蔓生"	"吉林省农科院"	"日本北海道"	"--"	"100.0"	"--"	"8.0"	"HS"	"--"	"国外"	"--"	"30.0"	"红"	"--"	"--"	"--"	"--"	"--"	"9.3"	"--"	"--"	"YAN SHOU DA NA YAN"	"9"	"--"	"--"	"黄白"	"1.31"	"--"	"63.0"	"--"	"--"																											
"441"	"--"	"Leguminosae(豆科)"	"E1169"	"京小95"	"--"	"--"	"5.31"	"--"	"无限"	"--"	"--"	"--"	"18.0"	"--"	"--"	"--"	"--"	"--"	"北京"	"--"	"--"	"--"	"--"	"5.4"	"华北"	"105"	"--"	"--"	"11617"	"--"	"8.6"	"Vigna(豇豆属)"	"B0001685"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"--"	"--"	"黄"	"9.12"	"--"	"3959"	"--"	"I2F01321"	"--"	"半蔓生"	"中国农科院品资所"	"中国农科院作物所"	"--"	"--"	"--"	"8.2"	"--"	"--"	"地方"	"--"	"47.1"	"红"	"--"	"--"	"--"	"--"	"--"	"8.3"	"--"	"--"	"JING XIAO 95"	"--"	"--"	"46"	"黄白"	"--"	"--"	"80.4"	"--"	"--"																											
"442"	"--"	"Leguminosae(豆科)"	"E1173"	"京小99"	"--"	"--"	"5.31"	"--"	"无限"	"--"	"--"	"--"	"30.0"	"--"	"--"	"--"	"--"	"--"	"北京"	"--"	"--"	"--"	"--"	"7.4"	"华北"	"105"	"--"	"--"	"11617"	"--"	"9.4"	"Vigna(豇豆属)"	"B0001689"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"--"	"--"	"黄"	"9.12"	"--"	"3959"	"--"	"I2F01325"	"--"	"半蔓生"	"中国农科院品资所"	"中国农科院作物所"	"--"	"--"	"--"	"8.3"	"--"	"--"	"地方"	"--"	"76.2"	"红"	"--"	"--"	"--"	"--"	"--"	"9.0"	"--"	"--"	"JING XIAO 99"	"--"	"--"	"46"	"黄白"	"--"	"--"	"88.0"	"--"	"--"																											
"443"	"--"	"Leguminosae(豆科)"	"E1180"	"京小106"	"--"	"--"	"5.31"	"--"	"无限"	"--"	"--"	"--"	"18.0"	"--"	"--"	"--"	"--"	"--"	"北京"	"--"	"--"	"--"	"--"	"6.2"	"华北"	"105"	"--"	"--"	"11617"	"--"	"8.8"	"Vigna(豇豆属)"	"B0001696"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"--"	"--"	"黄"	"9.12"	"--"	"3959"	"--"	"I2F01332"	"--"	"半蔓生"	"中国农科院品资所"	"中国农科院作物所"	"--"	"--"	"--"	"8.4"	"--"	"--"	"地方"	"--"	"46.4"	"红"	"--"	"--"	"--"	"--"	"--"	"8.5"	"--"	"--"	"JING XIAO 106"	"--"	"--"	"46"	"黄白"	"--"	"--"	"72.4"	"--"	"--"																											
"444"	"--"	"Leguminosae(豆科)"	"E1182"	"京小108"	"--"	"--"	"5.31"	"--"	"无限"	"--"	"--"	"--"	"29.0"	"--"	"--"	"--"	"--"	"--"	"北京"	"--"	"--"	"--"	"--"	"5.8"	"华北"	"105"	"--"	"--"	"11617"	"--"	"9.0"	"Vigna(豇豆属)"	"B0001698"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"--"	"--"	"黄"	"9.12"	"--"	"3959"	"--"	"I2F01334"	"--"	"半蔓生"	"中国农科院品资所"	"中国农科院作物所"	"--"	"--"	"--"	"8.0"	"--"	"--"	"地方"	"--"	"71.6"	"红"	"--"	"--"	"--"	"--"	"--"	"8.6"	"--"	"--"	"JING XIAO 108"	"--"	"--"	"46"	"浅褐"	"--"	"--"	"81.8"	"--"	"--"																											
"445"	"--"	"Leguminosae(豆科)"	"E1210"	"京小136"	"--"	"--"	"6.19"	"--"	"无限"	"--"	"--"	"--"	"19.0"	"--"	"--"	"--"	"--"	"--"	"北京"	"--"	"--"	"--"	"--"	"3.2"	"华北"	"97"	"--"	"--"	"11617"	"--"	"10.9"	"Vigna(豇豆属)"	"B0001726"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"--"	"黄"	"9.23"	"--"	"3959"	"--"	"I2F01362"	"--"	"半蔓生"	"中国农科院品资所"	"中国农科院作物所"	"--"	"--"	"--"	"9.1"	"HS"	"--"	"地方"	"--"	"32.2"	"红"	"--"	"--"	"--"	"--"	"--"	"9.0"	"--"	"--"	"JING XIAO 136"	"9"	"--"	"46"	"黄白"	"--"	"--"	"82.5"	"--"	"--"																											
"446"	"--"	"Leguminosae(豆科)"	"E1213"	"京小139"	"--"	"--"	"6.19"	"--"	"无限"	"--"	"--"	"--"	"48.5"	"--"	"--"	"--"	"--"	"--"	"北京"	"13.32"	"0.31"	"--"	"--"	"4.0"	"华北"	"100"	"--"	"56.78"	"11617"	"--"	"11.3"	"Vigna(豇豆属)"	"B0001729"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"43.46"	"黄"	"9.26"	"21.67"	"3959"	"--"	"I2F01365"	"--"	"半蔓生"	"中国农科院品资所"	"中国农科院作物所"	"--"	"--"	"--"	"9.2"	"--"	"--"	"地方"	"--"	"68.8"	"红"	"--"	"--"	"--"	"--"	"--"	"8.8"	"--"	"--"	"JING XIAO 139"	"--"	"--"	"46"	"黄白"	"--"	"--"	"103.3"	"--"	"--"																											
"447"	"--"	"Leguminosae(豆科)"	"E1220"	"京小146"	"--"	"--"	"6.12"	"--"	"无限"	"--"	"--"	"--"	"24.1"	"--"	"--"	"--"	"--"	"--"	"北京"	"--"	"--"	"--"	"--"	"5.9"	"华北"	"97"	"--"	"--"	"11617"	"--"	"8.9"	"Vigna(豇豆属)"	"B0001736"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"--"	"--"	"黄"	"9.16"	"--"	"3959"	"--"	"I2F01371"	"--"	"半蔓生"	"中国农科院品资所"	"中国农科院作物所"	"--"	"--"	"--"	"7.8"	"--"	"--"	"地方"	"--"	"58.0"	"红"	"--"	"--"	"--"	"--"	"--"	"7.7"	"--"	"--"	"JING XIAO 146"	"--"	"--"	"46"	"褐"	"--"	"--"	"84.4"	"--"	"--"																											
"448"	"--"	"Leguminosae(豆科)"	"E1221"	"京小147"	"--"	"--"	"6.12"	"--"	"无限"	"--"	"--"	"--"	"29.5"	"--"	"--"	"--"	"--"	"--"	"北京"	"--"	"--"	"--"	"--"	"6.3"	"华北"	"102"	"--"	"--"	"11617"	"--"	"9.7"	"Vigna(豇豆属)"	"B0001737"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"--"	"--"	"黄"	"9.21"	"--"	"3959"	"--"	"I2F01372"	"--"	"半蔓生"	"中国农科院品资所"	"中国农科院作物所"	"--"	"--"	"--"	"8.1"	"--"	"--"	"地方"	"--"	"58.6"	"红"	"--"	"--"	"--"	"--"	"--"	"8.0"	"--"	"--"	"JING XIAO 147"	"--"	"--"	"46"	"黄白"	"--"	"--"	"93.3"	"--"	"--"																											
