"id"	"抗虫性"	"裂荚性"	"科名"	"种子来源地"	"品种名称"	"粗蛋白"	"鲜草产量"	"脐色"	"五氧化二磷"	"耐湿性"	"子叶出土"	"播种地点"	"初花期"	"茎形"	"茎生长习性"	"烘干率"	"单株分枝数"	"花序类型"	"成熟荚色"	"耐荫性"	"茎的性质"	"栽培类别"	"初生叶形"	"译名"	"叶缘"	"幼茎色"	"单株荚数"	"落荚性"	"播种期"	"属名"	"统一编号"	"耐瘠性"	"出苗期"	"学名"	"粒形"	"耐盐性"	"耐酸性"	"落叶性"	"茎色"	"种皮色"	"花色"	"成熟期"	"再生性"	"结荚习性"	"库编号"	"耐碱性"	"结荚高度"	"叶尖"	"省"	"氧化钾"	"荚形"	"盛花期"	"复叶类形"	"叶序"	"单株粒数"	"叶形"	"氮"	"生育天数"	"株高"	"备注"	"抗寒性"	"抗病性"	"荚长"	"千粒重"	"保存单位"	"繁殖系数"	"抗旱性"	"生活周期"	"叶基"	"子叶颜色"	"种子产量"
"201"	"弱"	"不裂"	"Leguminosae(豆科)"	"印度"	"印度柽麻"	"--"	"2400"	"黑褐"	"--"	"弱"	"出土"	"郑州"	"9.20"	"圆"	"直立"	"20.31"	"7.8"	"总状"	"黑褐黄"	"--"	"草本"	"夏"	"披针"	"--"	"全缘"	"绿"	"--"	"半落"	"5.26"	"Crotalaria(猪屎豆属)"	"00000348"	"强"	"5.31"	"Crotalaria juncea L.(柽麻)"	"扁肾"	"--"	"--"	"半落"	"绿"	"灰绿黑亮"	"黄"	"--"	"中"	"无限"	"I7A00629"	"--"	"--"	"锐尖"	"国外"	"--"	"筒状"	"--"	"--"	"互生"	"--"	"披针"	"--"	"--"	"230.0"	"--"	"--"	"弱"	"--"	"--"	"河南农科院34"	"--"	"强"	"一年生"	"楔形"	"绿"	"--"
"202"	"弱"	"不裂"	"Leguminosae(豆科)"	"新疆"	"新疆787柽麻"	"10.65"	"2300"	"黑褐"	"0.45"	"弱"	"出土"	"郑州"	"7.30"	"圆"	"直立"	"18.40"	"4.1"	"总状"	"黄褐黑"	"中"	"草本"	"夏"	"长披针"	"--"	"全缘"	"绿"	"6.9"	"半落"	"5.27"	"Crotalaria(猪屎豆属)"	"00000354"	"强"	"5.31"	"Crotalaria juncea L.(柽麻)"	"扁肾"	"--"	"--"	"半落"	"绿"	"灰绿黑亮"	"黄"	"9.30"	"中"	"无限"	"I7A00211"	"中"	"164.7"	"锐尖"	"新疆"	"1.05"	"圆"	"8.03"	"--"	"互生"	"13.8"	"长披针"	"1.70"	"122"	"209.5"	"--"	"--"	"弱"	"--"	"27.60"	"河南农科院01"	"--"	"强"	"一年生"	"楔形"	"绿"	"31.0"
"203"	"--"	"不裂"	"Leguminosae(豆科)"	"原产美国从中国农科院畜牧所引进"	"87-71"	"14.11"	"8932"	"黄"	"0.43"	"弱"	"出土"	"陕西武"	"5.30"	"四棱"	"斜生"	"18.00"	"21.0"	"总状"	"褐"	"强"	"草本"	"春,夏"	"长椭圆"	"--"	"锯齿"	"乳白带"	"--"	"不落"	"8.29"	"Medicago(苜蓿属)"	"00000373"	"强"	"9.12"	"Medicago sativa L.(紫花苜蓿)"	"肾形"	"--"	"--"	"轻"	"绿"	"黄"	"紫"	"9.05"	"强"	"无限"	"--"	"--"	"54.0"	"尖"	"国外"	"1.86"	"螺旋"	"6.20"	"三出复叶"	"互生"	"--"	"椭圆"	"2.25"	"359"	"168.0"	"--"	"强"	"强"	"--"	"--"	"陕西省土肥所1"	"--"	"强"	"多年生"	"楔形"	"深绿"	"--"
"204"	"--"	"不裂"	"Leguminosae(豆科)"	"原产美国从湖北农科院畜牧所引进"	"美国紫苜蓿"	"16.39"	"7329"	"--"	"0.50"	"弱"	"出土"	"陕西武"	"6.07"	"四棱"	"斜生"	"17.30"	"20.0"	"总状"	"褐"	"强"	"草本"	"春,夏"	"长椭圆"	"--"	"锯齿"	"乳白带"	"--"	"不落"	"8.29"	"Medicago(苜蓿属)"	"00000374"	"强"	"9.10"	"Medicago sativa L.(紫花苜蓿)"	"--"	"--"	"--"	"轻"	"绿"	"--"	"深紫"	"8.22"	"强"	"无限"	"I7A00373"	"--"	"62.0"	"尖"	"国外"	"2.13"	"螺旋"	"6.20"	"三出复叶"	"互生"	"--"	"椭圆"	"2.62"	"348"	"164.0"	"--"	"强"	"强"	"--"	"--"	"陕西省土肥所2"	"--"	"强"	"多年生"	"楔形"	"深绿"	"--"
"205"	"强"	"不裂"	"Leguminosae(豆科)"	"原产美国从吉林农科院畜牧所引进"	"春天苜蓿"	"--"	"8065"	"深黄"	"--"	"弱"	"出土"	"陕西武"	"6.05"	"四棱"	"斜生"	"16.90"	"21.0"	"总状"	"褐"	"强"	"草本"	"春,夏"	"长椭圆"	"--"	"锯齿"	"乳白带"	"--"	"不落"	"8.29"	"Medicago(苜蓿属)"	"00000375"	"强"	"9.10"	"Medicago sativa L.(紫花苜蓿)"	"肾形"	"--"	"--"	"轻"	"绿"	"黄"	"深紫"	"9.05"	"强"	"无限"	"I7A00379"	"--"	"68.0"	"尖"	"国外"	"--"	"螺旋"	"6.20"	"三出复叶"	"互生"	"--"	"椭圆"	"--"	"361"	"164.5"	"--"	"强"	"强"	"--"	"--"	"陕西省土肥所3"	"--"	"强"	"多年生"	"楔形"	"深绿"	"--"
"206"	"--"	"不裂"	"Leguminosae(豆科)"	"原产美国从北京农科院畜牧所引进"	"格林斯苜蓿"	"16.35"	"6032"	"黄"	"0.53"	"弱"	"出土"	"陕西武"	"6.05"	"四棱"	"斜生"	"18.00"	"18.6"	"总状"	"褐"	"强"	"草本"	"春,夏"	"长椭圆"	"--"	"锯齿"	"乳白带"	"--"	"不落"	"8.29"	"Medicago(苜蓿属)"	"00000376"	"强"	"9.11"	"Medicago sativa L.(紫花苜蓿)"	"肾形"	"--"	"--"	"轻"	"绿"	"黄"	"深紫"	"9.05"	"强"	"无限"	"I7A00217"	"--"	"58.0"	"尖"	"国外"	"2.83"	"螺旋"	"6.25"	"三出复叶"	"互生"	"--"	"椭圆"	"2.61"	"360"	"154.9"	"--"	"强"	"中"	"--"	"--"	"陕西省土肥所4"	"--"	"强"	"多年生"	"楔形"	"深绿"	"--"
"207"	"--"	"不裂"	"Leguminosae(豆科)"	"原产苏联从北京农科院畜牧所引进"	"苏联二号苜蓿"	"--"	"5199"	"黄"	"--"	"弱"	"出土"	"陕西武"	"6.10"	"四棱"	"斜生"	"18.70"	"18.0"	"总状"	"褐"	"强"	"草本"	"春,夏"	"长椭圆"	"--"	"锯齿"	"绿"	"--"	"不落"	"8.29"	"Medicago(苜蓿属)"	"00000377"	"强"	"9.10"	"Medicago sativa L.(紫花苜蓿)"	"肾形"	"--"	"--"	"轻"	"绿"	"老黄"	"深紫"	"9.05"	"强"	"无限"	"I7A00218"	"--"	"62.0"	"尖"	"国外"	"--"	"螺旋"	"6.26"	"三出复叶"	"互生"	"--"	"椭圆"	"--"	"361"	"161.5"	"--"	"强"	"强"	"--"	"--"	"陕西省土肥所5"	"--"	"强"	"多年生"	"楔形"	"深绿"	"--"
"208"	"--"	"不裂"	"Leguminosae(豆科)"	"原产瑞典从北京农科院畜牧所引进"	"瑞典苜蓿"	"15.83"	"5932"	"黄"	"0.47"	"弱"	"出土"	"陕西武"	"6.05"	"四棱"	"斜生"	"17.60"	"18.6"	"总状"	"褐"	"强"	"草本"	"春,夏"	"长椭圆"	"--"	"锯齿"	"乳白带"	"--"	"不落"	"8.29"	"Medicago(苜蓿属)"	"00000378"	"强"	"9.10"	"Medicago sativa L.(紫花苜蓿)"	"肾形"	"--"	"--"	"轻"	"绿"	"黄"	"深紫"	"8.19"	"强"	"无限"	"I7A00219"	"--"	"50.0"	"尖"	"国外"	"1.88"	"螺旋"	"6.25"	"三出复叶"	"互生"	"--"	"椭圆"	"2.53"	"344"	"158.7"	"--"	"强"	"强"	"--"	"--"	"陕西省土肥所6"	"--"	"强"	"多年生"	"楔形"	"深绿"	"--"
"209"	"--"	"不裂"	"Leguminosae(豆科)"	"原产加拿大从中国农科院畜牧所引"	"阿岗奎因"	"18.62"	"6299"	"黄"	"0.57"	"弱"	"出土"	"陕西武"	"5.27"	"四棱"	"斜生"	"18.40"	"14.2"	"总状"	"褐"	"强"	"草本"	"春,夏"	"长椭圆"	"--"	"锯齿"	"乳白带"	"--"	"不落"	"8.29"	"Medicago(苜蓿属)"	"00000379"	"强"	"9.12"	"Medicago sativa L.(紫花苜蓿)"	"肾形"	"--"	"--"	"轻"	"绿"	"黄"	"紫"	"8.12"	"强"	"无限"	"I7A00220"	"--"	"60.0"	"尖"	"国外"	"2.79"	"螺旋"	"6.15"	"三出复叶"	"互生"	"--"	"椭圆"	"2.97"	"336"	"146.1"	"--"	"强"	"强"	"--"	"--"	"陕西省土肥所7"	"--"	"强"	"多年生"	"楔形"	"深绿"	"--"
"210"	"--"	"不裂"	"Leguminosae(豆科)"	"原产日本从北京农科院畜牧所引进"	"纲塔巴"	"16.00"	"6599"	"黄"	"0.50"	"弱"	"出土"	"陕西武"	"6.07"	"四棱"	"斜生"	"16.60"	"17.0"	"总状"	"褐"	"强"	"草本"	"春,夏"	"长椭圆"	"--"	"锯齿"	"乳白带"	"--"	"不落"	"8.29"	"Medicago(苜蓿属)"	"00000380"	"强"	"9.10"	"Medicago sativa L.(紫花苜蓿)"	"肾形"	"--"	"--"	"轻"	"绿"	"黄"	"紫"	"8.19"	"强"	"无限"	"I7A00221"	"--"	"49.0"	"尖"	"国外"	"2.28"	"螺旋"	"6.30"	"三出复叶"	"互生"	"--"	"椭圆"	"2.56"	"344"	"155.0"	"--"	"强"	"强"	"--"	"--"	"陕西省土肥所8"	"--"	"强"	"多年生"	"楔形"	"深绿"	"--"
"211"	"--"	"不裂"	"Leguminosae(豆科)"	"原产新疆从甘肃农科院土肥所引进"	"新疆大叶苜蓿"	"17.27"	"5666"	"黄"	"0.62"	"弱"	"出土"	"陕西武"	"6.05"	"四棱"	"匍匐"	"17.10"	"11.6"	"总状"	"褐"	"中"	"草本"	"春,夏"	"长椭圆"	"--"	"锯齿"	"乳白带"	"--"	"不落"	"8.29"	"Medicago(苜蓿属)"	"00000381"	"强"	"9.10"	"Medicago sativa L.(紫花苜蓿)"	"肾形"	"--"	"--"	"轻"	"多"	"黄"	"紫"	"8.19"	"中"	"无限"	"I7A00222"	"--"	"34.0"	"尖"	"国外"	"2.60"	"螺旋"	"6.25"	"三出复叶"	"互生"	"--"	"椭圆"	"3.75"	"344"	"148.0"	"--"	"强"	"中"	"--"	"--"	"陕西省土肥所10"	"--"	"强"	"多年生"	"楔形"	"深绿"	"--"
"212"	"--"	"不裂"	"Leguminosae(豆科)"	"原产甘肃西峰从甘肃农科院土肥所"	"陇东苜蓿"	"19.74"	"5099"	"黄"	"0.62"	"弱"	"出土"	"陕西武"	"6.05"	"四棱"	"匍匐"	"16.60"	"14.5"	"总状"	"褐"	"强"	"草本"	"春,夏"	"长椭圆"	"--"	"锯齿"	"绿"	"--"	"不落"	"8.29"	"Medicago(苜蓿属)"	"00000382"	"强"	"9.10"	"Medicago sativa L.(紫花苜蓿)"	"肾形"	"--"	"--"	"中"	"绿"	"黄"	"紫"	"9.05"	"中"	"无限"	"I7A00223"	"--"	"38.0"	"尖"	"国外"	"2.24"	"螺旋"	"6.25"	"三出复叶"	"互生"	"--"	"椭圆"	"3.16"	"361"	"145.0"	"--"	"强"	"中"	"--"	"--"	"陕西省土肥所11"	"--"	"强"	"多年生"	"楔形"	"绿"	"--"
"213"	"--"	"不裂"	"Leguminosae(豆科)"	"原产陕西省武功县从武功县种子站"	"武功苜蓿"	"--"	"5899"	"黄"	"--"	"弱"	"出土"	"陕西武"	"5.27"	"四棱"	"匍匐"	"18.40"	"20.0"	"总状"	"褐"	"强"	"草本"	"春,夏"	"长椭圆"	"--"	"锯齿"	"乳白带"	"--"	"不落"	"8.29"	"Medicago(苜蓿属)"	"00000383"	"强"	"9.10"	"Medicago sativa L.(紫花苜蓿)"	"肾形"	"--"	"--"	"中"	"多"	"黄"	"紫"	"8.06"	"中"	"无限"	"I7A00380"	"--"	"59.0"	"尖"	"国外"	"--"	"螺旋"	"6.15"	"三出复叶"	"互生"	"--"	"椭圆"	"--"	"332"	"145.0"	"--"	"强"	"中"	"--"	"--"	"陕西省土肥所9"	"--"	"强"	"多年生"	"楔形"	"绿"	"--"
"214"	"--"	"不裂"	"Leguminosae(豆科)"	"原产江苏省从江苏农科院土肥所引"	"灌南苜蓿(涟水)"	"18.02"	"5032"	"黄"	"0.51"	"弱"	"出土"	"陕西武"	"5.27"	"四棱"	"斜生"	"18.60"	"19.8"	"总状"	"褐"	"中"	"草本"	"春,夏"	"长椭圆"	"--"	"锯齿"	"乳白带"	"--"	"不落"	"8.29"	"Medicago(苜蓿属)"	"00000384"	"强"	"9.10"	"Medicago sativa L.(紫花苜蓿)"	"肾形"	"--"	"--"	"中"	"绿"	"黄"	"紫"	"8.06"	"弱"	"无限"	"I7A00516"	"--"	"49.0"	"尖"	"国外"	"2.07"	"螺旋"	"6.10"	"三出复叶"	"互生"	"--"	"椭圆"	"2.88"	"332"	"147.0"	"--"	"强"	"中"	"--"	"--"	"陕西省土肥所12"	"--"	"强"	"多年生"	"楔形"	"绿"	"--"
"215"	"中"	"易裂"	"Leguminosae(豆科)"	"黑龙江省呼玛县农家品种"	"呼玛黑秣食豆"	"16.81"	"1040"	"黑"	"0.71"	"强"	"出土"	"哈尔滨"	"--"	"圆"	"直立"	"18.55"	"6.8"	"总状"	"棕褐"	"中"	"草本"	"春,夏"	"阔椭圆"	"--"	"全缘"	"绿间紫"	"87.7"	"不落"	"4.16"	"Glycine(大豆属)"	"00000394"	"中"	"5.14"	"Glycine max L.(秣食豆)"	"扁椭"	"中"	"中"	"落"	"绿间"	"黑"	"紫"	"8.28"	"弱"	"无限"	"I7A00406"	"中"	"7.8"	"锐尖"	"黑龙"	"1.58"	"扁斜形"	"7.12"	"羽状三出复"	"互生"	"106.0"	"卵形"	"3.63"	"106"	"126.6"	"--"	"中"	"中"	"2.8"	"10.40"	"黑龙江省土肥所112"	"18.1"	"中"	"一年生"	"圆"	"浓绿"	"72.0"
"216"	"中"	"易裂"	"Leguminosae(豆科)"	"苏联阿姆尔州"	"A-262秣食豆"	"15.16"	"836"	"黑"	"0.50"	"强"	"出土"	"哈尔滨"	"6.15"	"圆"	"直立"	"20.80"	"6.0"	"总状"	"黄褐"	"中"	"草本"	"春,夏"	"阔椭圆"	"--"	"全缘"	"绿间紫"	"79.8"	"不落"	"4.23"	"Glycine(大豆属)"	"00000395"	"中"	"5.15"	"Glycine max L.(秣食豆)"	"扁椭"	"中"	"中"	"落"	"绿间"	"黑"	"紫"	"9.40"	"弱"	"无限"	"I7A00515"	"中"	"7.8"	"锐尖"	"国外"	"1.30"	"扁斜形"	"7.10"	"羽状三出复"	"互生"	"190.0"	"卵形"	"2.42"	"112"	"100.6"	"--"	"中"	"中"	"3.0"	"11.60"	"黑龙江省土肥所109"	"16.1"	"中"	"一年生"	"圆"	"绿"	"80.0"
"217"	"中"	"易裂"	"Leguminosae(豆科)"	"苏联阿姆尔州"	"A－57秣食豆"	"15.73"	"920"	"棕褐"	"0.60"	"强"	"出土"	"哈尔滨"	"6.18"	"--"	"直立"	"16.80"	"5.9"	"总状"	"黄褐"	"中"	"草本"	"春,夏"	"阔椭圆"	"--"	"全缘"	"绿"	"89.2"	"不落"	"4.23"	"Glycine(大豆属)"	"00000396"	"中"	"5.11"	"Glycine max L.(秣食豆)"	"扁椭"	"中"	"中"	"落"	"绿"	"茶褐"	"粉白"	"9.13"	"弱"	"无限"	"I7A00358"	"中"	"7.2"	"锐尖"	"国外"	"1.45"	"扁斜形"	"7.40"	"羽状三出复"	"互生"	"182.0"	"卵形"	"2.51"	"125"	"117.5"	"--"	"中"	"中"	"3.6"	"9.90"	"黑龙江省土肥所110"	"16.8"	"中"	"一年生"	"圆"	"绿"	"84.0"
"218"	"强"	"裂荚"	"Leguminosae(豆科)"	"苏联"	"栽培山黧豆"	"17.80"	"2000"	"白"	"0.25"	"中"	"不出土"	"白云村"	"5.03"	"圆"	"半匍匐"	"--"	"11.0"	"单花"	"淡黄"	"中"	"草本"	"--"	"剑形"	"--"	"全缘"	"淡绿"	"58.7"	"下部"	"3.28"	"Lathyrus(山黧豆属)"	"00000404"	"强"	"4.18"	"Lathyrus sativus L.(栽培山黧豆)"	"马牙"	"中"	"--"	"不落"	"淡绿"	"乳白"	"白"	"8.14"	"中"	"无限"	"I7A00364"	"--"	"38.7"	"钝圆"	"国外"	"0.60"	"圆"	"6.06"	"二出复叶"	"互生"	"81.1"	"剑形"	"2.66"	"119"	"144.3"	"--"	"强"	"强"	"2.9"	"19.30"	"甘肃农科院土肥所"	"--"	"强"	"一年生"	"圆"	"绿"	"146.0"
"219"	"--"	"裂荚"	"Leguminosae(豆科)"	"苏联"	"黑龙江山黧豆"	"19.50"	"1750"	"白"	"0.25"	"弱"	"不出土"	"白云村"	"6.01"	"四棱"	"半匍匐"	"--"	"9.2"	"单花"	"淡黄"	"中"	"草本"	"春,夏"	"剑形"	"--"	"全缘"	"淡绿"	"34.6"	"中"	"3.29"	"Lathyrus(山黧豆属)"	"00000405"	"强"	"4.18"	"Lathyrus sativus L.(栽培山黧豆)"	"马牙"	"--"	"--"	"不落"	"绿"	"乳白"	"白"	"8.17"	"中"	"无限"	"I7A00365"	"--"	"43.4"	"钝圆"	"国外"	"0.98"	"圆"	"6.09"	"二出复叶"	"互生"	"82.2"	"--"	"2.97"	"122"	"128.4"	"--"	"中"	"较强"	"2.8"	"17.10"	"甘肃农科院土肥所"	"--"	"强"	"一年生"	"圆"	"绿"	"118.0"
"220"	"中"	"裂荚"	"Leguminosae(豆科)"	"苏联"	"黑龙江山黧豆-2"	"18.79"	"1500"	"白"	"0.24"	"弱"	"不出土"	"白云村"	"6.01"	"四棱"	"半匍匐"	"--"	"10.6"	"单花"	"褐"	"中"	"草本"	"春,夏"	"剑形"	"--"	"全缘"	"绿"	"42.2"	"落"	"3.29"	"Lathyrus(山黧豆属)"	"00000406"	"强"	"4.18"	"Lathyrus sativus L.(栽培山黧豆)"	"马牙"	"弱"	"--"	"不落"	"绿"	"乳白"	"白"	"8.17"	"中"	"无限"	"I7A00366"	"--"	"28.8"	"钝圆"	"国外"	"0.37"	"圆"	"6.09"	"二出复叶"	"互生"	"66.8"	"剑形"	"2.85"	"122"	"112.2"	"--"	"中"	"中"	"2.9"	"21.40"	"甘肃农科院土肥所"	"--"	"强"	"一年生"	"圆"	"绿"	"197.0"
"221"	"中"	"裂荚"	"Leguminosae(豆科)"	"美国"	"坦尼尔山黧豆"	"--"	"750"	"褐"	"--"	"中"	"不出土"	"白云村"	"6.17"	"四棱"	"匍匐"	"--"	"2.5"	"单花"	"褐黄"	"中"	"草本"	"春,夏"	"剑形"	"--"	"全缘"	"紫红"	"7.0"	"不落"	"3.30"	"Lathyrus(山黧豆属)"	"00000407"	"较强"	"4.24"	"Lathyrus tingitanus(坦尼尔山黧豆)"	"圆"	"弱"	"--"	"不落"	"淡紫"	"褐"	"紫红"	"8.10"	"中"	"无限"	"--"	"中"	"63.5"	"钝圆"	"国外"	"--"	"圆"	"6.24"	"二出复叶"	"互生"	"13.8"	"剑形"	"--"	"109"	"160.2"	"--"	"中"	"中"	"8.8"	"7.20"	"甘肃农科院土肥所"	"--"	"较强"	"一年生"	"圆"	"紫红"	"33.0"
"222"	"中"	"裂荚"	"Leguminosae(豆科)"	"--"	"西德山黧豆"	"17.19"	"1500"	"白"	"0.24"	"弱"	"不出土"	"白云村"	"6.02"	"四棱"	"半匍匐"	"--"	"5.8"	"单花"	"淡黄"	"中"	"草本"	"春,夏"	"剑形"	"--"	"全缘"	"绿"	"18.8"	"落"	"3.29"	"Lathyrus(山黧豆属)"	"00000408"	"强"	"4.18"	"Lathyrus odiatusl(香豌豆)"	"马牙"	"弱"	"--"	"落"	"绿"	"乳白"	"白"	"8.17"	"中"	"无限"	"I7A00367"	"--"	"46.0"	"钝圆"	"国外"	"0.37"	"圆"	"6.09"	"二出复叶"	"互生"	"48.0"	"剑形"	"2.58"	"122"	"122.6"	"--"	"中"	"中"	"3.0"	"17.00"	"甘肃农科院土肥所"	"--"	"强"	"一年生"	"圆"	"绿"	"88.0"
"223"	"中"	"自裂"	"Leguminosae(豆科)"	"新西兰"	"白三叶""Huia"""	"27.60"	"3928"	"黄"	"1.19"	"中"	"出土"	"南京"	"5.05"	"圆"	"匍匐"	"12.30"	"--"	"头形"	"淡黄"	"中"	"草本"	"--"	"圆"	"--"	"全缘"	"绿白"	"--"	"不落"	"9.29"	"Trifolium(车轴草属)"	"00000410"	"强"	"10.07"	"Trifolium repens L.(白三叶)"	"肾形"	"弱"	"中"	"不落"	"黄绿"	"黄"	"白"	"6.15"	"强"	"无限"	"I7A00630"	"中"	"--"	"钝尖"	"国外"	"--"	"矩形"	"5.20"	"三出叶"	"互生"	"--"	"倒卵形"	"3.76"	"253"	"--"	"--"	"中"	"中"	"--"	"--"	"江苏省土肥所79－108"	"20"	"中"	"多年生"	"圆"	"绿"	"15.0"
"224"	"中"	"自裂"	"Leguminosae(豆科)"	"美国乔治亚州引种试验站"	"白三叶 ""regal"""	"--"	"5318"	"黄"	"1.05"	"中"	"出土"	"南京"	"5.10"	"圆"	"匍匐"	"13.10"	"--"	"头形"	"淡黄"	"中"	"草本"	"--"	"圆"	"--"	"全缘"	"绿白"	"--"	"不落"	"9.29"	"Trifolium(车轴草属)"	"00000411"	"强"	"10.07"	"Trifolium repens L.(白三叶)"	"肾形"	"弱"	"中"	"不落"	"黄绿"	"黄"	"白"	"6.25"	"强"	"无限"	"--"	"中"	"--"	"钝尖"	"国外"	"--"	"矩形"	"5.25"	"三出叶"	"互生"	"--"	"倒卵形"	"3.87"	"263"	"--"	"--"	"中"	"中"	"--"	"--"	"江苏省土肥所81－213"	"--"	"中"	"多年生"	"圆"	"绿"	"--"
"225"	"中"	"自裂"	"Leguminosae(豆科)"	"日本扎幌引入"	"扎幌红三叶"	"21.61"	"3573"	"黄"	"0.57"	"中"	"出土"	"南京"	"5.05"	"圆"	"直立"	"15.00"	"--"	"头形"	"淡黄"	"中"	"草本"	"--"	"圆"	"--"	"全缘"	"绿白"	"--"	"不落"	"9.29"	"Trifolium(车轴草属)"	"00000412"	"强"	"10.07"	"Trifolium pratense(红三叶)"	"卵形"	"弱"	"中"	"半落"	"绿"	"黄紫"	"淡紫"	"6.15"	"中"	"有限"	"--"	"中"	"--"	"钝齿"	"国外"	"1.26"	"心脏形"	"5.15"	"三出叶"	"互生"	"--"	"长椭圆"	"2.61"	"253"	"--"	"--"	"中"	"中"	"--"	"1.70"	"江苏省土肥所73－15"	"20"	"中"	"多年生"	"圆"	"绿"	"36.0"
"226"	"中"	"自裂"	"Leguminosae(豆科)"	"澳大利亚堪培拉"	"红三叶 ""Redovin"""	"--"	"3430"	"黄"	"0.59"	"中"	"出土"	"南京"	"5.05"	"圆"	"直立"	"16.66"	"--"	"头形"	"淡黄"	"中"	"草本"	"--"	"圆"	"--"	"全缘"	"绿白"	"--"	"不落"	"9.29"	"Trifolium(车轴草属)"	"00000413"	"强"	"10.07"	"Trifolium pratense(红三叶)"	"卵形"	"弱"	"中"	"半落"	"绿"	"黄紫"	"淡紫"	"6.15"	"中"	"有限"	"I7A00356"	"中"	"--"	"钝尖"	"国外"	"1.44"	"心脏形"	"5.20"	"三出叶"	"互生"	"--"	"长椭圆"	"2.52"	"253"	"--"	"--"	"中"	"中"	"--"	"--"	"江苏省土肥所83－94"	"20"	"中"	"多年生"	"圆"	"绿"	"32.0"
"227"	"--"	"--"	"Leguminosae(豆科)"	"澳大利亚"	"草莓三叶"	"--"	"--"	"白"	"--"	"强"	"出土"	"南京"	"--"	"圆"	"匍匐"	"--"	"--"	"头形"	"--"	"--"	"草本"	"--"	"阔卵"	"--"	"全缘"	"白黄绿"	"--"	"--"	"9.29"	"Trifolium(车轴草属)"	"00000414"	"--"	"10.07"	"Trifolium fragiferum(草莓三叶)"	"心脏形"	"--"	"--"	"--"	"黄绿"	"棕黄"	"--"	"--"	"--"	"--"	"I7A00332"	"--"	"--"	"钝尖"	"国外"	"--"	"--"	"--"	"三出叶"	"互生"	"--"	"椭圆"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"江苏省土肥所84－57"	"--"	"--"	"--"	"圆"	"绿黄"	"--"
"228"	"强"	"易裂"	"Leguminosae(豆科)"	"美国乔治亚州引种试验站"	"绛三叶(地中海三叶草) ""Tibbee"""	"--"	"2568"	"白"	"0.55"	"中"	"出土"	"南京"	"4.23"	"圆"	"直立"	"18.57"	"2.9"	"圆柱"	"淡黄"	"弱"	"草本"	"--"	"圆"	"--"	"前缘钝"	"绿白"	"253.0"	"落"	"10.05"	"Trifolium(车轴草属)"	"00000415"	"中"	"10.12"	"Trifolium incarnatum(绛三叶)"	"长圆"	"弱"	"强"	"半落"	"绿"	"黄"	"绛红"	"5.24"	"弱"	"有限"	"I7A00333"	"弱"	"60.0"	"倒心形"	"国外"	"2.36"	"卵形"	"4.29"	"三出叶"	"互生"	"253.0"	"倒阔卵形"	"2.52"	"226"	"65.5"	"--"	"中"	"强"	"--"	"3.00"	"江苏省土肥所81－224"	"10"	"弱"	"一年生或越年生"	"楔形"	"黄绿"	"18.0"
"229"	"强"	"易裂"	"Leguminosae(豆科)"	"江苏中山植物所从国外引入"	"绛三叶(地中海三叶草)"	"17.99"	"3168"	"白"	"0.81"	"中"	"出土"	"南京?"	"4.27"	"圆"	"直立"	"17.99"	"2.9"	"圆柱"	"淡黄"	"弱"	"草本"	"--"	"圆"	"--"	"前缘钝"	"绿白"	"122.5"	"落"	"10.05"	"Trifolium(车轴草属)"	"00000416"	"中"	"10.12"	"Trifolium incarnatum(绛三叶)"	"长圆"	"弱"	"强"	"半落"	"绿"	"黄"	"绛红"	"5.26"	"弱"	"有限"	"I7A00334"	"弱"	"71.2"	"倒心形"	"国外"	"2.40"	"卵形"	"4.30"	"三出叶"	"互生"	"122.5"	"倒阔卵形"	"2.58"	"228"	"76.5"	"--"	"中"	"强"	"--"	"2.80"	"江苏省土肥所82－48"	"10"	"弱"	"一年生或越年生"	"楔形"	"黄绿"	"12.0"
"230"	"强"	"易裂"	"Leguminosae(豆科)"	"美国乔治亚州植物引种试验站"	"波斯三叶草"	"--"	"6269"	"黄"	"0.73"	"中"	"出土"	"南京"	"5.10"	"圆"	"直立"	"12.18"	"2.6"	"头形"	"淡黄"	"弱"	"草本"	"--"	"圆形有锯齿"	"--"	"锯齿"	"绿"	"496.4"	"半落"	"10.05"	"Trifolium(车轴草属)"	"00000417"	"中"	"10.15"	"Trifolium resupinatum(波斯三叶)"	"卵形"	"弱"	"中"	"半落"	"绿"	"黄,绿,棕"	"淡紫"	"6.22"	"中"	"无限"	"I7A00357"	"中"	"51.4"	"钝尖"	"国外"	"1.80"	"卵圆"	"5.18"	"三出叶"	"互生"	"744.6"	"阔卵形"	"2.64"	"252"	"108.2"	"--"	"中"	"弱"	"0.2"	"0.56"	"江苏省土肥所81－84"	"25"	"强"	"一年生或越年生"	"圆"	"黄绿"	"12.0"
