"id"	"蛋氨酸"	"科名"	"保存编号"	"品种名称"	"谷氨酸"	"播种期"	"结荚习性"	"精氨酸"	"丙氨酸"	"单株产量"	"总和"	"酪氨酸"	"天冬氨酸"	"异亮氨酸"	"省"	"色氨酸"	"脂肪"	"组氨酸"	"分枝数"	"全生育日数"	"样品类型"	"总淀粉"	"百粒重"	"苏氨酸"	"统一编号"	"苯丙氨酸"	"学名"	"粒形"	"胱氨酸"	"支链淀粉"	"花色"	"成熟期"	"蛋白质"	"属名"	"亮氨酸"	"库编号"	"生长习性"	"原产地"	"甘氨酸"	"单荚粒数"	"缬氨酸"	"直链淀粉"	"单株荚数"	"粒色"	"备注"	"脯氨酸"	"赖氨酸"	"荚长"	"丝氨酸"	"保存单位"	"荚色"	"译名"	"种子来源"	"株高"	"茎粗大小"	"蚜害病评价"	"荚型"	"株型"	"褐斑病指数"	"苗期耐盐"	"来源"	"锈病评价"	"茎粗"	"褐斑病级"	"锈病病级"	"耐旱性"	"蚜害病指数"	"白粉病评价"	"薯肉色"	"均匀度"	"白粉病级"	"顶叶色"	"赤斑病指数"	"芽期抗旱"	"脉基色"	"蚜害病级"	"最长蔓长"	"抗涝性"	"白粉病指数"	"柄基色"	"赤斑病级"	"耐盐性"	"育成年份"	"叶形"	"粗蛋白"	"蚜害病指"	"薯瘟抗性1"	"有效枝"	"耐贮性"	"熟期抗旱"	"烘干率"	"锈病指数"	"选育单位"	"产量"	"谷氨"	"谷"	"芽期耐盐"	"茎端茸毛"	"粒型"	"粗脂肪"	"叶片宽"	"熟性"	"基部分枝"	"赤斑病评价"	"叶色"	"褐斑病评价"
"146"	"--"	"Leguminosae(豆科)"	"CP10"	"--"	"--"	"5.04"	"无限"	"--"	"--"	"12.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"22.3"	"133"	"国外"	"--"	"13.0"	"--"	"L0000146"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.14"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00059"	"丛生"	"--"	"--"	"1.2"	"--"	"--"	"76.7"	"褐"	"--"	"--"	"--"	"1.9"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"42.7"																																																				
"147"	"--"	"Leguminosae(豆科)"	"CP11"	"--"	"--"	"5.04"	"无限"	"--"	"--"	"7.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"22.3"	"133"	"国外"	"--"	"13.6"	"--"	"L0000147"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.14"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00060"	"丛生"	"--"	"--"	"0.9"	"--"	"--"	"57.1"	"褐"	"--"	"--"	"--"	"2.4"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"40.4"																																																				
"148"	"--"	"Leguminosae(豆科)"	"CP13"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"9.4"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"16.9"	"134"	"国外"	"--"	"14.6"	"--"	"L0000148"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.14"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00243"	"丛生"	"--"	"--"	"1.7"	"--"	"--"	"39.3"	"褐"	"--"	"--"	"--"	"2.1"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"39.6"																																																				
"149"	"--"	"Leguminosae(豆科)"	"CP17"	"--"	"--"	"5.04"	"无限"	"--"	"--"	"10.7"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"18.4"	"133"	"国外"	"--"	"14.2"	"--"	"L0000149"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.14"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"--"	"--"	"1.3"	"--"	"--"	"59.1"	"褐"	"--"	"--"	"--"	"1.9"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"55.5"																																																				
"150"	"--"	"Leguminosae(豆科)"	"CP18"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"12.2"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"28.2"	"139"	"国外"	"--"	"17.0"	"--"	"L0000150"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.21"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"--"	"--"	"1.1"	"--"	"--"	"67.7"	"褐"	"--"	"--"	"--"	"2.3"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"46.8"																																																				
"151"	"--"	"Leguminosae(豆科)"	"CP25"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"10.8"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"25.2"	"138"	"国外"	"--"	"19.0"	"--"	"L0000151"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.18"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00061"	"丛生"	"--"	"--"	"1.0"	"--"	"--"	"58.0"	"褐"	"--"	"--"	"--"	"2.2"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"57.8"																																																				
"152"	"--"	"Leguminosae(豆科)"	"CP26"	"--"	"--"	"5.02"	"无限"	"--"	"--"	"12.7"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"21.7"	"135"	"国外"	"--"	"16.8"	"--"	"L0000152"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.14"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00062"	"丛生"	"--"	"--"	"1.2"	"--"	"--"	"65.3"	"褐"	"--"	"--"	"--"	"1.8"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"55.1"																																																				
"153"	"--"	"Leguminosae(豆科)"	"CP27"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"7.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"21.8"	"124"	"国外"	"--"	"13.0"	"--"	"L0000153"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.04"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"--"	"--"	"1.4"	"--"	"--"	"38.4"	"褐"	"--"	"--"	"--"	"1.8"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"39.6"																																																				
"154"	"--"	"Leguminosae(豆科)"	"CP31"	"--"	"--"	"5.02"	"无限"	"--"	"--"	"8.3"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"22.2"	"124"	"国外"	"--"	"11.4"	"--"	"L0000154"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00017"	"丛生"	"--"	"--"	"1.8"	"--"	"--"	"41.3"	"褐"	"--"	"--"	"--"	"2.5"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"31.9"																																																				
"155"	"--"	"Leguminosae(豆科)"	"CP30"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"15.1"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"34.0"	"123"	"国外"	"--"	"15.2"	"--"	"L0000155"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00063"	"丛生"	"--"	"--"	"1.6"	"--"	"--"	"61.8"	"褐"	"--"	"--"	"--"	"2.1"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"42.3"																																																				
"156"	"--"	"Leguminosae(豆科)"	"CP39"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"16.7"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"22.8"	"139"	"国外"	"--"	"23.6"	"--"	"L0000156"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"倒卵"	"--"	"--"	"白"	"9.21"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00064"	"丛生"	"--"	"--"	"1.0"	"--"	"--"	"70.9"	"黄"	"--"	"--"	"--"	"2.3"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"58.0"																																																				
"157"	"--"	"Leguminosae(豆科)"	"CP33"	"--"	"--"	"5.04"	"无限"	"--"	"--"	"9.8"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"29.8"	"124"	"国外"	"--"	"13.2"	"--"	"L0000157"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.05"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00065"	"丛生"	"--"	"--"	"1.2"	"--"	"--"	"59.8"	"褐"	"--"	"--"	"--"	"2.7"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"47.0"																																																				
"158"	"--"	"Leguminosae(豆科)"	"CP37"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"16.7"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"24.0"	"124"	"国外"	"--"	"21.0"	"--"	"L0000158"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.04"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"--"	"--"	"1.0"	"--"	"--"	"79.0"	"褐"	"--"	"--"	"--"	"2.4"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"49.5"																																																				
"159"	"--"	"Leguminosae(豆科)"	"CP40"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"12.2"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"30.8"	"139"	"国外"	"--"	"28.1"	"--"	"L0000159"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.21"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"--"	"--"	"1.2"	"--"	"--"	"123.8"	"褐"	"--"	"--"	"--"	"2.3"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"54.0"																																																				
"160"	"--"	"Leguminosae(豆科)"	"CP42"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"12.9"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"15.5"	"126"	"国外"	"--"	"24.6"	"--"	"L0000160"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"倒卵"	"--"	"--"	"紫"	"9.06"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00066"	"丛生"	"--"	"--"	"1.1"	"--"	"--"	"48.8"	"褐"	"--"	"--"	"--"	"2.5"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"41.0"																																																				
"161"	"--"	"Leguminosae(豆科)"	"CP43"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"16.5"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"20.6"	"124"	"国外"	"--"	"28.1"	"--"	"L0000161"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.04"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00067"	"丛生"	"--"	"--"	"1.0"	"--"	"--"	"58.8"	"褐"	"--"	"--"	"--"	"2.3"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"45.3"																																																				
"162"	"--"	"Leguminosae(豆科)"	"CP44"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"16.2"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"34.3"	"127"	"国外"	"--"	"15.1"	"--"	"L0000162"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.07"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"--"	"--"	"1.4"	"--"	"--"	"75.1"	"褐"	"--"	"--"	"--"	"1.9"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"54.4"																																																				
"163"	"--"	"Leguminosae(豆科)"	"CP46"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"11.5"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"34.7"	"126"	"国外"	"--"	"21.3"	"--"	"L0000163"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.06"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00068"	"丛生"	"--"	"--"	"1.0"	"--"	"--"	"53.5"	"褐"	"--"	"--"	"--"	"1.9"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"49.2"																																																				
"164"	"--"	"Leguminosae(豆科)"	"CP47"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"12.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"29.5"	"125"	"国外"	"--"	"19.4"	"--"	"L0000164"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.05"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00069"	"丛生"	"--"	"--"	"1.1"	"--"	"--"	"54.5"	"褐"	"--"	"--"	"--"	"2.1"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"49.2"																																																				
"165"	"--"	"Leguminosae(豆科)"	"CP53"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"5.5"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"12.7"	"133"	"国外"	"--"	"12.9"	"--"	"L0000165"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.15"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"--"	"--"	"1.2"	"--"	"--"	"36.0"	"褐"	"--"	"--"	"--"	"1.8"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"64.3"																																																				
"166"	"--"	"Leguminosae(豆科)"	"CP54"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"6.4"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"13.0"	"133"	"国外"	"--"	"15.1"	"--"	"L0000166"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.15"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"--"	"--"	"1.8"	"--"	"--"	"28.6"	"褐"	"--"	"--"	"--"	"1.9"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"56.6"																																																				
"167"	"--"	"Leguminosae(豆科)"	"CP55"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"10.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"23.4"	"135"	"国外"	"--"	"21.3"	"--"	"L0000167"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.17"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"--"	"--"	"1.0"	"--"	"--"	"45.7"	"褐"	"--"	"--"	"--"	"2.6"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"54.0"																																																				
"168"	"--"	"Leguminosae(豆科)"	"CP58"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"6.6"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"11.9"	"139"	"国外"	"--"	"17.5"	"--"	"L0000168"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.21"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00070"	"丛生"	"--"	"--"	"0.9"	"--"	"--"	"42.9"	"褐"	"--"	"--"	"--"	"2.2"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"61.5"																																																				
"169"	"--"	"Leguminosae(豆科)"	"CP59"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"10.9"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"16.3"	"139"	"国外"	"--"	"17.6"	"--"	"L0000169"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.21"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00071"	"丛生"	"--"	"--"	"1.1"	"--"	"--"	"57.1"	"褐"	"--"	"--"	"--"	"2.2"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"66.6"																																																				
"170"	"--"	"Leguminosae(豆科)"	"CP62"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"15.1"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"31.1"	"124"	"国外"	"--"	"20.0"	"--"	"L0000170"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.04"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00072"	"丛生"	"--"	"--"	"1.2"	"--"	"--"	"64.2"	"褐"	"--"	"--"	"--"	"2.2"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"47.2"																																																				
"171"	"--"	"Leguminosae(豆科)"	"CP64"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"9.5"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"23.5"	"124"	"国外"	"--"	"19.8"	"--"	"L0000171"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.04"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00073"	"丛生"	"--"	"--"	"0.8"	"--"	"--"	"69.4"	"褐"	"--"	"--"	"--"	"2.4"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"54.1"																																																				
"172"	"--"	"Leguminosae(豆科)"	"CP65"	"--"	"--"	"5.04"	"无限"	"--"	"--"	"12.9"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"18.5"	"123"	"国外"	"--"	"23.0"	"--"	"L0000172"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"倒卵"	"--"	"--"	"紫"	"9.04"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00074"	"丛生"	"--"	"--"	"1.2"	"--"	"--"	"45.4"	"褐"	"--"	"--"	"--"	"1.9"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"45.6"																																																				
"173"	"--"	"Leguminosae(豆科)"	"CP66"	"--"	"--"	"5.02"	"无限"	"--"	"--"	"16.5"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"34.3"	"127"	"国外"	"--"	"14.7"	"--"	"L0000173"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.06"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00075"	"丛生"	"--"	"--"	"1.2"	"--"	"--"	"94.1"	"褐"	"--"	"--"	"--"	"2.1"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"46.1"																																																				
"174"	"--"	"Leguminosae(豆科)"	"CP70"	"104"	"--"	"5.02"	"无限"	"--"	"--"	"11.6"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"21.3"	"125"	"国外"	"--"	"21.1"	"--"	"L0000174"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.04"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"--"	"--"	"1.2"	"--"	"--"	"47.0"	"褐"	"--"	"--"	"--"	"2.4"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"57.0"																																																				
"175"	"--"	"Leguminosae(豆科)"	"CP72"	"107"	"--"	"5.03"	"无限"	"--"	"--"	"12.6"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"27.1"	"125"	"国外"	"--"	"16.0"	"--"	"L0000175"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.05"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00076"	"丛生"	"--"	"--"	"1.1"	"--"	"--"	"71.3"	"褐"	"--"	"--"	"--"	"2.6"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"43.5"																																																				
"176"	"--"	"Leguminosae(豆科)"	"CP73"	"108"	"--"	"5.03"	"无限"	"--"	"--"	"17.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"23.4"	"126"	"国外"	"--"	"21.5"	"--"	"L0000176"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.12"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00077"	"丛生"	"--"	"--"	"1.3"	"--"	"--"	"63.0"	"褐"	"--"	"--"	"--"	"2.4"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"57.9"																																																				
"177"	"--"	"Leguminosae(豆科)"	"CP76"	"112"	"--"	"5.04"	"无限"	"--"	"--"	"10.4"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"20.6"	"138"	"国外"	"--"	"12.6"	"--"	"L0000177"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.21"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00078"	"丛生"	"--"	"--"	"1.5"	"--"	"--"	"54.0"	"褐"	"--"	"--"	"--"	"2.1"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"52.1"																																																				
"178"	"--"	"Leguminosae(豆科)"	"CP83"	"203"	"--"	"5.03"	"无限"	"--"	"--"	"16.5"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"20.3"	"139"	"国外"	"--"	"19.1"	"--"	"L0000178"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.21"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00242"	"丛生"	"--"	"--"	"1.4"	"--"	"--"	"61.4"	"褐"	"--"	"--"	"--"	"2.0"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"63.1"																																																				
"179"	"--"	"Leguminosae(豆科)"	"CP85"	"205"	"--"	"5.03"	"无限"	"--"	"--"	"12.6"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"29.2"	"123"	"国外"	"--"	"14.4"	"--"	"L0000179"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"--"	"--"	"1.1"	"--"	"--"	"77.6"	"褐"	"--"	"--"	"--"	"1.7"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"40.7"																																																				
"180"	"--"	"Leguminosae(豆科)"	"CP88"	"211"	"--"	"5.03"	"无限"	"--"	"--"	"25.3"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"28.7"	"127"	"国外"	"--"	"23.1"	"--"	"L0000180"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"倒卵"	"--"	"--"	"紫"	"9.07"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"--"	"--"	"1.1"	"--"	"--"	"102.4"	"褐"	"--"	"--"	"--"	"2.5"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"42.2"																																																				
"181"	"--"	"Leguminosae(豆科)"	"CP94"	"216"	"--"	"5.03"	"无限"	"--"	"--"	"14.2"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"24.6"	"123"	"国外"	"--"	"20.0"	"--"	"L0000181"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"--"	"--"	"0.9"	"--"	"--"	"78.7"	"褐"	"--"	"--"	"--"	"2.3"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"49.9"																																																				
"182"	"--"	"Leguminosae(豆科)"	"CP111"	"111"	"--"	"5.03"	"无限"	"--"	"--"	"9.5"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"21.0"	"124"	"国外"	"--"	"22.6"	"--"	"L0000182"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"倒卵"	"--"	"--"	"紫"	"9.04"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"--"	"--"	"1.0"	"--"	"--"	"42.1"	"褐"	"--"	"--"	"--"	"2.3"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"47.1"																																																				
"192"	"--"	"Leguminosae(豆科)"	"CP119"	"--"	"--"	"5.03"	"无限"	"--"	"--"	"4.2"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"15.9"	"126"	"国外"	"--"	"105.3"	"--"	"L0000187"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"紫"	"9.06"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00082"	"丛生"	"--"	"--"	"1.2"	"--"	"--"	"32.9"	"褐"	"--"	"--"	"--"	"1.8"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"ICARDA"	"15.9"																																																				
"199"	"--"	"Leguminosae(豆科)"	"CP129"	"ICCV-2"	"--"	"5.04"	"无限"	"--"	"--"	"18.8"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"20.7"	"125"	"国"	"--"	"17.5"	"--"	"L0000192"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"倒卵"	"--"	"--"	"白"	"9.06"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"--"	"--"	"1.2"	"--"	"--"	"72.1"	"黄"	"--"	"--"	"--"	"2.6"	"--"	"青海农林科院作物所"	"黄"	"鹰嘴豆"	"印度"	"46.2"																																																				
"200"		"Leguminosae(豆科)"	"A695"	"--"	"--"	"3.08"	"无限"			"4.1"			"--"						"4.6"	"102"		"--"	"12.2"	"--"	"G0002108"		"Pisum sativum L.(豌豆)"	"圆"		"--"	"白"	"6.19"		"Pisum(豌豆属)"		"I2D00459"	"直立"	"波兰"		"4.8"		"--"	"11.8"	"白"				"6.1"	"--"	"中国农科院品资所"	"黄"	"翰未尔"	"--"	"32.6"		"--"	"硬"			"--"		"--"			"--"			"--"			"--"			"--"		"--"			"--"				"--"		"22.98"	"--"				"--"			"--"				"--"			"--"						
"203"	"--"	"Leguminosae(豆科)"	"22"	"--"	"--"	"4.15"	"无限"	"--"	"--"	"18.3"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"3.5"	"112"	"国外"	"--"	"54.2"	"--"	"L0000203"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"8.05"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"--"	"--"	"1.0"	"--"	"--"	"34.0"	"白"	"--"	"--"	"--"	"--"	"--"	"新疆农科院品资室"	"黄"	"引 K138"	"ICARDA"	"37.0"																																																				
