"id"	"蛋氨酸"	"科名"	"角斑病指数"	"保存编号"	"品种名称"	"谷氨酸"	"播种期"	"缬氨酸"	"天冬氨酸"	"精氨酸"	"苏氨酸"	"丙氨酸"	"单株产量"	"总和"	"蚜害病级"	"异亮氨酸"	"炭疽病级"	"炭疽病指数"	"省"	"色氨酸"	"组氨酸"	"芽期抗寒"	"分枝数"	"样品类型"	"总淀粉"	"角斑病评价"	"东经"	"百粒重"	"属名"	"统一编号"	"芽期抗旱"	"学名"	"蚜害病指数"	"苯丙氨酸"	"熟期抗旱"	"支链淀粉"	"粒形"	"花色"	"粗脂肪"	"成熟期"	"粗蛋白"	"结荚习性"	"北纬"	"亮氨酸"	"库编号"	"生长习性"	"保存单位"	"原产地"	"备注"	"甘氨酸"	"单荚粒数"	"蚜害病评价"	"胱氨酸"	"直链淀粉"	"单株荚数"	"粒色"	"酩氨酸"	"脯氨酸"	"赖氨酸"	"荚长"	"株高"	"角斑病级"	"丝氨酸"	"译名"	"高程"	"荚色"	"种子来源"	"炭疽病评价"	"全生育日数"
"1200"	"--"	"Leguminosae(豆科)"	"--"	"81-0362"	"黑连豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"88.4"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"5.0"	"地方"	"46.00"	"--"	"11342"	"27.5"	"Phaseolus(菜豆属)"	"F0001426"	"4"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"4"	"34.80"	"椭圆"	"浅紫"	"1.33"	"8.09"	"25.29"	"无限"	"3942"	"--"	"I2K00684"	"蔓生"	"山西农科院品资所"	"浑源县"	"--"	"--"	"6.3"	"--"	"--"	"11.20"	"51.0"	"紫红"	"--"	"--"	"--"	"10.2"	"205.0"	"--"	"--"	"HEI LIAN DOU"	"1090"	"黄白"	"--"	"--"	"110"
"1201"	"--"	"Leguminosae(豆科)"	"--"	"81-0345"	"紫连豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"38.8"	"--"	"7"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"3.5"	"地方"	"45.35"	"--"	"11342"	"26.0"	"Phaseolus(菜豆属)"	"F0001427"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"58.0"	"--"	"--"	"31.87"	"椭圆"	"白"	"1.34"	"8.18"	"24.03"	"无限"	"3942"	"--"	"I2K00685"	"蔓生"	"山西农科院品资所"	"浑源县"	"--"	"--"	"5.3"	"S"	"--"	"13.48"	"26.5"	"紫红"	"--"	"--"	"--"	"9.4"	"290.0"	"--"	"--"	"ZI LIAN DOU"	"1090"	"黄白"	"--"	"--"	"119"
"1202"	"--"	"Leguminosae(豆科)"	"--"	"81-0356"	"紫连豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"48.6"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"0.5"	"地方"	"--"	"--"	"11342"	"26.0"	"Phaseolus(菜豆属)"	"F0001428"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"肾形"	"浅红"	"--"	"8.18"	"--"	"无限"	"3942"	"--"	"I2K00686"	"蔓生"	"山西农科院品资所"	"浑源县"	"--"	"--"	"5.5"	"--"	"--"	"--"	"34.0"	"紫红"	"--"	"--"	"--"	"10.0"	"185.0"	"--"	"--"	"ZI LIAN DOU"	"1090"	"黄白"	"--"	"--"	"119"
"1203"	"--"	"Leguminosae(豆科)"	"--"	"81-0408"	"紫红豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"77.6"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"5.5"	"地方"	"--"	"--"	"11225"	"29.7"	"Phaseolus(菜豆属)"	"F0001429"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"浅红"	"--"	"8.10"	"--"	"无限"	"3919"	"--"	"I2K00602"	"蔓生"	"山西农科院品资所"	"朔县"	"--"	"--"	"5.5"	"--"	"--"	"--"	"47.5"	"紫红"	"--"	"--"	"--"	"8.6"	"290.0"	"--"	"--"	"ZI HONG DOU"	"1096"	"黄白"	"--"	"--"	"111"
"1204"	"--"	"Leguminosae(豆科)"	"--"	"81-0618"	"红洋菜豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"47.3"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"2.5"	"地方"	"--"	"--"	"11155"	"22.1"	"Phaseolus(菜豆属)"	"F0001430"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"紫"	"--"	"9.03"	"--"	"无限"	"3702"	"--"	"I2K01695"	"蔓生"	"山西农科院品资所"	"介休县"	"--"	"--"	"6.2"	"--"	"--"	"--"	"34.5"	"紫红"	"--"	"--"	"--"	"9.4"	"252.0"	"--"	"--"	"HONG YANG CAI DOU"	"756"	"黄白"	"--"	"--"	"135"
"1205"	"--"	"Leguminosae(豆科)"	"--"	"81-0491"	"小灰豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"47.4"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"3.5"	"地方"	"--"	"--"	"11310"	"26.8"	"Phaseolus(菜豆属)"	"F0001500"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"白"	"--"	"9.03"	"--"	"无限"	"3934"	"--"	"I2K01699"	"半蔓生"	"山西农科院品资所"	"应县"	"--"	"--"	"6.0"	"--"	"--"	"--"	"29.5"	"褐"	"--"	"--"	"--"	"8.2"	"132.5"	"--"	"--"	"XIAO HUI DOU"	"1005"	"黄白"	"--"	"--"	"135"
"1206"	"--"	"Leguminosae(豆科)"	"--"	"81-0493"	"小灰豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"24.3"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"3.5"	"地方"	"--"	"--"	"11310"	"16.4"	"Phaseolus(菜豆属)"	"F0001501"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"白"	"--"	"9.03"	"--"	"无限"	"3934"	"--"	"I2K00585"	"半蔓生"	"山西农科院品资所"	"应县"	"--"	"--"	"6.3"	"--"	"--"	"--"	"23.5"	"褐"	"--"	"--"	"--"	"7.8"	"105.0"	"--"	"--"	"XIAO HUI DOU"	"1005"	"黄白"	"--"	"--"	"135"
"1207"	"--"	"Leguminosae(豆科)"	"--"	"81-0412"	"然豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"57.7"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"6.5"	"地方"	"--"	"--"	"11225"	"17.0"	"Phaseolus(菜豆属)"	"F0001502"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"白"	"--"	"8.10"	"--"	"无限"	"3919"	"--"	"I2K00593"	"半蔓生"	"山西农科院品资所"	"朔县"	"--"	"--"	"7.0"	"--"	"--"	"--"	"48.5"	"褐"	"--"	"--"	"--"	"8.2"	"100.0"	"--"	"--"	"RAN DOU"	"1096"	"黄白"	"--"	"--"	"111"
"1208"	"--"	"Leguminosae(豆科)"	"--"	"81-0416"	"灰菜豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"74.5"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"4.5"	"地方"	"44.14"	"--"	"11225"	"14.6"	"Phaseolus(菜豆属)"	"F0001503"	"2"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"3"	"33.70"	"椭圆"	"白"	"1.42"	"8.18"	"24.99"	"无限"	"3919"	"--"	"I2K00710"	"蔓生"	"山西农科院品资所"	"朔县"	"--"	"--"	"6.3"	"--"	"--"	"10.44"	"81.0"	"褐"	"--"	"--"	"--"	"7.8"	"180.0"	"--"	"--"	"HUI CAI DOU"	"1096"	"黄白"	"--"	"--"	"119"
"1209"	"--"	"Leguminosae(豆科)"	"61.5"	"81-0406"	"花梅豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"41.2"	"--"	"--"	"--"	"9"	"100.0"	"山西"	"--"	"--"	"--"	"3.0"	"地方"	"45.81"	"S"	"11225"	"24.1"	"Phaseolus(菜豆属)"	"F0001504"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"34.53"	"椭圆"	"紫"	"1.25"	"8.10"	"23.29"	"无限"	"3919"	"--"	"I2K00711"	"蔓生"	"山西农科院品资所"	"朔县"	"--"	"--"	"5.8"	"--"	"--"	"11.28"	"29.5"	"褐"	"--"	"--"	"--"	"9.4"	"300.0"	"5-7"	"--"	"HUA MEI DOU"	"1096"	"黄白"	"--"	"HS"	"111"
"1210"	"--"	"Leguminosae(豆科)"	"79.3"	"81-0425"	"洋菜豆"	"--"	"5.19"	"--"	"--"	"--"	"--"	"--"	"75.5"	"--"	"7"	"--"	"7"	"75.6"	"山西"	"--"	"--"	"5"	"3.5"	"地方"	"48.06"	"S"	"11256"	"19.3"	"Phaseolus(菜豆属)"	"F0001505"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"--"	"--"	"9.30"	"23.23"	"无限"	"3903"	"--"	"I2K03065"	"蔓生"	"山西农科院品资所"	"代县"	"--"	"--"	"4.8"	"HS"	"--"	"13.76"	"81.5"	"褐"	"--"	"--"	"--"	"7.7"	"202.5"	"7"	"--"	"YANG CAI DOU"	"855"	"黄白"	"--"	"S"	"134"
"1211"	"--"	"Leguminosae(豆科)"	"83.7"	"81-0536"	"粘豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"46.6"	"--"	"9"	"--"	"5-7"	"60.0"	"山西"	"--"	"--"	"1"	"3.0"	"地方"	"50.46"	"HS"	"11108"	"14.6"	"Phaseolus(菜豆属)"	"F0001506"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"白"	"--"	"9.09"	"20.15"	"无限"	"3923"	"--"	"I2K02243"	"半蔓生"	"山西农科院品资所"	"河曲县"	"--"	"--"	"6.2"	"HS"	"--"	"12.17"	"51.5"	"褐"	"--"	"--"	"--"	"7.7"	"110.0"	"7-9"	"--"	"ZHAN DOU"	"8612"	"黄白"	"--"	"MS"	"141"
"1212"	"--"	"Leguminosae(豆科)"	"--"	"81-0427"	"粘豆"	"--"	"5.19"	"--"	"--"	"--"	"--"	"--"	"46.8"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"7.0"	"地方"	"--"	"--"	"11108"	"22.3"	"Phaseolus(菜豆属)"	"F0001507"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"--"	"--"	"9.19"	"--"	"无限"	"3923"	"--"	"--"	"半蔓生"	"山西农科院品资所"	"河曲县"	"--"	"--"	"5.0"	"--"	"--"	"--"	"42.0"	"褐"	"--"	"--"	"--"	"7.3"	"130.0"	"--"	"--"	"ZHAN DOU"	"8612"	"黄白"	"--"	"--"	"123"
"1213"	"--"	"Leguminosae(豆科)"	"100.0"	"81-0428"	"小灰豆"	"--"	"5.19"	"--"	"--"	"--"	"--"	"--"	"74.4"	"--"	"7"	"--"	"7-9"	"80.8"	"山西"	"--"	"--"	"--"	"4.5"	"地方"	"50.24"	"HS"	"11317"	"20.0"	"Phaseolus(菜豆属)"	"F0001508"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"--"	"--"	"9.26"	"22.50"	"无限"	"3911"	"--"	"I2K03118"	"蔓生"	"山西农科院品资所"	"繁峙县"	"--"	"--"	"4.8"	"S"	"--"	"13.99"	"77.5"	"褐"	"--"	"--"	"--"	"8.3"	"225.0"	"9"	"--"	"XIAO HUI DOU"	"932"	"黄白"	"--"	"HS"	"130"
"1214"	"--"	"Leguminosae(豆科)"	"--"	"81-0552"	"洋菜豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"25.1"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"6.0"	"地方"	"--"	"--"	"11134"	"15.6"	"Phaseolus(菜豆属)"	"F0001509"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"白"	"--"	"8.19"	"--"	"无限"	"3842"	"--"	"I2K00573"	"半蔓生"	"山西农科院品资所"	"岢岚县"	"--"	"--"	"6.0"	"--"	"--"	"--"	"27.5"	"褐"	"--"	"--"	"--"	"8.1"	"125.0"	"--"	"--"	"YANG CAI DOU"	"1340"	"黄白"	"--"	"--"	"120"
"1215"	"--"	"Leguminosae(豆科)"	"--"	"81-0554"	"菜豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"51.2"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"5.0"	"地方"	"--"	"--"	"11134"	"15.9"	"Phaseolus(菜豆属)"	"F0001510"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"白"	"--"	"8.19"	"--"	"无限"	"3842"	"--"	"I2K00556"	"蔓生"	"山西农科院品资所"	"岢岚县"	"--"	"--"	"6.5"	"--"	"--"	"--"	"49.5"	"褐"	"--"	"--"	"--"	"8.3"	"165.0"	"--"	"--"	"CAI DOU"	"1340"	"黄白"	"--"	"--"	"120"
"1216"	"--"	"Leguminosae(豆科)"	"82.2"	"81-0620"	"青菜豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"157.9"	"--"	"7"	"--"	"3-5"	"52.6"	"山西"	"--"	"--"	"2"	"3.5"	"地方"	"52.27"	"HS"	"11100"	"40.5"	"Phaseolus(菜豆属)"	"F0001511"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"白"	"--"	"9.03"	"18.52"	"无限"	"3758"	"--"	"I2K02266"	"蔓生"	"山西农科院品资所"	"临县"	"--"	"--"	"7.5"	"S"	"--"	"11.09"	"52.0"	"褐"	"--"	"--"	"--"	"18.8"	"285.0"	"7-9"	"--"	"QING CAI DOU"	"950"	"黄白"	"--"	"MS"	"135"
"1217"	"--"	"Leguminosae(豆科)"	"--"	"81-0746"	"灰圪娄"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"77.0"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"7.5"	"地方"	"42.74"	"--"	"11215"	"32.1"	"Phaseolus(菜豆属)"	"F0001512"	"4"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"5"	"31.98"	"肾形"	"紫"	"1.22"	"8.23"	"25.29"	"无限"	"3610"	"--"	"I2K00712"	"蔓生"	"山西农科院品资所"	"安泽县"	"--"	"--"	"7.5"	"--"	"--"	"10.76"	"32.0"	"褐"	"--"	"--"	"--"	"15.6"	"200.0"	"--"	"--"	"HUI GE LOU"	"856"	"黄白"	"--"	"--"	"124"
"1218"	"--"	"Leguminosae(豆科)"	"--"	"81-0753"	"蔓菜豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"32.5"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"4.0"	"地方"	"--"	"--"	"11155"	"15.4"	"Phaseolus(菜豆属)"	"F0001513"	"4"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"4"	"--"	"椭圆"	"白"	"--"	"8.23"	"--"	"无限"	"3616"	"--"	"I2K00713"	"半蔓生"	"山西农科院品资所"	"古县"	"--"	"--"	"6.3"	"--"	"--"	"--"	"33.5"	"褐"	"--"	"--"	"--"	"7.9"	"135.0"	"--"	"--"	"MAN CAI DOU"	"675"	"黄白"	"--"	"--"	"124"
"1219"	"--"	"Leguminosae(豆科)"	"--"	"81-0815"	"花洋菜豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"44.8"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"4.5"	"地方"	"--"	"--"	"11041"	"16.1"	"Phaseolus(菜豆属)"	"F0001514"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"白"	"--"	"9.23"	"--"	"无限"	"3606"	"--"	"I2K02245"	"半蔓生"	"山西农科院品资所"	"吉县"	"--"	"--"	"5.8"	"--"	"--"	"--"	"48.0"	"褐"	"--"	"--"	"--"	"8.9"	"120.0"	"--"	"--"	"HUA YANG CAI DOU"	"820"	"黄白"	"--"	"--"	"155"
"1220"	"--"	"Leguminosae(豆科)"	"--"	"81-0804"	"洋菜豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"84.5"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"7.0"	"地方"	"--"	"--"	"11056"	"14.2"	"Phaseolus(菜豆属)"	"F0001515"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"白"	"--"	"9.23"	"--"	"无限"	"3642"	"--"	"I2K01700"	"半蔓生"	"山西农科院品资所"	"隰县"	"--"	"--"	"6.2"	"--"	"--"	"--"	"96.0"	"褐"	"--"	"--"	"--"	"24.0"	"84.0"	"--"	"--"	"YANG CAI DOU"	"970"	"黄白"	"--"	"--"	"155"
"1221"	"--"	"Leguminosae(豆科)"	"--"	"81-0802"	"小豆角"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"127.7"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"3.0"	"地方"	"48.76"	"--"	"11056"	"32.3"	"Phaseolus(菜豆属)"	"F0001516"	"3"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"4"	"35.88"	"肾形"	"白"	"1.37"	"8.11"	"20.57"	"无限"	"3642"	"--"	"I2K00714"	"蔓生"	"山西农科院品资所"	"隰县"	"--"	"--"	"6.7"	"--"	"--"	"12.88"	"59.0"	"褐"	"--"	"--"	"--"	"12.3"	"225.0"	"--"	"--"	"XIAO DOU JIAO"	"970"	"黄白"	"--"	"--"	"112"
"1222"	"--"	"Leguminosae(豆科)"	"--"	"81-0792"	"土色豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"62.5"	"--"	"9"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"2.5"	"地方"	"45.35"	"--"	"11038"	"24.9"	"Phaseolus(菜豆属)"	"F0001517"	"5"	"Phaseolus vulgaris L.(普通菜豆)"	"85.0"	"--"	"4"	"32.79"	"肾形"	"白"	"1.07"	"8.11"	"22.22"	"无限"	"3646"	"--"	"I2K00715"	"蔓生"	"山西农科院品资所"	"永和县"	"--"	"--"	"6.2"	"HS"	"--"	"12.56"	"40.5"	"褐"	"--"	"--"	"--"	"11.5"	"350.0"	"--"	"--"	"TU SE DOU"	"905"	"黄白"	"--"	"--"	"112"
"1223"	"--"	"Leguminosae(豆科)"	"--"	"81-0826"	"褐洋菜豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"27.0"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"4.5"	"地方"	"--"	"--"	"11051"	"16.7"	"Phaseolus(菜豆属)"	"F0001518"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"白"	"--"	"9.03"	"--"	"无限"	"3558"	"--"	"I2K01701"	"半蔓生"	"山西农科院品资所"	"乡宁县"	"--"	"--"	"5.8"	"--"	"--"	"--"	"28.5"	"褐"	"--"	"--"	"--"	"7.6"	"107.0"	"--"	"--"	"HE YANG CAI DOU"	"1300"	"黄白"	"--"	"--"	"135"
"1224"	"--"	"Leguminosae(豆科)"	"--"	"81-0832"	"洋菜豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"25.8"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"4.5"	"地方"	"47.62"	"--"	"11051"	"20.5"	"Phaseolus(菜豆属)"	"F0001519"	"5"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"4"	"34.16"	"椭圆"	"白"	"1.23"	"8.23"	"22.33"	"无限"	"3558"	"--"	"I2K00716"	"蔓生"	"山西农科院品资所"	"乡宁县"	"--"	"--"	"6.0"	"--"	"--"	"13.46"	"21.0"	"褐"	"--"	"--"	"--"	"9.3"	"200.0"	"--"	"--"	"YANG CAI DOU"	"1300"	"黄白"	"--"	"--"	"124"
"1225"	"0.19"	"Leguminosae(豆科)"	"89.6"	"81-0830"	"灰洋菜豆"	"3.70"	"4.21"	"1.13"	"2.41"	"1.42"	"0.78"	"0.82"	"53.8"	"19.85"	"9"	"0.89"	"7"	"74.8"	"山西"	"0.13"	"0.47"	"--"	"5.5"	"地方"	"51.00"	"HS"	"11051"	"17.0"	"Phaseolus(菜豆属)"	"F0001520"	"4"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"1.44"	"4"	"33.24"	"椭圆"	"白"	"1.67"	"8.11"	"22.85"	"无限"	"3558"	"1.60"	"I2K03066"	"蔓生"	"山西农科院品资所"	"乡宁县"	"--"	"0.72"	"5.7"	"--"	"0.46"	"14.09"	"5.5"	"褐"	"0.63"	"0.49"	"1.46"	"8.3"	"205.0"	"7-9"	"1.12"	"HUI YANG CAI DOU"	"1300"	"黄白"	"--"	"S"	"112"
"1226"	"--"	"Leguminosae(豆科)"	"--"	"81-0878"	"驼色菜豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"53.5"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"3.0"	"地方"	"44.12"	"--"	"11112"	"31.9"	"Phaseolus(菜豆属)"	"F0001521"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"32.20"	"肾形"	"白"	"1.07"	"7.27"	"26.59"	"无限"	"3520"	"--"	"I2K00717"	"蔓生"	"山西农科院品资所"	"闻喜县"	"--"	"--"	"6.0"	"--"	"--"	"11.92"	"28.0"	"褐"	"--"	"--"	"--"	"15.0"	"255.0"	"--"	"--"	"TUO SE CAI DOU"	"466"	"黄白"	"--"	"--"	"97"
"1227"	"--"	"Leguminosae(豆科)"	"--"	"81-0862"	"青色洋菜豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"20.9"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"2.0"	"地方"	"47.61"	"--"	"11113"	"18.3"	"Phaseolus(菜豆属)"	"F0001522"	"2"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"4"	"33.91"	"椭圆"	"白"	"1.20"	"8.23"	"22.42"	"无限"	"3537"	"--"	"I2K00718"	"半蔓生"	"山西农科院品资所"	"新绛县"	"--"	"--"	"5.3"	"--"	"--"	"13.70"	"21.5"	"褐"	"--"	"--"	"--"	"8.8"	"120.0"	"--"	"--"	"QING SE YANG CAI DOU"	"409"	"黄白"	"--"	"--"	"124"
"1228"	"--"	"Leguminosae(豆科)"	"83.7"	"81-0867"	"灰菜豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"35.4"	"--"	"7"	"--"	"9"	"96.7"	"山西"	"--"	"--"	"3"	"2.0"	"地方"	"47.36"	"HS"	"11113"	"14.6"	"Phaseolus(菜豆属)"	"F0001523"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"白"	"--"	"9.03"	"22.26"	"无限"	"3537"	"--"	"I2K02267"	"蔓生"	"山西农科院品资所"	"新绛县"	"--"	"--"	"6.3"	"S"	"--"	"11.18"	"38.5"	"褐"	"--"	"--"	"--"	"8.1"	"150.0"	"7-9"	"--"	"HUI CAI DOU"	"409"	"黄白"	"--"	"HS"	"135"
"1229"	"--"	"Leguminosae(豆科)"	"79.3"	"81-0885"	"三开豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"42.4"	"--"	"9"	"--"	"9"	"100.0"	"山西"	"--"	"--"	"3"	"3.5"	"地方"	"45.36"	"S"	"11113"	"16.0"	"Phaseolus(菜豆属)"	"F0001524"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"白"	"--"	"9.09"	"23.74"	"无限"	"3452"	"--"	"I2K02246"	"半蔓生"	"山西农科院品资所"	"平陆县"	"--"	"--"	"5.7"	"HS"	"--"	"11.18"	"46.5"	"褐"	"--"	"--"	"--"	"7.4"	"112.5"	"7"	"--"	"SAN KAI DOU"	"392"	"黄白"	"--"	"HS"	"141"
"1230"	"--"	"Leguminosae(豆科)"	"83.7"	"81-0847"	"山菜豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"32.1"	"--"	"9"	"--"	"9"	"100.0"	"山西"	"--"	"--"	"3"	"4.5"	"地方"	"51.72"	"HS"	"11113"	"17.9"	"Phaseolus(菜豆属)"	"F0001525"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"白"	"--"	"9.03"	"18.95"	"无限"	"3452"	"--"	"I2K02268"	"蔓生"	"山西农科院品资所"	"平陆县"	"--"	"--"	"5.7"	"HS"	"--"	"12.03"	"31.5"	"褐"	"--"	"--"	"--"	"8.0"	"180.0"	"7-9"	"--"	"SHAN CAI DOU"	"392"	"黄白"	"--"	"HS"	"135"
"1231"	"--"	"Leguminosae(豆科)"	"--"	"81-0599"	"粉红豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"48.0"	"--"	"--"	"--"	"--"	"--"	"山西"	"--"	"--"	"--"	"3.0"	"地方"	"49.37"	"--"	"11146"	"29.3"	"Phaseolus(菜豆属)"	"F0001526"	"2"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"4"	"35.73"	"椭圆"	"紫"	"1.05"	"8.20"	"23.17"	"无限"	"3804"	"--"	"--"	"蔓生"	"山西农科院品资所"	"娄烦县"	"--"	"--"	"5.2"	"--"	"--"	"13.64"	"31.5"	"蓝"	"--"	"--"	"--"	"12.3"	"270.0"	"--"	"--"	"FEN HONG DOU"	"1100"	"花纹"	"--"	"--"	"121"
"1232"	"--"	"Leguminosae(豆科)"	"98.5"	"81-0602"	"玉青红豆"	"--"	"4.21"	"--"	"--"	"--"	"--"	"--"	"64.5"	"--"	"9"	"--"	"5-7"	"45.2"	"山西"	"--"	"--"	"3"	"1.5"	"地方"	"51.33"	"HS"	"11146"	"25.6"	"Phaseolus(菜豆属)"	"F0001527"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"肾形"	"紫"	"--"	"9.03"	"19.85"	"无限"	"3804"	"--"	"I2K02269"	"蔓生"	"山西农科院品资所"	"娄烦县"	"--"	"--"	"6.3"	"HS"	"--"	"10.34"	"40.0"	"蓝"	"--"	"--"	"--"	"10.3"	"260.0"	"9"	"--"	"YU QING HONG DOU"	"1100"	"黄白"	"--"	"MS"	"135"
