"id"	"蛋氨酸"	"科名"	"保存编号"	"品种名称"	"谷氨酸"	"播种期"	"结荚习性"	"精氨酸"	"丙氨酸"	"单株产量"	"总和"	"天冬氨酸"	"异亮氨酸"	"省"	"色氨酸"	"脂肪"	"组氨酸"	"分枝数"	"全生育日数"	"样品类型"	"总淀粉"	"百粒重"	"苏氨酸"	"统一编号"	"苯丙氨酸"	"学名"	"粒形"	"胱氨酸"	"支链淀粉"	"花色"	"成熟期"	"蛋白质"	"属名"	"亮氨酸"	"库编号"	"生长习性"	"保存单位"	"原产地"	"甘氨酸"	"单荚粒数"	"缬氨酸"	"直链淀粉"	"单株荚数"	"粒色"	"酩氨酸"	"脯氨酸"	"赖氨酸"	"荚长"	"丝氨酸"	"译名"	"荚色"	"种子来源"	"株高"
"278"	"--"	"Leguminosae(豆科)"	"C76-2"	"--"	"--"	"3.09"	"无限"	"--"	"--"	"1.0"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.6"	"110"	"国外"	"--"	"3.9"	"--"	"A0000663"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"白"	"6.27"	"--"	"Lens(小扁豆属)"	"--"	"I2H00582"	"丛生"	"中国农科院品资所"	"ICARDA"	"--"	"1.1"	"--"	"--"	"46.4"	"浅褐"	"--"	"--"	"--"	"1.5"	"--"	"小扁豆"	"黄褐"	"--"	"33.0"
"279"	"--"	"Leguminosae(豆科)"	"C134"	"ILL611"	"--"	"3.09"	"无限"	"--"	"--"	"0.3"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"4.8"	"114"	"国外"	"--"	"2.9"	"--"	"A0000664"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"7.01"	"--"	"Lens(小扁豆属)"	"--"	"I2H00583"	"丛生"	"中国农科院品资所"	"ICARDA"	"--"	"1.7"	"--"	"--"	"8.9"	"浅褐"	"--"	"--"	"--"	"1.3"	"--"	"ILL611"	"黄褐"	"--"	"45.0"
"280"	"--"	"Leguminosae(豆科)"	"C371"	"ILL6458"	"--"	"3.09"	"无限"	"--"	"--"	"1.0"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.4"	"105"	"国外"	"--"	"3.1"	"--"	"A0000665"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"6.22"	"--"	"Lens(小扁豆属)"	"--"	"I2H00597"	"丛生"	"中国农科院品资所"	"ICARDA"	"--"	"1.8"	"--"	"--"	"33.2"	"浅褐"	"--"	"--"	"--"	"1.1"	"--"	"ILL6458"	"黄褐"	"--"	"37.0"
"281"	"--"	"Leguminosae(豆科)"	"C111"	"--"	"--"	"3.09"	"无限"	"--"	"--"	"0.7"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.5"	"112"	"国外"	"--"	"3.0"	"--"	"A0000666"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.29"	"--"	"Lens(小扁豆属)"	"--"	"I2H00584"	"丛生"	"中国农科院品资所"	"约旦"	"--"	"1.6"	"--"	"--"	"32.8"	"浅褐"	"--"	"--"	"--"	"1.1"	"--"	"小扁豆"	"黄褐"	"--"	"36.0"
"282"	"--"	"Leguminosae(豆科)"	"C105"	"--"	"--"	"3.09"	"无限"	"--"	"--"	"0.5"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.6"	"114"	"国外"	"--"	"4.5"	"--"	"A0000667"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"白"	"7.01"	"--"	"Lens(小扁豆属)"	"--"	"--"	"丛生"	"中国农科院品资所"	"土耳其"	"--"	"1.3"	"--"	"--"	"12.4"	"浅褐"	"--"	"--"	"--"	"1.9"	"--"	"小扁豆"	"黄褐"	"--"	"36.0"
"283"	"--"	"Leguminosae(豆科)"	"C378"	"ILL632"	"--"	"3.09"	"无限"	"--"	"--"	"0.5"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"4.1"	"114"	"国外"	"--"	"3.7"	"--"	"A0000668"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"7.01"	"--"	"Lens(小扁豆属)"	"--"	"I2H00585"	"丛生"	"中国农科院品资所"	"土耳其"	"--"	"1.0"	"--"	"--"	"34.6"	"浅褐"	"--"	"--"	"--"	"1.2"	"--"	"ILL632"	"黄褐"	"--"	"39.0"
"284"	"--"	"Leguminosae(豆科)"	"C340"	"GIZA"	"--"	"3.09"	"无限"	"--"	"--"	"0.8"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"4.9"	"107"	"国外"	"--"	"1.9"	"--"	"A0000669"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.24"	"--"	"Lens(小扁豆属)"	"--"	"I2H00586"	"丛生"	"中国农科院品资所"	"加拿大"	"--"	"1.5"	"--"	"--"	"35.9"	"褐"	"--"	"--"	"--"	"1.0"	"--"	"GIZA"	"黄褐"	"--"	"34.0"
"285"	"--"	"Leguminosae(豆科)"	"C379"	"ILL813"	"--"	"3.09"	"无限"	"--"	"--"	"0.1"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"3.5"	"113"	"国外"	"--"	"2.7"	"--"	"A0000670"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"7.01"	"--"	"Lens(小扁豆属)"	"--"	"--"	"丛生"	"中国农科院品资所"	"埃及"	"--"	"1.5"	"--"	"--"	"7.3"	"褐"	"--"	"--"	"--"	"1.2"	"--"	"ILL813"	"黄褐"	"--"	"69.0"
"286"	"--"	"Leguminosae(豆科)"	"C125"	"ILL121"	"--"	"3.09"	"无限"	"--"	"--"	"0.1"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.4"	"114"	"国外"	"--"	"1.8"	"--"	"A0000671"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"7.01"	"--"	"Lens(小扁豆属)"	"--"	"--"	"丛生"	"中国农科院品资所"	"ICARDA"	"--"	"1.6"	"--"	"--"	"21.1"	"褐"	"--"	"--"	"--"	"1.1"	"--"	"ILL121"	"黄褐"	"--"	"43.0"
"287"	"--"	"Leguminosae(豆科)"	"C367"	"ILL6031"	"--"	"3.09"	"无限"	"--"	"--"	"0.6"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"4.4"	"101"	"国外"	"--"	"3.6"	"--"	"A0000672"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.18"	"--"	"Lens(小扁豆属)"	"--"	"I2H00555"	"丛生"	"中国农科院品资所"	"ICARDA"	"--"	"1.9"	"--"	"--"	"17.8"	"褐"	"--"	"--"	"--"	"1.4"	"--"	"ILL6031"	"黄褐"	"--"	"38.0"
"288"	"--"	"Leguminosae(豆科)"	"C372"	"ILL6463"	"--"	"3.09"	"无限"	"--"	"--"	"1.0"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.7"	"100"	"国外"	"--"	"3.3"	"--"	"A0000673"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.17"	"--"	"Lens(小扁豆属)"	"--"	"--"	"丛生"	"中国农科院品资所"	"ICARDA"	"--"	"1.5"	"--"	"--"	"25.8"	"褐"	"--"	"--"	"--"	"1.1"	"--"	"ILL6463"	"黄褐"	"--"	"35.0"
"289"	"--"	"Leguminosae(豆科)"	"C373"	"ILL6467"	"--"	"3.09"	"无限"	"--"	"--"	"1.4"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"3.9"	"117"	"国外"	"--"	"3.1"	"--"	"A0000674"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.24"	"--"	"Lens(小扁豆属)"	"--"	"I2H00556"	"丛生"	"中国农科院品资所"	"ICARDA"	"--"	"1.8"	"--"	"--"	"42.9"	"褐"	"--"	"--"	"--"	"1.4"	"--"	"ILL6467"	"黄褐"	"--"	"47.0"
"290"	"--"	"Leguminosae(豆科)"	"C374"	"ILL6810"	"--"	"3.09"	"无限"	"--"	"--"	"0.5"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.6"	"105"	"国外"	"--"	"3.0"	"--"	"A0000675"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.22"	"--"	"Lens(小扁豆属)"	"--"	"I2H00587"	"丛生"	"中国农科院品资所"	"ICARDA"	"--"	"1.9"	"--"	"--"	"24.7"	"褐"	"--"	"--"	"--"	"1.4"	"--"	"ILL6810"	"黄褐"	"--"	"34.0"
"291"	"--"	"Leguminosae(豆科)"	"C343"	"Ⅶ-328"	"--"	"3.09"	"无限"	"--"	"--"	"1.0"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.4"	"107"	"国外"	"--"	"1.6"	"--"	"A0000676"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.24"	"--"	"Lens(小扁豆属)"	"--"	"I2H00588"	"丛生"	"中国农科院品资所"	"日本"	"--"	"1.8"	"--"	"--"	"54.3"	"褐"	"--"	"--"	"--"	"1.1"	"--"	"Ⅶ-328"	"黄褐"	"--"	"35.0"
"292"	"--"	"Leguminosae(豆科)"	"C344"	"Ⅲ-97"	"--"	"3.09"	"无限"	"--"	"--"	"0.6"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.6"	"100"	"国外"	"--"	"1.8"	"--"	"A0000677"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.17"	"--"	"Lens(小扁豆属)"	"--"	"I2H00589"	"丛生"	"中国农科院品资所"	"日本"	"--"	"1.2"	"--"	"--"	"34.7"	"褐"	"--"	"--"	"--"	"1.1"	"--"	"Ⅲ-97"	"黄褐"	"--"	"31.0"
"293"	"--"	"Leguminosae(豆科)"	"C345"	"Ⅶ-83"	"--"	"3.09"	"无限"	"--"	"--"	"1.6"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.1"	"107"	"国外"	"--"	"1.8"	"--"	"A0000678"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.24"	"--"	"Lens(小扁豆属)"	"--"	"I2H00590"	"丛生"	"中国农科院品资所"	"日本"	"--"	"1.9"	"--"	"--"	"59.0"	"褐"	"--"	"--"	"--"	"1.1"	"--"	"Ⅶ-83"	"黄褐"	"--"	"33.0"
"294"	"--"	"Leguminosae(豆科)"	"C346"	"Ⅶ-41"	"--"	"3.09"	"无限"	"--"	"--"	"0.9"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.9"	"101"	"国外"	"--"	"1.7"	"--"	"A0000679"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.18"	"--"	"Lens(小扁豆属)"	"--"	"I2H00598"	"丛生"	"中国农科院品资所"	"日本"	"--"	"1.7"	"--"	"--"	"46.9"	"褐"	"--"	"--"	"--"	"1.0"	"--"	"Ⅶ-41"	"黄褐"	"--"	"34.0"
"295"	"--"	"Leguminosae(豆科)"	"C352"	"Ⅷ-166"	"--"	"3.09"	"无限"	"--"	"--"	"0.8"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.1"	"98"	"国外"	"--"	"1.7"	"--"	"A0000680"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.15"	"--"	"Lens(小扁豆属)"	"--"	"I2H00599"	"丛生"	"中国农科院品资所"	"日本"	"--"	"1.9"	"--"	"--"	"36.4"	"褐"	"--"	"--"	"--"	"0.9"	"--"	"Ⅷ-166"	"黄褐"	"--"	"28.0"
"296"	"--"	"Leguminosae(豆科)"	"C353"	"Ⅲ-165"	"--"	"3.09"	"无限"	"--"	"--"	"0.7"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"9.5"	"101"	"国外"	"--"	"1.9"	"--"	"A0000681"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.18"	"--"	"Lens(小扁豆属)"	"--"	"I2H00600"	"丛生"	"中国农科院品资所"	"日本"	"--"	"1.9"	"--"	"--"	"26.6"	"褐"	"--"	"--"	"--"	"1.3"	"--"	"Ⅲ-165"	"黄褐"	"--"	"35.0"
"297"	"--"	"Leguminosae(豆科)"	"C354"	"Ⅶ-341"	"--"	"3.09"	"无限"	"--"	"--"	"0.9"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.3"	"100"	"国外"	"--"	"2.0"	"--"	"A0000682"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.17"	"--"	"Lens(小扁豆属)"	"--"	"--"	"丛生"	"中国农科院品资所"	"日本"	"--"	"1.0"	"--"	"--"	"32.2"	"褐"	"--"	"--"	"--"	"1.1"	"--"	"Ⅶ-341"	"黄褐"	"--"	"35.0"
"298"	"--"	"Leguminosae(豆科)"	"C377"	"ILL241"	"--"	"3.09"	"无限"	"--"	"--"	"0.8"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"3.6"	"110"	"国外"	"--"	"3.5"	"--"	"A0000683"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"6.27"	"--"	"Lens(小扁豆属)"	"--"	"I2H00557"	"丛生"	"中国农科院品资所"	"叙利亚"	"--"	"1.6"	"--"	"--"	"18.0"	"褐"	"--"	"--"	"--"	"1.3"	"--"	"ILL241"	"黄褐"	"--"	"65.0"
"299"	"--"	"Leguminosae(豆科)"	"C368"	"ILL5888"	"--"	"3.09"	"无限"	"--"	"--"	"1.5"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.8"	"103"	"国外"	"--"	"2.0"	"--"	"A0000684"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.20"	"--"	"Lens(小扁豆属)"	"--"	"I2H00558"	"丛生"	"中国农科院品资所"	"孟加拉"	"--"	"1.9"	"--"	"--"	"49.8"	"灰麻"	"--"	"--"	"--"	"1.0"	"--"	"ILL5888"	"黄褐"	"--"	"41.0"
"300"	"--"	"Leguminosae(豆科)"	"C389"	"ILL6256"	"--"	"3.09"	"无限"	"--"	"--"	"1.4"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.7"	"100"	"国外"	"--"	"3.4"	"--"	"A0000685"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.17"	"--"	"Lens(小扁豆属)"	"--"	"I2H00559"	"丛生"	"中国农科院品资所"	"ICARDA"	"--"	"1.8"	"--"	"--"	"37.1"	"褐麻"	"--"	"--"	"--"	"1.2"	"--"	"ILL6256"	"黄褐"	"--"	"34.0"
"301"	"--"	"Leguminosae(豆科)"	"C375"	"ILL6811"	"--"	"3.09"	"无限"	"--"	"--"	"1.0"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"2.1"	"102"	"国外"	"--"	"3.1"	"--"	"A0000686"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.19"	"--"	"Lens(小扁豆属)"	"--"	"I2H00560"	"丛生"	"中国农科院品资所"	"ICARDA"	"--"	"1.8"	"--"	"--"	"32.2"	"灰麻"	"--"	"--"	"--"	"1.1"	"--"	"ILL6811"	"黄褐"	"--"	"36.0"
"302"	"--"	"Leguminosae(豆科)"	"C376"	"ILL6818"	"--"	"3.09"	"无限"	"--"	"--"	"1.7"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.2"	"103"	"国外"	"--"	"3.2"	"--"	"A0000687"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.20"	"--"	"Lens(小扁豆属)"	"--"	"I2H00561"	"丛生"	"中国农科院品资所"	"ICARDA"	"--"	"1.9"	"--"	"--"	"49.7"	"灰麻"	"--"	"--"	"--"	"1.1"	"--"	"ILL6818"	"黄褐"	"--"	"34.0"
"303"	"--"	"Leguminosae(豆科)"	"C382"	"ILL6461"	"--"	"3.09"	"无限"	"--"	"--"	"1.1"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"1.7"	"105"	"国外"	"--"	"5.3"	"--"	"A0000688"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"6.22"	"--"	"Lens(小扁豆属)"	"--"	"I2H00562"	"丛生"	"中国农科院品资所"	"ICARDA"	"--"	"1.0"	"--"	"--"	"26.2"	"褐麻"	"--"	"--"	"--"	"1.6"	"--"	"ILL6461"	"黄褐"	"--"	"38.0"
"304"	"--"	"Leguminosae(豆科)"	"C362"	"Pant L406"	"--"	"3.09"	"无限"	"--"	"--"	"1.2"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.4"	"102"	"国外"	"--"	"2.2"	"--"	"A0000689"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.19"	"--"	"Lens(小扁豆属)"	"--"	"I2H00563"	"丛生"	"中国农科院品资所"	"印度"	"--"	"1.9"	"--"	"--"	"40.4"	"灰麻"	"--"	"--"	"--"	"1.1"	"--"	"Pant L406"	"黄褐"	"--"	"36.0"
"305"	"--"	"Leguminosae(豆科)"	"C363"	"Pant L639"	"--"	"3.08"	"无限"	"--"	"--"	"1.4"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.8"	"103"	"国外"	"--"	"2.3"	"--"	"A0000690"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.20"	"--"	"Lens(小扁豆属)"	"--"	"I2H00564"	"丛生"	"中国农科院品资所"	"印度"	"--"	"1.7"	"--"	"--"	"59.2"	"灰麻"	"--"	"--"	"--"	"1.0"	"--"	"Pant L639"	"黄褐"	"--"	"41.0"
"306"	"--"	"Leguminosae(豆科)"	"C364"	"L1282"	"--"	"3.08"	"无限"	"--"	"--"	"1.2"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.2"	"103"	"国外"	"--"	"2.3"	"--"	"A0000691"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.20"	"--"	"Lens(小扁豆属)"	"--"	"I2H00565"	"丛生"	"中国农科院品资所"	"印度"	"--"	"1.9"	"--"	"--"	"39.6"	"灰麻"	"--"	"--"	"--"	"1.0"	"--"	"L1282"	"黄褐"	"--"	"42.0"
"307"	"--"	"Leguminosae(豆科)"	"C348"	"Ⅳ-223"	"--"	"3.08"	"无限"	"--"	"--"	"1.2"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.2"	"101"	"国外"	"--"	"1.8"	"--"	"A0000692"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.18"	"--"	"Lens(小扁豆属)"	"--"	"--"	"丛生"	"中国农科院品资所"	"日本"	"--"	"1.9"	"--"	"--"	"52.1"	"灰麻"	"--"	"--"	"--"	"1.0"	"--"	"Ⅳ-223"	"黄褐"	"--"	"32.0"
"308"	"--"	"Leguminosae(豆科)"	"C365"	"162"	"--"	"3.08"	"无限"	"--"	"--"	"1.4"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.4"	"104"	"国外"	"--"	"2.3"	"--"	"A0000693"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"6.21"	"--"	"Lens(小扁豆属)"	"--"	"I2H00566"	"丛生"	"中国农科院品资所"	"巴基斯坦"	"--"	"1.9"	"--"	"--"	"42.8"	"灰麻"	"--"	"--"	"--"	"1.1"	"--"	"162"	"黄褐"	"--"	"38.0"
"309"	"--"	"Leguminosae(豆科)"	"1"	"Crimson"	"--"	"10.31"	"无限"	"--"	"--"	"4.9"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"23.3"	"202"	"国外"	"--"	"3.0"	"--"	"A0000694"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"白"	"5.20"	"--"	"Lens(小扁豆属)"	"--"	"--"	"丛生"	"四川省农科院作物所"	"美国"	"--"	"1.4"	"--"	"--"	"120.6"	"黄"	"--"	"--"	"--"	"1.0"	"--"	"Crimson"	"黄"	"美国"	"41.3"
"310"	"--"	"Leguminosae(豆科)"	"2"	"A716"	"--"	"10.31"	"无限"	"--"	"--"	"2.6"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"13.5"	"202"	"国外"	"--"	"2.7"	"--"	"A0000695"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"白"	"5.20"	"--"	"Lens(小扁豆属)"	"--"	"--"	"丛生"	"四川省农科院作物所"	"美国"	"--"	"1.5"	"--"	"--"	"64.5"	"黄"	"--"	"--"	"--"	"1.0"	"--"	"A716"	"黄"	"美国"	"49.4"
"311"	"--"	"Leguminosae(豆科)"	"3"	"PALouse"	"--"	"10.31"	"无限"	"--"	"--"	"5.3"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.1"	"206"	"国外"	"--"	"5.5"	"--"	"A0000696"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"白"	"5.24"	"--"	"Lens(小扁豆属)"	"--"	"I2H00567"	"丛生"	"四川省农科院作物所"	"美国"	"--"	"1.1"	"--"	"--"	"89.5"	"绿黄"	"--"	"--"	"--"	"1.1"	"--"	"PALouse"	"黄"	"美国"	"54.5"
"312"	"--"	"Leguminosae(豆科)"	"013"	"野豌豆"	"--"	"11.04"	"无限"	"--"	"--"	"5.9"	"--"	"--"	"--"	"湖北"	"--"	"--"	"--"	"3.0"	"201"	"地方"	"--"	"1.9"	"--"	"A0000711"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"白"	"5.23"	"--"	"Lens(小扁豆属)"	"--"	"I2H00693"	"直立"	"湖北省农科院农业现代化研究所"	"鹤峰县"	"--"	"1.8"	"--"	"--"	"173.6"	"黄"	"--"	"--"	"--"	"1.2"	"--"	"YE WAN DOU"	"黄"	"--"	"50.6"
"313"	"--"	"Leguminosae(豆科)"	"T.M72"	"红扁豆"	"--"	"3.26"	"有限"	"--"	"--"	"3.1"	"--"	"--"	"--"	"甘肃"	"--"	"--"	"--"	"14.4"	"111"	"地方"	"--"	"1.8"	"--"	"A0000713"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"7.15"	"--"	"Lens(小扁豆属)"	"--"	"I2H00695"	"直立"	"甘肃省农科院粮作所"	"永昌"	"--"	"2.0"	"--"	"--"	"106.2"	"红"	"--"	"--"	"--"	"0.8"	"--"	"HONG BIAN DOU"	"黄"	"--"	"37.0"
"314"	"--"	"Leguminosae(豆科)"	"C426"	"ILL5883"	"--"	"3.30"	"--"	"--"	"--"	"0.8"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"2.6"	"97"	"国外"	"--"	"4.6"	"--"	"A0000715"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"白"	"7.05"	"--"	"Lens(小扁豆属)"	"--"	"I2H00601"	"--"	"中国农科院品资所"	"--"	"--"	"1.0"	"--"	"--"	"18.4"	"黄"	"--"	"--"	"--"	"1.3"	"--"	"ILL5883"	"--"	"--"	"29.8"
"315"	"--"	"Leguminosae(豆科)"	"C424"	"ILL5715"	"--"	"3.30"	"--"	"--"	"--"	"0.9"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.7"	"97"	"国外"	"--"	"3.1"	"--"	"A0000716"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"7.05"	"--"	"Lens(小扁豆属)"	"--"	"--"	"--"	"中国农科院品资所"	"--"	"--"	"1.2"	"--"	"--"	"24.5"	"褐"	"--"	"--"	"--"	"1.1"	"--"	"ILL5715"	"--"	"--"	"25.7"
"316"	"--"	"Leguminosae(豆科)"	"C465"	"ILL6024"	"--"	"3.30"	"--"	"--"	"--"	"0.9"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"2.4"	"93"	"国外"	"--"	"4.4"	"--"	"A0000717"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"7.01"	"--"	"Lens(小扁豆属)"	"--"	"I2H00602"	"--"	"中国农科院品资所"	"--"	"--"	"1.6"	"--"	"--"	"13.4"	"褐"	"--"	"--"	"--"	"1.1"	"--"	"ILL6024"	"--"	"--"	"19.7"
"317"	"--"	"Leguminosae(豆科)"	"C467"	"ILL6260"	"--"	"3.30"	"--"	"--"	"--"	"0.7"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"4.8"	"91"	"国外"	"--"	"3.0"	"--"	"A0000718"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"6.29"	"--"	"Lens(小扁豆属)"	"--"	"I2H00603"	"--"	"中国农科院品资所"	"--"	"--"	"1.3"	"--"	"--"	"18.9"	"褐"	"--"	"--"	"--"	"1.1"	"--"	"ILL6260"	"--"	"--"	"24.4"
"318"	"--"	"Leguminosae(豆科)"	"C421"	"ILL16"	"--"	"3.30"	"--"	"--"	"--"	"1.4"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"4.3"	"97"	"国外"	"--"	"3.2"	"--"	"A0000719"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"7.05"	"--"	"Lens(小扁豆属)"	"--"	"I2H00604"	"--"	"中国农科院品资所"	"--"	"--"	"1.4"	"--"	"--"	"32.1"	"红褐"	"--"	"--"	"--"	"1.1"	"--"	"ILL16"	"--"	"--"	"30.0"
"319"	"--"	"Leguminosae(豆科)"	"C429"	"ILL6015"	"--"	"3.30"	"--"	"--"	"--"	"1.2"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"4.0"	"97"	"国外"	"--"	"3.6"	"--"	"A0000720"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"7.05"	"--"	"Lens(小扁豆属)"	"--"	"I2H00605"	"--"	"中国农科院品资所"	"--"	"--"	"1.7"	"--"	"--"	"24.3"	"红褐"	"--"	"--"	"--"	"1.1"	"--"	"ILL6015"	"--"	"--"	"27.5"
"320"	"--"	"Leguminosae(豆科)"	"C425"	"ILL5871"	"--"	"3.30"	"--"	"--"	"--"	"1.1"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"4.3"	"97"	"国外"	"--"	"2.6"	"--"	"A0000721"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"白"	"7.05"	"--"	"Lens(小扁豆属)"	"--"	"--"	"--"	"中国农科院品资所"	"--"	"--"	"1.3"	"--"	"--"	"34.1"	"浅绿"	"--"	"--"	"--"	"1.4"	"--"	"ILL5871"	"--"	"--"	"33.2"
