"id"	"蛋氨酸"	"科名"	"孢囊等级3"	"品种名称"	"病毒指数"	"脐色"	"锈病等级"	"熟期抗旱性"	"苗期抗冷"	"油酸"	"生育月份"	"产地来源"	"类型"	"硬脂酸"	"生育日数"	"胰酶抑制剂"	"译名"	"孢囊等级1"	"省"	"亚油酸"	"东经"	"百粒重"	"软脂酸"	"统一编号"	"平均孢囊5"	"学名"	"粒形"	"孢囊等级5"	"胱氨酸"	"平均孢囊1"	"孢囊等级2"	"花色"	"粗脂肪"	"锈病抗病性"	"粗蛋白"	"结荚习性"	"北纬"	"芽期抗旱性"	"平均孢囊3"	"库编号"	"生长习性"	"保存单位"	"孢囊指数3"	"区"	"锈病反应型"	"芽期抗冷"	"叶形"	"粒色"	"备注"	"孢囊等级4"	"苗期抗盐性"	"子叶色"	"病毒等级"	"样品类型"	"属名"	"茸毛色"	"高程"	"平均孢囊4"	"株高"	"芽期抗盐性"	"平均孢囊2"	"亚麻酸"
"2579"	"--"	"Leguminosae(豆科)"	"--"	"七船豆"	"27.50"	"--"	"7"	"--"	"--"	"18.8"	"4/中-8/下"	"贵州水城"	"春"	"3.4"	"122"	"+"	"QI CHUAN DOU"	"--"	"贵州"	"53.5"	"10452"	"14.8"	"14.0"	"ZDD06646"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"白"	"16.3"	"342"	"41.2"	"有"	"2635"	"--"	"--"	"I2A03992"	"直立"	"安顺地区农科所(品资200)"	"--"	"南方春大豆"	"S-S"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"棕"	"1830"	"--"	"41.0"	"--"	"--"	"10.3"
"2580"	"--"	"Leguminosae(豆科)"	"--"	"七月豆"	"48.33"	"--"	"7"	"--"	"--"	"23.5"	"4/中-8/下"	"贵州长顺"	"春"	"3.3"	"107"	"+"	"QI YUE DOU"	"--"	"贵州"	"52.2"	"10627"	"10.9"	"11.4"	"ZDD06651"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.0"	"342"	"41.3"	"有"	"2602"	"--"	"--"	"I2A03995"	"半直"	"安顺地区农科所(品资211)"	"--"	"南方春大豆"	"--"	"--"	"圆"	"白黄"	"--"	"--"	"--"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"棕"	"1140"	"--"	"44.0"	"--"	"--"	"9.6"
"2581"	"--"	"Leguminosae(豆科)"	"--"	"生联早"	"50.00"	"--"	"7"	"--"	"--"	"23.0"	"4/中-8/下"	"贵州长顺"	"春"	"3.3"	"107"	"+"	"SHENG LIAN ZAO"	"--"	"贵州"	"52.2"	"10627"	"11.7"	"11.8"	"ZDD06653"	"--"	"Glycine max L. Merrill(大豆)"	"扁椭"	"--"	"--"	"--"	"--"	"白"	"18.3"	"342"	"43.4"	"有"	"2602"	"--"	"--"	"I2A03996"	"半直"	"安顺地区农科所(品资213)"	"--"	"南方春大豆"	"--"	"--"	"椭圆"	"白黄"	"--"	"--"	"--"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"棕"	"1140"	"--"	"40.5"	"--"	"--"	"9.8"
"2582"	"--"	"Leguminosae(豆科)"	"--"	"大白水豆"	"52.78"	"--"	"5"	"--"	"--"	"--"	"4/中-8/下"	"贵州长顺"	"春"	"--"	"121"	"+"	"DA BAI SHUI DOU"	"--"	"贵州"	"--"	"10627"	"13.2"	"--"	"ZDD06655"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"白"	"17.8"	"332"	"43.4"	"有"	"2602"	"--"	"--"	"I2A11899"	"直立"	"安顺地区农科所(品资214)"	"--"	"南方春大豆"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"4"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"灰"	"1140"	"--"	"40.0"	"4"	"--"	"--"
"2583"	"--"	"Leguminosae(豆科)"	"--"	"大绿豆"	"37.50"	"--"	"5"	"--"	"--"	"29.2"	"4/中-8/下"	"贵州兴义"	"春"	"2.8"	"120"	"+"	"DA LU DOU"	"--"	"贵州"	"47.0"	"10454"	"16.1"	"11.4"	"ZDD06672"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"18.4"	"332"	"42.6"	"无"	"2505"	"--"	"--"	"I2A04000"	"半直"	"安顺地区农科所(品资33)"	"--"	"南方春大豆"	"--"	"--"	"椭圆"	"淡绿"	"--"	"--"	"--"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"灰"	"1240"	"--"	"48.1"	"--"	"--"	"9.6"
"2584"	"--"	"Leguminosae(豆科)"	"--"	"大黑豆"	"13.90"	"--"	"7"	"--"	"--"	"--"	"4/中-8/下"	"贵州大方"	"春"	"--"	"120"	"+"	"DA HEI DOU"	"--"	"贵州"	"--"	"10532"	"15.5"	"--"	"ZDD06687"	"--"	"Glycine max L. Merrill(大豆)"	"扁椭"	"--"	"--"	"--"	"--"	"紫"	"15.7"	"342"	"44.1"	"有"	"2707"	"--"	"--"	"I2A04058"	"直立"	"安顺地区农科所(品资74)"	"--"	"南方春大豆"	"--"	"--"	"披针"	"乌黑"	"--"	"--"	"--"	"黄"	"3"	"地方"	"Glycine(大豆属)"	"棕"	"1700"	"--"	"30.0"	"--"	"--"	"--"
"2585"	"--"	"Leguminosae(豆科)"	"--"	"大黑豆"	"70.73"	"--"	"7"	"--"	"--"	"22.1"	"4/中-9/上"	"贵州六枝"	"春"	"3.3"	"132"	"+"	"DA HEI DOU"	"--"	"贵州"	"53.9"	"10507"	"14.2"	"11.8"	"ZDD06693"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"18.5"	"342"	"42.0"	"有"	"2559"	"--"	"--"	"I2A04008"	"直立"	"安顺地区农科所(品资199)"	"--"	"南方春大豆"	"--"	"--"	"披针"	"黑"	"--"	"--"	"--"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"棕"	"1340"	"--"	"50.0"	"--"	"--"	"8.9"
"2586"	"--"	"Leguminosae(豆科)"	"--"	"棕子豆"	"49.00"	"--"	"5"	"--"	"--"	"--"	"4/中-8/上"	"贵州息烽"	"春"	"--"	"99"	"+"	"ZONG ZI DOU"	"--"	"贵州"	"--"	"10644"	"12.2"	"--"	"ZDD06720"	"--"	"Glycine max L. Merrill(大豆)"	"扁椭"	"--"	"--"	"--"	"--"	"白"	"17.5"	"332"	"43.2"	"有"	"2706"	"--"	"--"	"I2A11924"	"直立"	"安顺地区农科所(品资177)"	"--"	"南方春大豆"	"--"	"--"	"圆"	"褐"	"--"	"--"	"4"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"棕"	"1036"	"--"	"20.0"	"3"	"--"	"--"
"2587"	"--"	"Leguminosae(豆科)"	"--"	"冷沙豆"	"38.64"	"--"	"7"	"--"	"--"	"18.0"	"4/中-9/下"	"贵州大方"	"春"	"3.2"	"146"	"+"	"LENG SHA DOU"	"--"	"贵州"	"55.2"	"10532"	"9.3"	"11.1"	"ZDD06731"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"白"	"17.4"	"342"	"43.3"	"有"	"2707"	"--"	"--"	"I2A04011"	"半直"	"安顺地区农科所(品资81)"	"--"	"南方春大豆"	"--"	"--"	"披针"	"鞍挂"	"--"	"--"	"--"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"灰"	"1700"	"--"	"50.0"	"--"	"--"	"12.4"
"2588"	"--"	"Leguminosae(豆科)"	"--"	"泥巴豆"	"65.63"	"--"	"5"	"--"	"--"	"23.8"	"4/中-9/下"	"贵州大方"	"春"	"2.9"	"147"	"+"	"NI BA DOU"	"--"	"贵州"	"51.1"	"10532"	"10.3"	"11.6"	"ZDD06732"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"白"	"18.8"	"332"	"42.4"	"有"	"2707"	"--"	"--"	"I2A04012"	"半直"	"安顺地区农科所(品资82)"	"--"	"南方春大豆"	"S-L"	"--"	"披针"	"鞍挂"	"--"	"--"	"--"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"棕"	"1700"	"--"	"55.6"	"--"	"--"	"10.5"
"2589"	"--"	"Leguminosae(豆科)"	"--"	"大颗黄"	"--"	"--"	"--"	"--"	"--"	"--"	"6/上-10/上"	"广西忻城"	"夏"	"--"	"125"	"--"	"DA KE HUANG"	"--"	"广西"	"--"	"10839"	"17.0"	"--"	"ZDD06755"	"--"	"Glycine max L. Merrill(大豆)"	"扁圆"	"--"	"--"	"--"	"--"	"紫"	"--"	"--"	"--"	"有"	"2404"	"--"	"--"	"I2A17627"	"直立"	"广西壮族自治区农科院(夏3)"	"--"	"南方夏大豆"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"灰"	"138"	"--"	"55.7"	"--"	"--"	"--"
"2590"	"--"	"Leguminosae(豆科)"	"--"	"广豆"	"--"	"--"	"--"	"--"	"--"	"--"	"6/上-10/上"	"广西宜山"	"夏"	"--"	"120"	"--"	"GUANG DOU"	"--"	"广西"	"--"	"10839"	"16.3"	"--"	"ZDD06760"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"--"	"--"	"--"	"有"	"2430"	"--"	"--"	"I2A17236"	"直立"	"广西壮族自治区农科院(夏10)"	"--"	"南方夏大豆"	"--"	"--"	"卵圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"灰"	"132"	"--"	"72.7"	"--"	"--"	"--"
"2591"	"--"	"Leguminosae(豆科)"	"--"	"柳城十月黄"	"--"	"--"	"--"	"--"	"--"	"--"	"6/上-10/上"	"广西柳城"	"夏"	"--"	"125"	"--"	"LIU CHENG SHI YUE HUANG"	"--"	"广西"	"--"	"10914"	"12.9"	"--"	"ZDD06763"	"--"	"Glycine max L. Merrill(大豆)"	"扁圆"	"--"	"--"	"--"	"--"	"紫"	"--"	"--"	"--"	"有"	"2439"	"--"	"--"	"I2A17237"	"直立"	"广西壮族自治区农科院(夏17)"	"--"	"南方夏大豆"	"--"	"--"	"卵圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"棕"	"108"	"--"	"--"	"--"	"--"	"--"
"2592"	"--"	"Leguminosae(豆科)"	"--"	"四月黄"	"--"	"--"	"--"	"--"	"--"	"--"	"6/上-9/下"	"广西靖西"	"夏"	"--"	"115"	"--"	"SI YUE HUANG"	"--"	"广西"	"--"	"10625"	"14.0"	"--"	"ZDD06766"	"--"	"Glycine max L. Merrill(大豆)"	"圆"	"--"	"--"	"--"	"--"	"紫"	"--"	"--"	"--"	"有"	"2308"	"--"	"--"	"I2A17629"	"直立"	"广西壮族自治区农科院(夏25)"	"--"	"南方夏大豆"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"棕"	"740"	"--"	"65.4"	"--"	"--"	"--"
"2593"	"--"	"Leguminosae(豆科)"	"--"	"柏枝豆"	"--"	"--"	"--"	"--"	"--"	"--"	"6/上-8/下"	"广西合浦"	"夏"	"--"	"70"	"--"	"BAI ZHI DOU"	"--"	"广西"	"--"	"10912"	"8.1"	"--"	"ZDD06773"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"--"	"--"	"--"	"--"	"2140"	"--"	"--"	"I2A17630"	"--"	"广西壮族自治区农科院(夏62)"	"--"	"南方夏大豆"	"--"	"--"	"披针"	"淡黄"	"--"	"--"	"--"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"棕"	"10"	"--"	"--"	"--"	"--"	"--"
"2594"	"--"	"Leguminosae(豆科)"	"--"	"豆谷"	"--"	"--"	"--"	"--"	"--"	"--"	"6/上-10/上"	"广西忻城"	"夏"	"--"	"120"	"--"	"DOU GU"	"--"	"广西"	"--"	"10839"	"11.4"	"--"	"ZDD06779"	"--"	"Glycine max L. Merrill(大豆)"	"长椭"	"--"	"--"	"--"	"--"	"紫"	"--"	"--"	"--"	"有"	"2404"	"--"	"--"	"I2A17632"	"直立"	"广西壮族自治区农科院(夏86)"	"--"	"南方夏大豆"	"--"	"--"	"卵圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"灰"	"138"	"--"	"--"	"--"	"--"	"--"
"2595"	"--"	"Leguminosae(豆科)"	"--"	"北山八月豆"	"--"	"--"	"--"	"--"	"--"	"--"	"6/上-9/下"	"广西宜山"	"夏"	"--"	"115"	"--"	"BEI SHAN BA YUE DOU"	"--"	"广西"	"--"	"10839"	"15.7"	"--"	"ZDD06782"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"--"	"--"	"--"	"亚"	"2430"	"--"	"--"	"I2A17239"	"直立"	"广西壮族自治区农科院(夏45)"	"--"	"南方夏大豆"	"--"	"--"	"卵圆"	"淡绿"	"--"	"--"	"--"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"灰"	"132"	"--"	"47.4"	"--"	"--"	"--"
"2596"	"--"	"Leguminosae(豆科)"	"--"	"青四两豆"	"--"	"--"	"--"	"--"	"--"	"--"	"6/上-10/上"	"广西忻城"	"夏"	"--"	"125"	"--"	"QING SI LIANG DOU"	"--"	"广西"	"--"	"10839"	"--"	"--"	"ZDD06795"	"--"	"Glycine max L. Merrill(大豆)"	"扁椭"	"--"	"--"	"--"	"--"	"紫"	"--"	"--"	"--"	"亚"	"2404"	"--"	"--"	"I2A17639"	"直立"	"广西壮族自治区农科院(夏14)"	"--"	"南方夏大豆"	"--"	"--"	"卵圆"	"绿"	"--"	"--"	"--"	"--"	"--"	"地方"	"Glycine(大豆属)"	"棕"	"138"	"--"	"--"	"--"	"--"	"--"
"2597"	"--"	"Leguminosae(豆科)"	"--"	"贺县黑豆"	"--"	"--"	"--"	"--"	"--"	"--"	"6/上-9/下"	"广西贺县"	"夏"	"--"	"120"	"--"	"HE XIAN HEI DOU"	"--"	"广西"	"--"	"11132"	"15.8"	"--"	"ZDD06802"	"--"	"Glycine max L. Merrill(大豆)"	"扁圆"	"--"	"--"	"--"	"--"	"紫"	"--"	"--"	"--"	"有"	"2424"	"--"	"--"	"I2A17241"	"直立"	"广西壮族自治区农科院(夏42)"	"--"	"南方夏大豆"	"--"	"--"	"卵圆"	"乌黑"	"--"	"--"	"--"	"--"	"--"	"地方"	"Glycine(大豆属)"	"灰"	"110"	"--"	"50.9"	"--"	"--"	"--"
"2598"	"--"	"Leguminosae(豆科)"	"--"	"田基豆"	"52.88"	"--"	"--"	"--"	"--"	"--"	"6/上-10/上"	"广西恭城"	"夏"	"--"	"120"	"--"	"TIAN JI DOU"	"--"	"广西"	"--"	"11049"	"--"	"--"	"ZDD06808"	"--"	"Glycine max L. Merrill(大豆)"	"扁椭"	"--"	"--"	"--"	"--"	"紫"	"--"	"--"	"--"	"无"	"2450"	"--"	"--"	"I2A17243"	"蔓生"	"广西壮族自治区农科院(夏82)"	"--"	"南方夏大豆"	"--"	"--"	"椭圆"	"黑"	"--"	"--"	"--"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"--"	"139"	"--"	"--"	"--"	"--"	"--"
"2599"	"--"	"Leguminosae(豆科)"	"5"	"合丰26号"	"--"	"无"	"--"	"4"	"--"	"--"	"5/上-9/上"	"合江地区农科所有性杂交育成"	"春"	"--"	"107"	"--"	"HE FENG 26 HAO"	"5"	"黑龙江"	"--"	"10550"	"18.0"	"--"	"ZDD06824"	"--"	"Glycine max L. Merrill(大豆)"	"圆"	"--"	"--"	"22.00"	"--"	"白"	"18.8"	"--"	"43.8"	"亚"	"2848"	"3"	"24.00"	"I2A10947"	"直立"	"合江地区农科所(黑第1382)"	"--"	"东北春大豆"	"--"	"3"	"披针"	"黄"	"--"	"7"	"3"	"黄"	"--"	"选育"	"Glycine(大豆属)"	"灰"	"226"	"38.60"	"85.0"	"3"	"--"	"--"
"2600"	"--"	"Leguminosae(豆科)"	"5"	"九丰1号"	"--"	"浅褐"	"--"	"4"	"--"	"--"	"5/上-9/中"	"九三农管局农科所有性杂交育成"	"春"	"--"	"110"	"--"	"JIU FENG 1 HAO"	"3"	"黑龙江"	"--"	"12633"	"18.6"	"--"	"ZDD06830"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"8.00"	"--"	"紫"	"21.1"	"--"	"42.5"	"亚"	"4543"	"2"	"19.80"	"I2A10951"	"直立"	"九三农管局农科所(黑第1012)"	"--"	"东北春大豆"	"--"	"2"	"披针"	"黄"	"--"	"5"	"4"	"黄"	"--"	"选育"	"Glycine(大豆属)"	"灰"	"125"	"17.20"	"58.4"	"3"	"--"	"--"
"2601"	"--"	"Leguminosae(豆科)"	"5"	"黑农27号"	"--"	"褐"	"--"	"4"	"--"	"--"	"5/上-9/下"	"黑龙江省农科院有性杂交育成"	"春"	"--"	"130"	"--"	"HEI NONG 27 HAO"	"5"	"黑龙江"	"--"	"12633"	"21.5"	"--"	"ZDD06841"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"12.40"	"--"	"白"	"21.9"	"--"	"38.4"	"无"	"4543"	"4"	"28.20"	"I2A10962"	"直立"	"黑龙江省农科院大豆所(黑第1021)"	"--"	"东北春大豆"	"--"	"4"	"椭圆"	"黄"	"--"	"5"	"3"	"黄"	"--"	"选育"	"Glycine(大豆属)"	"灰"	"125"	"22.80"	"90.0"	"3"	"--"	"--"
"2602"	"--"	"Leguminosae(豆科)"	"5"	"克东铁荚青"	"--"	"浅褐"	"--"	"4"	"--"	"--"	"5/上-9/中"	"黑龙江克东"	"春"	"--"	"117"	"--"	"KE DONG TIE JIA QING"	"3"	"黑龙江"	"--"	"12615"	"16.9"	"--"	"ZDD06869"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"8.00"	"--"	"紫"	"18.8"	"--"	"44.1"	"无"	"4802"	"5"	"27.40"	"I2A10984"	"直立"	"黑龙江省农科院(黑第1036)"	"--"	"东北春大豆"	"--"	"4"	"披针"	"黄"	"--"	"5"	"3"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"灰"	"370"	"27.60"	"76.1"	"4"	"--"	"--"
"2603"	"--"	"Leguminosae(豆科)"	"5"	"四粒黄"	"--"	"褐"	"--"	"3"	"--"	"--"	"5/上-9/下"	"黑龙江龙江"	"春"	"--"	"132"	"--"	"SI LI HUANG"	"5"	"黑龙江"	"--"	"12311"	"22.0"	"--"	"ZDD06886"	"--"	"Glycine max L. Merrill(大豆)"	"圆"	"--"	"--"	"24.00"	"--"	"白"	"19.8"	"--"	"43.1"	"无"	"4720"	"5"	"21.00"	"I2A10999"	"直立"	"黑龙江省农科院(黑第1386)"	"--"	"东北春大豆"	"--"	"4"	"卵圆"	"黄"	"--"	"5"	"2"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"灰"	"232"	"24.10"	"103.8"	"5"	"--"	"--"
"2604"	"--"	"Leguminosae(豆科)"	"5"	"牛毛黄"	"--"	"浅褐"	"--"	"3"	"--"	"--"	"5/上-9/下"	"黑龙江佳木斯"	"春"	"--"	"126"	"--"	"NIU MAO HUANG"	"5"	"黑龙江"	"--"	"13018"	"18.8"	"--"	"ZDD06906"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"12.20"	"--"	"紫"	"18.7"	"--"	"43.5"	"无"	"4648"	"3"	"25.00"	"I2A11018"	"直立"	"黑龙江省农科院(黑第1428)"	"--"	"东北春大豆"	"--"	"2"	"椭圆"	"黄"	"--"	"5"	"3"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"棕"	"81"	"17.70"	"89.0"	"3"	"--"	"--"
"2605"	"--"	"Leguminosae(豆科)"	"5"	"逊克小秧豆"	"--"	"浅褐"	"--"	"3"	"--"	"--"	"5/上-9/中"	"黑龙江逊克"	"春"	"--"	"117"	"--"	"XUN KE XIAO YANG DOU"	"5"	"黑龙江"	"--"	"12828"	"19.8"	"--"	"ZDD06911"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"14.70"	"--"	"紫"	"19.7"	"--"	"42.0"	"无"	"4935"	"5"	"27.00"	"I2A11023"	"直立"	"黑龙江省农科院(黑第1061)"	"--"	"东北春大豆"	"--"	"4"	"椭圆"	"黄"	"--"	"7"	"2"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"灰"	"111"	"45.20"	"85.0"	"3"	"--"	"--"
"2606"	"--"	"Leguminosae(豆科)"	"5"	"富锦四粒黄"	"--"	"黑"	"--"	"2"	"--"	"--"	"5/上-9/下"	"黑龙江富锦"	"春"	"--"	"133"	"--"	"FU JIN SI LI HUANG"	"5"	"黑龙江"	"--"	"13159"	"17.3"	"--"	"ZDD06912"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"12.60"	"--"	"紫"	"18.8"	"--"	"43.3"	"无"	"4715"	"5"	"19.60"	"I2A11024"	"直立"	"黑龙江省农科院(黑第1062)"	"--"	"东北春大豆"	"--"	"2"	"椭圆"	"黄"	"--"	"5"	"3"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"棕"	"66"	"28.00"	"85.0"	"2"	"--"	"--"
"2607"	"--"	"Leguminosae(豆科)"	"5"	"牛心红"	"--"	"浅褐"	"--"	"3"	"--"	"--"	"5/上-9/上"	"黑龙江佳木斯"	"春"	"--"	"134"	"--"	"NIU XIN HONG"	"5"	"黑龙江"	"--"	"13018"	"23.0"	"--"	"ZDD06913"	"--"	"Glycine max L. Merrill(大豆)"	"圆"	"--"	"--"	"14.20"	"--"	"紫"	"17.7"	"--"	"42.6"	"无"	"4648"	"3"	"22.60"	"I2A11025"	"直立"	"黑龙江省农科院(黑第1063)"	"--"	"东北春大豆"	"--"	"2"	"椭圆"	"黄"	"--"	"7"	"3"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"灰"	"81"	"32.00"	"75.0"	"2"	"--"	"--"
"2608"	"1.5"	"Leguminosae(豆科)"	"5"	"方正白露豆"	"--"	"褐"	"--"	"2"	"--"	"--"	"5/上-9/下"	"黑龙江方正"	"春"	"--"	"134"	"--"	"FANG ZHENG BAI LU DOU"	"5"	"黑龙江"	"--"	"12850"	"15.9"	"--"	"ZDD06942"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"1.3"	"18.00"	"--"	"紫"	"17.4"	"--"	"44.8"	"无"	"4550"	"3"	"21.50"	"I2A11052"	"直立"	"黑龙江省农科院(黑第1091)"	"--"	"东北春大豆"	"--"	"4"	"椭圆"	"黄"	"--"	"5"	"3"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"灰"	"120"	"20.60"	"87.5"	"2"	"--"	"--"
"2609"	"--"	"Leguminosae(豆科)"	"5"	"早豆"	"--"	"褐"	"--"	"3"	"--"	"--"	"5/上-9/下"	"黑龙江方正"	"春"	"--"	"124"	"--"	"ZAO DOU"	"5"	"黑龙江"	"--"	"12850"	"24.7"	"--"	"ZDD06944"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"16.00"	"--"	"白"	"20.2"	"--"	"42.4"	"无"	"4550"	"2"	"24.70"	"I2A11054"	"直立"	"黑龙江省农科院(黑第1093)"	"--"	"东北春大豆"	"--"	"4"	"椭圆"	"黄"	"--"	"5"	"3"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"灰"	"120"	"17.00"	"89.3"	"3"	"--"	"--"
"2610"	"1.4"	"Leguminosae(豆科)"	"5"	"白露豆(小白花)"	"--"	"浅褐"	"--"	"2"	"--"	"--"	"5/上-9/上"	"黑龙江尚志"	"春"	"--"	"106"	"--"	"BAI LU DOU (XIAO BAI HUA )"	"5"	"黑龙江"	"--"	"12758"	"21.8"	"--"	"ZDD06955"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"1.3"	"14.20"	"--"	"紫"	"20.0"	"--"	"44.8"	"有"	"4513"	"5"	"23.90"	"I2A11062"	"直立"	"黑龙江省农科院(黑第1104)"	"--"	"东北春大豆"	"--"	"4"	"椭圆"	"黄"	"--"	"5"	"4"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"灰"	"200"	"20.80"	"50.3"	"3"	"--"	"--"
"2611"	"--"	"Leguminosae(豆科)"	"5"	"四粒黄(农27)"	"--"	"褐"	"--"	"3"	"--"	"--"	"5/上-9/中"	"黑龙江宾县"	"春"	"--"	"123"	"--"	"SI LI HUANG (NONG 27)"	"5"	"黑龙江"	"--"	"12729"	"19.9"	"--"	"ZDD06969"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"14.00"	"--"	"白"	"19.5"	"--"	"42.4"	"无"	"4545"	"3"	"23.00"	"I2A11074"	"直立"	"黑龙江省农科院(黑第1118)"	"--"	"东北春大豆"	"--"	"3"	"椭圆"	"黄"	"--"	"5"	"3"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"灰"	"160"	"21.80"	"96.9"	"4"	"--"	"--"
"2612"	"--"	"Leguminosae(豆科)"	"5"	"小猪腰"	"--"	"褐"	"--"	"3"	"--"	"--"	"5/上-9/下"	"黑龙江哈尔滨"	"春"	"--"	"128"	"--"	"XIAO ZHU YAO"	"3"	"黑龙江"	"--"	"12646"	"16.0"	"--"	"ZDD07000"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"10.00"	"--"	"白"	"18.9"	"--"	"44.9"	"无"	"4545"	"3"	"18.00"	"I2A11103"	"直立"	"黑龙江省农科院(黑第1410)"	"--"	"东北春大豆"	"--"	"1"	"椭圆"	"黄"	"--"	"7"	"3"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"灰"	"125"	"58.60"	"115.8"	"3"	"--"	"--"
"2613"	"--"	"Leguminosae(豆科)"	"5"	"奎武豆A"	"--"	"浅褐"	"--"	"2"	"--"	"--"	"5/上-9/中"	"黑龙江牡丹江"	"春"	"--"	"123"	"--"	"KUI WU DOU A"	"3"	"黑龙江"	"--"	"12936"	"17.0"	"--"	"ZDD07049"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"8.00"	"--"	"紫"	"19.0"	"--"	"43.4"	"亚"	"4434"	"5"	"23.10"	"I2A11148"	"直立"	"黑龙江省农科院(黑第1184)"	"--"	"东北春大豆"	"--"	"4"	"椭圆"	"黄"	"--"	"7"	"3"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"灰"	"215"	"30.80"	"50.9"	"3"	"--"	"--"
"2614"	"--"	"Leguminosae(豆科)"	"5"	"铁荚青"	"--"	"褐"	"--"	"2"	"--"	"--"	"5/上-9/中"	"黑龙江海林"	"春"	"--"	"122"	"--"	"TIE JIA QING"	"5"	"黑龙江"	"--"	"12923"	"19.4"	"--"	"ZDD07059"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"17.20"	"--"	"紫"	"20.5"	"--"	"41.3"	"无"	"4434"	"3"	"12.30"	"I2A11157"	"直立"	"黑龙江省农科院(黑第1189)"	"--"	"东北春大豆"	"--"	"3"	"椭圆"	"黄"	"--"	"5"	"3"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"灰"	"253"	"18.80"	"70.1"	"5"	"--"	"--"
