"id"	"品资所编号"	"品种名称"	"系谱"	"原名"	"来源"	"原产地"	"选育单位"	"株高"	"千粒重"	"选育年限"	"备注"
"3122"	"3"	"Pennoll"	"Valprize/Nittany"			"美国"		"137"	"27.7"		
"3123"	"3"	"Peragis"	"Blaue Dame/Grune Dame"			"德国"		"127"	"38.9"		
"3124"	"3"	"Pergamino Caboto"	"?"			"阿根廷"		"105"	"31.2"		
"3125"	"3"	"Piave"	"选自地方品种 Veneto"			"意大利"		"120"	"63.9"		
"3126"	"3"	"Pilot"	"(1)Hope/Ceres;(2)选自Hope"			"美国"		"116"	"20.8"		
"3127"	"3"	"Pinnacle"	"选自 Pindar"			"澳大利亚"		"100"	"31.1"		
"3128"	"3"	"Pinyte"	"(1)0507//Florence/Cadet;(2)Cadet 3535 Gharb/Florence"			"摩洛哥"		"100"	"40.5"		
"3129"	"3"	"Pitic 62"	"Yaktana54//Norin10/Brevor26-IC"			"墨西哥"		"95"	"35.3"		
"3130"	"3"	"Platifen"	"Thatcher/Santa Catarina//Mayo 54"			"智利"		"87"	"36.6"		
"3131"	"3"	"Podunavka"	"Bezostaia 1/Argelato"			"南斯拉夫"		"92"	"31.8"		
"3132"	"3"	"Polk"	"Thatcher/Supreza/3/Kenya 58/Newthatch//Frontana"			"美国"		"81"	"26.9"		
"3133"	"3"	"Ponca"	"Kawvale/Tenmarq//Kawvale/Marquillo"			"美国"		"120"	"38.1"		
"3134"	"3"	"Poncheau"	"选自法国东部地方品种"			"法国"		"110"	"35.3"		
"3135"	"3"	"Pondus"	"W(Eibull) 4099/Cahns 1833"			"瑞典"		"102"	"21.8"		
"3136"	"3"	"Poros"	"Derenbuger Silber/Koga//Marquis/Kronen/3/Hadmersleben Ⅳ"			"德国"		"125"	"23.4"		
"3137"	"3"	"Potam S70"	"Inia姊妹系/Napo 63"			"墨西哥"		"79"	"34.9"		
"3138"	"3"	"Power"	"(1)选自Red Fife;(2)同Power's Fife"			"美国"		"130"	"14.4"		
"3139"	"3"	"Prairie Sel"	"选自 Illinois 2"			"美国"		"123"	"31.7"		
"3140"	"3"	"Prestige"	"Bohemian Wheat/Rye(黑麦)//Blede Domes/Garnet"			"法国"		"96"	"15.0"		
"3141"	"3"	"Pricama"	"Cadet/Mentana 33A"			"意大利"		"109"	"26.0"		
"3142"	"3"	"Primepi"	"选自 Superhatifm"			"法国"		"108"	"44.1"		
"3143"	"3"	"Primo"	"(1)293-1(Inra)/Cappelle;(2)Cappelle/293(? Versailles)"			"法国"		"83"	"32.0"		
"3144"	"3"	"Prodax"				"美国"		"71"	"25.7"		
"3145"	"3"	"Progress SV."	"Extra Kolben II/A-23-8"			"瑞典"		"110"	"23.3"		
"3146"	"3"	"Professeur Marchal"	"Rimpaus Bastard Ⅱ/Prof.Delos//Prof.Delos/Hybride du Joncqois"			"比利时"		"102"	"29.7"		
"3147"	"3"	"Pronto"	"Tascosa×4/Norin 10派生系"			"美国"		"97"	"25.9"		
"3148"	"3"	"Protor"	"Tobari 66/Ciano 67姊妹系"			"美国"		"73"	"27.3"		
"3149"	"3"	"Prjodownica"	"Lesper Wczesny/?"			"波兰"		"132"	"31.3"		
"3150"	"3"	"Punjab Type 519"	"选自旁遮普地方品种"			"印度"		"93"	"36.5"		
"3151"	"3"	"Purkof"	"Michigan Amber/Malakof"			"美国"		"145"	"33.3"		
"3152"	"3"	"Purple Wheat"	"Pitic×3/Purple"			"加拿大"		"100"	"40.0"		
"3153"	"3"	"Pusa 4"	"(1)Federation/?;(2)同NP 4(选自 Mundia)"			"印度"		"109"	"32.6"		
"3154"	"3"	"Pusa 100"	"印度地方品种间杂交育成"			"印度"		"90"	"28.7"		
"3155"	"3"	"Pusa 165"	"Pusa 4/Federation"			"印度"		"105"	"42.2"		
"3156"	"3"	"Puseas"	"Pusa 4/Three Seas"			"澳大利亚"		"100"	"29.0"		
"3157"	"3"	"Quaderna"	"Mentana/?"			"意大利"		"100"	"32.4"		
"3158"	"3"	"Quadrat"	"Ghurka/3/Currawa//Major/Gallipoli"			"澳大利亚"		"105"	"25.6"		
"3159"	"3"	"Quality"	"同 Florence"			"澳大利亚"		"120"	"32.8"		
"3160"	"3"	"Quanah"	"Mediterranean/Hope//Comanche/3/Comanche//Honor/Forward"			"美国"		"107"	"30.3"		
"3161"	"3"	"Quivira"	"Prelude/Kanred"			"美国"		"120"	"30.7"		
"3162"	"3"	"R.16"	"Peragis/Wase Njbai"			"意大利"		"85"	"33.6"		
"3163"	"3"	"R.37"	"Duecentodieci//Akagomughi/Inallettabile 96"			"意大利"		"132"	"36.0"		
"3164"	"3"	"Racine"	"(1)Wis×178-2/Wis×171-6;(2)Gladden/Kansas 500/3/ Fultz Sel./Hungarian//Kansas 500"			"美国"		"127"	"36.5"		
"3165"	"3"	"Ramona 50"	"Martin/3×Hard Federation//6×Ramona/3/2×Ramona 44"			"澳大利亚"		"96"	"38.1"		
"3166"	"3"	"Ranee"	"(1)Indian F/Federation;(2)见Ranee 4H(Ranee 4H=Sel. Ranee)"			"澳大利亚"		"115"	"37.4"		
"3167"	"3"	"Raven"	"Orfed Uruguay Mayo/4?×DIRK 4"			"澳大利亚"		"100"	"41.2"		
"3168"	"3"	"Record"	"Improved Fife/Roma"			"澳大利亚"		"118"	"39.1"		
"3169"	"3"	"Red Chief"	"(1)Early Red Clawson?/Red Arcadian;(2)Bunge/Manitoba 22"			"美国"		"99"	"34.4"		
"3170"	"3"	"Red Coat(Redcoat)"	"?"			"澳大利亚"		"103"	"30.0"		
"3171"	"3"	"Red Indian"	"Fultz/Lancaster"			"美国"		"124"	"35.7"		
"3172"	"3"	"Redman"	"(1)Yeoman/Squareheads Master;(2)Regent/Canus;(3)Bunge/Manitoba 10"			"英国"		"120"	"29.2"		
"3173"	"3"	"Red May"	"同 Flint"			"美国"		"145"	"27.7"		
"3174"	"3"	"Red Prolific"	"同 Currell (=Red Odessa)"					"110"	"31.9"		
"3175"	"3"	"Red Rock"	"选自 Plymouth Rock"			"美国"		"129"	"34.1"		
"3176"	"3"	"Red Wave"	"Early Red Clawson/苏联品种"			"美国"		"130"	"18.5"		
"3177"	"3"	"Reed"	"?"			"美国"		"123"	"31.3"		
"3178"	"3"	"Reichersberger Kolben"	"Thatcher/Kronen"			"奥地利"		"110"	"30.3"		
"3179"	"3"	"Relief"	"Hussar/Turkey (Utah No26)"			"美国"		"118"	"37.9"		
"3180"	"3"	"Remois"	"Cappelle/Saint Remi"			"法国"		"90"	"29.7"		
"3181"	"3"	"Reno"	"ELS/T 110-21-41"			"挪威"		"78"	"40.4"		
"3182"	"3"	"Renown"	"(1)H 44/Reward;(2)Squareheands Master/Swedish Squarehead"			"加拿大"		"125"	"29.6"		
"3183"	"3"	"Requa"	"Turkey/?Goldcoin"			"美国"		"199"	"32.2"		
"3184"	"3"	"Rescue"	"Apex/S-615"			"加拿大"		"106"	"25.4"		
"3185"	"3"	"Resistente(T 61)"	"Salto/Glutinoso"			"意大利"		"78"	"28.0"		
"3186"	"3"	"REX"	"(10Vilmorin 29/Thatcher;(2)White Odessa/Hard Federation"			"法国"		"82"	"18.4"		
"3187"	"3"	"Riccio×Lin Calel"	"Riccio=Wilhelmina/Rieti//Akagomughi;Lin Calel=Sel.Barleta"			"阿根廷"		"120"	"39.5"		
"3188"	"3"	"Richmond"	"Dawson's Golden Chaff×2/Ridit"			"加拿大"		"134"	"40.4"		
"3189"	"3"	"Rideau"	"Kharkov 22 Mc/Dawson's Golden Chaff"			"加拿大"		"134"	"34.4"		
"3190"	"3"	"Ridit"	"Turkey/Folrence"			"美国"		"141"	"18.4"		
"3191"	"3"	"Ring"	"Karn II/Pondus"			"瑞典"		"102"	"38.5"		
"3192"	"3"	"Rio"	"选自 Argentine (Crimean)"			"美国"		"120"	"28.9"		
"3193"	"3"	"Rio Negro"	"Surpresa/Centenario"			"巴西"		"102"	"37.4"		
"3194"	"3"	"Ritchie"	"Atle/Hybrid"			"美国"		"93"	"22.9"		
"3195"	"3"	"Robur"	"(1)Standard Ⅱ/Svalofs 36-175;(2)Skandia Ⅱ/地方品种"			"瑞典"		"105"	"22.3"		
"3196"	"3"	"Robusta"	"Millioen L/Iduna"			"荷兰"		"110"	"19.6"		
"3197"	"3"	"Rondine"	"Autonomia 姊妹系/Aquila 姊妹系"			"意大利"		"78"	"35.8"		
"3198"	"3"	"Roque F 73"	"Son 64A//SKE ×6/An E"			"墨西哥"		"73"	"26.1"		
"3199"	"3"	"Roter Lowe"	"Koga II/Nos Nordgau"					"105"	"20.3"		
"3200"	"3"	"Roth well Perdix"	"Heine 2167/Heine VII"			"英国"					
"3201"	"3"	"Roughrider"	"NB 63265/Hume/3/Yogo/Frontana//2×Minter"			"美国"		"112"	"22.8"		
"3202"	"3"	"Royal"	"选自 Illinois No2"			"美国"		"117"	"29.6"		
"3203"	"3"	"Rulofen(如罗)"	"Menkemen 姊妹系/Mayo 48"			"智利"		"106"	"38.3"		
"3204"	"3"	"Rusalka"	"S 13/Ban 54"			"保加利亚"		"79"	"41.9"		
"3205"	"3"	"Russel"	"Thatcher//W38/Hope"			"美国"		"125"	"35.8"		
"3206"	"3"	"Rustique"	"Panzer III/Peragis//Jubile"			"比利时"		"105"	"33.0"		
"3207"	"3"	"Rust Resistant Triumph"	"Danne Beardless/Blackhull/3/Kanred/Blackhull//Frorence/4/Kanred/Blackhull//Triumph"			"美国"		"110"	"24.6"		
"3208"	"3"	"Ruzynska Ⅱ"	"选自一茎秆实心的无名品种"			"捷克"		"115"	"19.3"		
"3209"	"3"	"S.1"	"Allev 1710/Salto"			"意大利"		"97"	"35.9"		
"3210"	"3"	"S.6"	"(1)80-3(Versailles)Etoile de Choisy;(2)同Produttore(Salto//Saitama 27/Quaderna"			"法国"					
"3211"	"3"	"S.227 (Sona 227)"	"Penjamo 62姊妹系/Gabo 55"			"印度"		"75"	"22.1"		
"3212"	"3"	"S.A. 42"	"C.271×2/Inia 姊妹系"			"巴基斯坦"		"68"	"41.6"		
"3213"	"3"	"Saberbeg"	"伊拉克北部地方品种"			"伊拉克"		"99"	"29.8"		
"3214"	"3"	"Sabre"	"Gabo/3/Nabawa/Dan//Dundee/4/Dundee/5/Kenya C 6402"			"澳大利亚"		"120"	"25.6"		
"3215"	"3"	"Saga(1)"	"Pusa 4/3/Eureka//2×Bobin/Gaza-DR(硬粒小麦)"			"澳大利亚"		"105"	"32.5"		
"3216"	"3"	"Sage"	"Agent/4×Scout"			"美国"		"94"	"29.2"		
"3217"	"3"	"Salamanca S75"	"Cno""s""/Pj 62//Cno""s""/7C"			"墨西哥"		"68"	"31.8"		
"3218"	"3"	"Saline"	"(1)Wabash/Illinois No2;(2)Gladden/Illinois No2"			"美国"		"122"	"34.2"		
"3219"	"3"	"Salzmunder Bart Weizen"	"同 Salzmunder 14-44"			"德国"		"106"	"23.1"		
"3220"	"3"	"Sambo"	"Heine VII/Polonium"			"荷兰"		"105"	"13.2"		
"3221"	"3"	"San Pastore"	"Balilla/Villa Glori"			"意大利"		"95"	"35.5"		
"3222"	"3"	"Santa Elena"	"Santa Catarina/Thatcher//Frocer"			"意大利"		"89"	"35.0"		
"3223"	"3"	"Saric F70(=Saric70即Bluebird3)"	"Ciano姊妹系//Sonora 64/Klein Rendidor/3/8156"			"墨西哥"		"70"	"23.8"		
"3224"	"3"	"Satanta"	"Tascosa×4/Norin 10派生系"			"美国"		"87"	"32.8"		
"3225"	"3"	"Saunders"	"(1)C-26-44-7/Thatcher;(2)Brendon//Hope/Reward"			"加拿大"		"110"	"17.0"		
"3226"	"3"	"Sava"	"同Novi Sad 611(For tunato/Redcoat)"			"南斯拉夫"		"82"	"29.5"		
"3227"	"3"	"Scimitar 48"	"Gabo/4×Scimitar"			"澳大利亚"		"102"	"36.2"		
"3228"	"3"	"Scout"	"Nebred-Hope-Turkey//Cheyenne/Ponca"			"美国"		"116"	"28.5"		
"3229"	"3"	"Scout 66"	"选自 Scout (C.I. 13546)"			"美国"		"113"	"31.6"		
"3230"	"3"	"Scoutland"	"选自 Scout"			"美国"		"110"	"33.2"		
"3231"	"3"	"Seabreeze Sel."	"Mediterranean/Hope//Gasta"			"美国"		"116"	"22.4"		
"3232"	"3"	"Selkirk"	"Mcmurachy/Exchange//3×Redman"			"加拿大"		"116"	"35.6"		
"3233"	"3"	"Seneca"	"同 Thorne (Portage/Fulcaster)"			"美国"					
"3234"	"3"	"Sentinel"	"由Scout,Kenya 58,Newthatch,Cheyenne,Tenmarq,Mediterranean,Hope,Pawnee等品种复合杂交选育而成"			"美国"		"95"	"26.7"		
"3235"	"3"	"Sharbati Sonora 64"	"Sonora 64的突变系"			"印度"		"69"	"24.6"		
"3236"	"3"	"Shawnee C.I.14157"	"Mediterranean/Hope//Pawnee/3/Oro/Illinois No 1 W 38//Comanche"			"美国"		"110"	"29.5"		
"3237"	"3"	"Sherman"	"Budapest/Turkey//Zimmerman/Turkey"			"美国"		"126"	"31.6"		
"3238"	"3"	"Sherpa"	"Ghurka/Amity"			"澳大利亚"		"95"	"38.7"		
"3239"	"3"	"shortana"	"Norin 10/Brevor 14//6×Centana"			"美国"		"95"	"28.4"		
"3240"	"3"	"Sibley 81"	"选自 Sibley"			"美国"		"135"	"34.0"		
"3241"	"3"	"Sieta Cerros"	"Pj 62""s""/Gb 55"			"墨西哥"		"82"	"19.1"		
"3242"	"3"	"Sinvalocho M.A."	"Sin Rival/38 M.A."			"阿根廷"		"110"	"36.2"		
"3243"	"3"	"Sioux"	"Cheyenne/Turkey"			"美国"		"113"	"28.6"		
"3244"	"3"	"Skandia"	"Kronen/Fylgia"			"瑞典"		"130"	"40.9"		
"3245"	"3"	"Skandia ⅢB"	"选自 Skandia 0013或 Skandia I"			"瑞典"		"115"	"21.5"		
"3246"	"3"	"Slovenska 200"	"Diosecka 200/Bankutska 118"			"捷克"		"130"	"35.6"		
"3247"	"3"	"Slovenska 777"	"选自地方品种Slovack"			"捷克"		"138"	"39.3"		
"3248"	"3"	"Sol"	"(1)选自瑞典南部地方品种；(2)LV/English Stand up"			"瑞典"		"130"	"39.3"		
"3249"	"3"	"Sonop"	"Kleintrou/Pelgrim"			"南非"		"110"	"43.2"		
"3250"	"3"	"Sonora 63"	"Yaqui 54/3/Norin 10/Brevor//Yakatana 54"			"墨西哥"		"71"	"29.8"		
"3251"	"3"	"Sonora 64"	"Yaktana 54//Norin 10/Brevor/3/2×Lerma Rojo 54"			"墨西哥"		"80"	"32.1"		
"3252"	"3"	"Sonora 63 Amber Mutant"	"Sonmora 63的突变系"			"墨西哥"		"73"	"33.4"		
"3253"	"3"	"Sparta"	"Mara/Forlani//San Pastore"			"意大利"		"81"	"32.6"		
"3254"	"3"	"Spica"	"Three Seas/Kamburicoo//Pusa 4/Flora"			"澳大利亚"		"103"	"32.6"		
"3255"	"3"	"Splendeur-Vi-lmorin"	"Splenderur=Cappelle/80-3(Versailles)/Etoile de Choisy"			"法国"		"90"	"25.7"		
"3256"	"3"	"Sprague"	"PI 181268/Gaines"			"美国"		"85"	"18.5"		
"3257"	"3"	"Squarehead Master"	"选自 Scholey's Squarehead"			"英国"		"120"	"26.0"		
"3258"	"3"	"Stafford"	"选自 Blackhull"			"美国"		"125"	"42.4"		
"3259"	"3"	"Stal"	"(1)Pansar/Sol Ⅱ;(2)PansarⅡ/Extra Squarehead;(3)Sol 1/Pansar Ⅱ"			"瑞典"		"120"	"20.8"		
"3260"	"3"	"Stamm 101"	"两个地方品种间杂交育成"			"奥地利"		"125"	"37.0"		
"3261"	"3"	"Staring"	"Vilmorin 23/Juliana"			"荷兰"					
"3262"	"3"	"Starke"	"W(Eibull)11376/W(Eibull)11556"			"瑞典"		"108"	"17.3"		
"3263"	"3"	"Steadfast"	"Little Joss/Victor"			"英国"		"109"	"28.0"		
"3264"	"3"	"Stella"	"Rimpaus Bastard Ⅱ/Prof.Delos//Prof.Delos/Hybride du Joncquois"			"比利时"		"113"	"26.4"		
"3265"	"3"	"Sterling"	"(1)Comeback/?/Rieti/?/Ecksteen/?/Kleintrou/?/Medeah;(2)Stanley/Bobs"			"南非"		"120"	"41.4"		
"3266"	"3"	"Stockade"	"Ghurka/Eureka"			"澳大利亚"		"97"	"28.1"		
"3267"	"3"	"Strampelli"	"Libero//San Pastore/Jacometti 49"			"意大利"		"83"	"36.1"		
"3268"	"3"	"Strube's Dickkopf"	"选自英国方穗麦"			"德国"		"130"	"30.3"		
"3269"	"3"	"Sturdy"	"Crockett姊妹系/Sen Seun 27"			"美国"		"86"	"21.0"		
"3270"	"3"	"Sukkula Ⅱ"	"(1)地方品种/Swedish;(2)选自Sukkula 1"			"芬兰"		"126"	"24.0"		
"3271"	"3"	"Super X"	"Penjamo 62姊妹系/Gabo 55"			"墨西哥"		"81"	"35.0"		
"3272"	"3"	"Suprimo×Kenya"	"Supremo=Surpresa//Hope/Mediterranean"					"93"	"38.9"		
"3273"	"3"	"Svale"	"Eroica 1/Skandia II"			"瑞典"					
"3274"	"3"	"Svea Ⅱ"	"Thule II/Sammet"			"瑞典"		"120"	"26.8"		
"3275"	"3"	"Svenno"	"W(Eibull)8388/W(Eibull)8244"			"瑞典"		"109"	"28.2"		
"3276"	"3"	"Szekacs 1055"	"选自地方品种"			"匈牙利"		"125"	"32.0"		
"3277"	"3"	"Talbot"	"Trumbull//Hope/Hussar/3/Dawson's Golden Chaff×2/Ridit//Cornell 595"			"加拿大"		"122"	"31.5"		
"3278"	"3"	"Talent"	"Chamaplein/3/Thatcher/Ⅴ27//Fortunato"			"法国"		"84"	"25.9"		
"3279"	"3"	"Tam 101"	"Kansas 56761/Bison"			"美国"		"88"	"36.6"		
"3280"	"3"	"Tammi"	"(1)英国地方品种/Mcintosh;(2)Mcintosh/Finnish(地方品种)"			"芬兰"		"125"	"26.0"		
"3281"	"3"	"Tanori F 71"	"Sonora 64//Ciano 67/Inia 66"			"墨西哥"		"80"	"30.3"		
"3282"	"3"	"Tascosa"	"?"			"美国"		"112"	"36.5"		
"3283"	"3"	"Taver"	"Bersee/Brandts Marien(黑麦)"			"荷兰"		"96"	"23.8"		
"3284"	"3"	"Tayland"	"Leapland/Fronteira"			"美国"		"115"	"39.4"		
"3285"	"3"	"Taylor"	"Trumbull/Frondoso"			"美国"		"115"	"30.0"		
"3286"	"3"	"Taylor 49"	"选自 Taylor"			"美国"		"127"	"39.3"		
"3287"	"3"	"Tendoy"	"Rix/Rio//4×Cheyenne"			"美国"		"119"	"34.3"		
"3288"	"3"	"Tenmarq×Cheynne"	"Tenmarq=Marquis/P-1066;Cheyenne=Sel.Crimean(C.I.1435)"			"美国"		"109"	"41.5"		
"3289"	"3"	"Terminillo"	"Rieti/黑麦//Rieti"			"意大利"		"115"	"26.8"		
"3290"	"3"	"Tesopoco S 76"	"Inia ""s""/Soty//Czho"			"墨西哥"		"85"	"29.6"		
"3291"	"3"	"Thatcher"	"Marquis/Iumillo-DR(硬 粒小麦)//Marquis/Kanred"			"美国"		"120"	"23.1"		
"3292"	"3"	"Thew (2)"	"Thew=Blount's Lambrigg//Fife/Sinew/3/Fife/Hussar"			"澳大利亚"		"107"	"23.5"		
"3293"	"3"	"Thorne"	"Portage/Fulcaster"			"美国"		"129"	"32.9"		
"3294"	"3"	"Thortso"	"Thortso为挪威地方品种"			"挪威"		"133"	"34.5"		
"3295"	"3"	"Thule Ⅱ"	"选自 Thule-1(Pudel/Sammat)"			"瑞典"		"130"	"28.8"		
"3296"	"3"	"Tirgu Frumos 16"	"Red Rumanian/A 15"			"罗马尼亚"		"130"	"40.8"		
"3297"	"3"	"Titano"	"Villa Glori/Inallettabile 96"			"意大利"		"89"	"38.1"		
"3298"	"3"	"TJB 259/29"	"Maris Huntsman//Maris Ranger/TL365a/25"			"英国"		"65"	"25.2"		
"3299"	"3"	"TJB 259/83"	"Maris Huntsman//Maris Ranger/TL365a/25"			"英国"		"66"	"23.5"		
"3300"	"3"	"TJB 368/251"	"Maris Huntsman/Maris Fundin"			"英国"		"61"	"30.2"		
"3301"	"3"	"TJB 370/491"	"Maris Huntsman/Maris Bilbo"			"英国"		"65"	"27.2"		
"3302"	"3"	"Tobari 66"	"Tezanos Pintos Precoz/Sonora 64 A"			"墨西哥"		"79"	"33.0"		
"3303"	"3"	"Todd"	"由Kawvale,W 38,Fultz,Hungarian,Wabash,Fairfield,Hope,Trumbull,Hussar等品种复合杂交选育而成"			"美国"		"114"	"31.8"		
"3304"	"3"	"Toluca F 73"	"Inia 66姊妹系/Napo63//Ciano 67"			"墨西哥"		"78"	"36.7"		
"3305"	"3"	"Top"	"(1)TF 354/Cappelle;(2)Fultz0-Mediterranean"			"法国"		"82"	"33.2"		
"3306"	"3"	"Torim F 73"	"Bluebird/Inia 66"			"墨西哥"		"57"	"27.4"		
"3307"	"3"	"Torrenuova A"	"Santa Maria/Virgilio"			"意大利"		"110"	"40.2"		
"3308"	"3"	"Tosson"	"埃及地方品种"			"埃及"		"78"	"35.0"		
"3309"	"3"	"Trader"	"Warrior//Selkirk/2×Cheyenne"			"美国"		"112"	"26.7"		
"3310"	"3"	"Tarpper"	"Warrior//Selkirk/2×Cheyenne"			"美国"		"95"	"38.7"		
"3311"	"3"	"Triumph(胜利麦)"	"(1)Florence//Kanred/Blackhull/3/Kanred/Blackhull;(2)?Marquillo/Oro;(3)Silver King/Ranjit"			"美国"		"120"	"39.5"		
"3312"	"3"	"Triumph 64"	"同抗锈 Triumph"			"美国"		"102"	"42.2"		
"3313"	"3"	"Trond"	"(1)Virtus/Weibull 9344;(2)Ergo/W(Eibull)7227//Ertus"			"瑞典"		"115"	"22.1"		
"3314"	"3"	"Twin"	"(1)Norin10/Brevor//3×Lemhi53/3/Lemhi62/4/Lemhi53×5/3/Lee×7//Chinese/Aeum;(2)同Springfield"			"美国"		"80"	"15.3"		
"3315"	"3"	"Tzpp"	"同 Tezanos Pintos Precoz"			"伊朗"		"78"	"34.7"		
"3316"	"3"	"UP 301"	"Lerma Rojo 64/Sonora 64"			"印度"		"68"	"21.0"		
"3317"	"3"	"Urquie C.I. 17413"	"Gaines/Marfed Sel. 68-3"			"美国"		"81"	"16.3"		
"3318"	"3"	"Urtoba"	"地方种"			"苏联"		"125"	"24.8"		
"3319"	"3"	"Vague d' Epis"	"Chanteclair/Vilmorin 27"			"法国"		"125"	"26.5"		
"3320"	"3"	"Valdiciano"	"Autonomia B/Mara"			"意大利"		"97"	"38.0"		
"3321"	"3"	"Van Hock"	"Mansholt's Japhet/Gironde"			"荷兰"		"100"	"24.0"		
"3322"	"3"	"Varma Hoft Hvede"	"Varma=Svea/芬兰地方品种"			"芬兰"		"120"	"24.6"		
"3323"	"3"	"Varrone"	"Rieti/Wilhelmina"			"意大利"		"124"	"22.8"		
"3324"	"3"	"Vermillion"				"美国"		"115"	"28.3"		
"3325"	"3"	"Victor Ⅰ"	"Frontana//Kenya 58/Newthatch/3/3×Maxa"			"意大利"		"75"	"25.5"		
"3326"	"3"	"Victor Ⅱ"	"同 Victor I"			"意大利"		"114"	"20.0"		
"3327"	"3"	"Villa Glori"	"Rieti/Wilhelmina//Akagmughi"			"意大利"		"80"	"24.5"		
"3328"	"3"	"Vilmorin 23"	"Melbor/Grosse Tete//Japhet/Parsel"			"法国"		"113"	"26.9"		
"3329"	"3"	"Vilmorin 27"	"Dattel//Japhet/Parsel/3/Hatif Inversable/Bor Fermier"			"法国"		"110"	"29.0"		
"3330"	"3"	"Vilmorin 29"	"Vilmorin 23/Allies"			"法国"		"108"	"29.6"		
"3331"	"3"	"Vilmorin 49"	"Vilmorin 27/Graf Von Stocken"			"法国"		"110"	"24.4"		
"3332"	"3"	"Vilmorin 53"	"Vilmorin 27/Hatif de Wattines"			"法国"		"115"	"23.2"		
"3333"	"3"	"Vilmorin Sud"	"Ardito/Paix"			"法国"		"124"	"25.2"		
"3334"	"3"	"Vilufen"	"Kenya 117/Mentana"			"智利"		"115"	"33.5"		
"3335"	"3"	"Virtus"	"Ergo L/Svea II"			"瑞典"		"96"	"25.2"		
"3336"	"3"	"V.P.M.1.1.1.2.R3"	"Ae.Ventricosa/T.Persicum//3×Marne"			"法国"		"116"	"30.3"		
"3337"	"3"	"V.P.M.1.1.1.2.R4"	"同 V. P. M. 1. 1. 1. 2. R3"			"法国"		"110"	"32.6"		
"3338"	"3"	"V.P.M.1.1.2.1.R2"	"同 V. P. M. 1. 1. 1. 2. R3"			"法国"		"100"	"30.7"		
"3339"	"3"	"V.P.M.1.1.2.4.R25"	"同 V. P. M. 1. 1. 1. 2. R3"			"法国"		"104"	"28.7"		
"3340"	"3"	"V.P.M.1.1.3.3R3"	"同 V. P. M. 1. 1. 1. 2. R3"			"法国"		"94"	"30.1"		
"3341"	"3"	"V.P.M.1.1.3.5R5"	"同 V. P. M. 1. 1. 1. 2. R3"			"法国"		"114"	"31.3"		
"3342"	"3"	"V.P.M.1.1.8.4R3"	"同 V. P. M. 1. 1. 1. 2. R3"			"法国"		"116"	"31.9"		
"3343"	"3"	"V.P.M.×Moisson 1.5.2.6.4.1"	"Ae.Ventricosa/T.Persicum//3×Marne/3/Moisson"			"法国"		"82"	"30.6"		
"3344"	"3"	"V.P.M.×Moisson 4.1.2.2.5.6"	"同 V.P.M.×Moisson 1.5.2.6.4.1"			"法国"		"90"	"29.9"		
"3345"	"3"	"V.P.M.×Moisson4.2.16.1.7.1.12"	"同 V.P.M.×Moisson 1.5.2.6.4.1"			"法国"		"80"	"34.8"		
"3346"	"3"	"V.P.M.×Moisson 5.4.3.5.8.8.1"	"同 V.P.M.×Moisson 1.5.2.6.4.1"			"法国"		"84"	"35.0"		
"3347"	"3"	"V.P.M.×Moisson 6.5.9.15.2.2.3"	"同 V.P.M.×Moisson 1.5.2.6.4.1"			"法国"		"84"	"34.0"		
"3348"	"3"	"V.P.M.×Moisson 8.3.22.3.3.10."	"同 V.P.M.×Moisson 1.5.2.6.4.1"			"法国"		"86"	"33.5"		
"3349"	"3"	"V.P.M.×Moisson 9.9.1.1.2.4.2."	"同 V.P.M.×Moisson 1.5.2.6.4.1"			"法国"		"88"	"42.1"		
"3350"	"3"	"Wabash"	"(1)Fultz/?;(2)选自C.I.5308"			"美国"		"140"	"26.5"		
"3351"	"3"	"Wakeland"	"Frondoso//Redhart 3/Noll 28/3/Hardired"			"美国"		"119"	"33.3"		
"3352"	"3"	"Wahrberger Ruf"	"同Mittelfrankischer Land(地方品种)"			"德国"		"110"	"20.0"		
"3353"	"3"	"Waldron"	"Justin/4/Lee/3/Kenya 338A//Lee/Mida(ND 81)"			"美国"		"99"	"30.5"		
"3354"	"3"	"Warden"	"(1)Benefactress/Yeoman;(2)Quart3/Ward'sWhite//Red Burdeaux"			"英国"		"95"	"17.5"		
"3355"	"3"	"Ward's Prolific"	"可能选自 Du Toit"			"澳大利亚"		"138"	"27.7"		
"3356"	"3"	"Warigo"	"Nabawa/Hope"			"澳大利亚"		"120"	"13.8"		
"3357"	"3"	"Warrior"	"(1)Pawnee/Cheyenne;(2)Soutter's Early/Warren"			"美国"		"104"	"27.1"		
"3358"	"3"	"Webster"	"由苏联引入材料中选育而成"			"澳大利亚"		"97"	"36.1"		
"3359"	"3"	"Welcome"	"Wilma/Jubiligem"			"英国"		"110"	"28.3"		
"3360"	"3"	"Westar"	"Kanred/Hard Federation//Tenmarq"			"美国"		"113"	"36.1"		
"3361"	"3"	"Westmount"	"Rio/Rex//Nebred"			"美国"		"100"	"30.3"		
"3362"	"3"	"Whillan"	"Currawa/Improved Steinwedel"			"澳大利亚"		"109"	"23.7"		
"3363"	"3"	"White Federation"	"选自 Federation"			"美国"		"95"	"35.1"		
"3364"	"3"	"White Odessa"	"选自 Lofthouse"			"美国"		"128"	"22.3"		
