"id"	"青枯病"	"科名"	"施木克值"	"品种名称"	"杂气"	"选育单位"	"茎围"	"叶面"	"叶片厚薄"	"吃味"	"移栽至开花"	"杂交组合"	"根结线虫病"	"单位编号"	"类型"	"黑胫病"	"译名"	"叶缘"	"总糖"	"劲头"	"属名"	"统一编号"	"糖／碱"	"学名"	"灰色"	"叶尖"	"花色"	"蛋白质"	"库编号"	"株型"	"省"	"原产地"	"叶色"	"CMV"	"烟碱"	"叶数"	"烟蚜"	"叶形"	"叶柄"	"烟气烟碱"	"节距"	"香气"	"备注"	"叶长"	"还原糖"	"燃烧性"	"焦油"	"叶宽"	"样品类型"	"叶片结构"	"保存单位"	"刺激性"	"焦油／烟碱"	"总氮"	"种子来源"	"株高"	"图象"
"863"	"中抗"	"Solanaceae(茄科)"	"0.22"	"Ky 57"	"有"	"--"	"9.3"	"平"	"薄"	"尚纯净"	"86"	"--"	"感病"	"10002"	"白肋"	"感病"	"Ky 57"	"--"	"3.22"	"中"	"Nicotiana(烟属)"	"00001168"	"3.50"	"Nicotiana tabacum L.(普通烟草)"	"灰白"	"急尖"	"--"	"14.97"	"--"	"筒形"	"国外"	"美国"	"黄绿"	"--"	"1.38"	"23.0"	"--"	"椭圆"	"--"	"--"	"6.6"	"尚足"	"--"	"53.0"	"1.23"	"中"	"--"	"26.5"	"国外"	"--"	"湖北所"	"微有"	"--"	"2.64"	"轻工烟草所"	"141.0"	"--"
"864"	"感病"	"Solanaceae(茄科)"	"--"	"L-8"	"--"	"--"	"9.8"	"皱"	"薄"	"--"	"--"	"--"	"感病"	"10028"	"白肋"	"感病"	"L-8"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001169"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"--"	"I5A00787"	"塔形"	"国外"	"美国"	"绿"	"--"	"--"	"28.0"	"--"	"长椭圆"	"--"	"--"	"6.1"	"--"	"--"	"26.2"	"--"	"--"	"--"	"10.7"	"国外"	"--"	"湖北所"	"--"	"--"	"--"	"山东烟草所"	"75.0"	"--"
"865"	"感病"	"Solanaceae(茄科)"	"0.18"	"S.K."	"有"	"--"	"7.5"	"平"	"厚"	"尚纯净"	"82"	"--"	"感病"	"10025"	"白肋"	"感病"	"S.K."	"--"	"3.00"	"中"	"Nicotiana(烟属)"	"00001170"	"1.31"	"Nicotiana tabacum L.(普通烟草)"	"灰白"	"渐尖"	"--"	"16.60"	"I5A00788"	"塔形"	"国外"	"--"	"黄绿"	"感病"	"3.29"	"21.0"	"--"	"宽椭圆"	"--"	"--"	"5.8"	"有"	"--"	"53.2"	"2.19"	"熄火"	"--"	"30.7"	"国外"	"--"	"湖北所"	"微有"	"--"	"3.05"	"山东烟草所"	"116.4"	"--"
"866"	"感病"	"Solanaceae(茄科)"	"0.19"	"Stamn D23-Nikotinarn"	"--"	"--"	"8.4"	"平"	"中"	"--"	"83"	"--"	"感病"	"10014"	"白肋"	"感病"	"Stamn D23-Nikotinarn"	"--"	"2.63"	"--"	"Nicotiana(烟属)"	"00001171"	"1.14"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"13.63"	"I5A00789"	"塔形"	"国外"	"德意志民主共和国"	"黄绿"	"高感"	"2.31"	"23.0"	"--"	"宽椭圆"	"--"	"--"	"4.5"	"--"	"--"	"52.6"	"2.13"	"--"	"--"	"32.3"	"国外"	"--"	"湖北所"	"--"	"--"	"2.58"	"轻工烟草所"	"137.1"	"--"
"867"	"--"	"Solanaceae(茄科)"	"--"	"White Stem Burley"	"--"	"--"	"--"	"平"	"中"	"--"	"--"	"--"	"--"	"10032"	"白肋"	"--"	"White Stem Burley"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001172"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"--"	"--"	"--"	"国外"	"--"	"黄绿"	"高感"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"国外"	"--"	"湖北所"	"--"	"--"	"--"	"辽宁丹东农科所"	"--"	"--"
"868"	"中抗"	"Solanaceae(茄科)"	"0.19"	"Wohlsdorfer Burley"	"有"	"--"	"7.9"	"平"	"中"	"尚纯净"	"88"	"--"	"感病"	"10005"	"白肋"	"感病"	"Wohlsdorfer Burley"	"--"	"2.50"	"中"	"Nicotiana(烟属)"	"00001173"	"1.23"	"Nicotiana tabacum L.(普通烟草)"	"灰白"	"渐尖"	"--"	"13.41"	"I5A00790"	"筒形"	"国外"	"德意志民主共和国"	"黄绿"	"高感"	"2.04"	"20.0"	"--"	"宽椭圆"	"--"	"--"	"4.1"	"尚足"	"--"	"54.1"	"1.94"	"熄火"	"--"	"31.2"	"国外"	"--"	"湖北所"	"有"	"--"	"2.50"	"轻工烟草所"	"128.7"	"--"
"869"	"中感"	"Solanaceae(茄科)"	"0.15"	"White Burley 5"	"有"	"--"	"9.1"	"平"	"中"	"尚纯净"	"89"	"--"	"感病"	"10017"	"白肋"	"感病"	"White Burley 5"	"--"	"2.25"	"中"	"Nicotiana(烟属)"	"00001174"	"1.18"	"Nicotiana tabacum L.(普通烟草)"	"灰白"	"钝尖"	"--"	"14.89"	"--"	"塔形"	"国外"	"古巴"	"黄绿"	"高感"	"1.90"	"24.0"	"--"	"宽椭圆"	"--"	"--"	"5.6"	"有"	"--"	"56.8"	"1.50"	"中"	"--"	"35.5"	"国外"	"--"	"湖北所"	"微有"	"--"	"2.71"	"轻工烟草所"	"158.7"	"--"
"870"	"感病"	"Solanaceae(茄科)"	"0.16"	"White Burley 2"	"有"	"--"	"8.7"	"平"	"中"	"尚纯净"	"92"	"--"	"感病"	"10016"	"白肋"	"中感"	"White Burley 2"	"--"	"2.25"	"中"	"Nicotiana(烟属)"	"00001175"	"0.91"	"Nicotiana tabacum L.(普通烟草)"	"灰白"	"渐尖"	"--"	"14.09"	"I5A00791"	"塔形"	"国外"	"古巴"	"黄绿"	"感病"	"2.46"	"24.0"	"--"	"宽椭圆"	"--"	"--"	"5.3"	"有"	"--"	"52.7"	"1.25"	"中"	"--"	"30.5"	"国外"	"--"	"湖北所"	"有"	"--"	"2.68"	"轻工烟草所"	"141.4"	"--"
"871"	"感病"	"Solanaceae(茄科)"	"0.14"	"White Burley 1"	"--"	"--"	"8.2"	"平"	"中"	"--"	"84"	"--"	"感病"	"10015"	"白肋"	"感病"	"White Burley 1"	"--"	"2.25"	"--"	"Nicotiana(烟属)"	"00001176"	"0.78"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"16.01"	"I5A00792"	"筒形"	"国外"	"古巴"	"黄绿"	"高感"	"2.88"	"20.0"	"--"	"卵圆"	"--"	"--"	"5.5"	"--"	"--"	"56.0"	"1.31"	"中"	"--"	"34.1"	"国外"	"--"	"湖北所"	"--"	"--"	"3.06"	"轻工烟草所"	"134.9"	"--"
"872"	"--"	"Solanaceae(茄科)"	"--"	"日本白肋烟"	"--"	"--"	"--"	"--"	"--"	"--"	"91"	"--"	"--"	"10030"	"白肋"	"--"	"日本白肋烟"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001177"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"--"	"--"	"--"	"I5A00793"	"塔形"	"国外"	"日本"	"--"	"--"	"--"	"32.0"	"--"	"椭圆"	"--"	"--"	"--"	"--"	"--"	"56.1"	"--"	"--"	"--"	"29.0"	"国外"	"--"	"湖北所"	"--"	"--"	"--"	"山东烟草所"	"137.1"	"--"
"873"	"感病"	"Solanaceae(茄科)"	"--"	"Argjiro"	"--"	"--"	"5.6"	"皱"	"较厚"	"--"	"40"	"--"	"感病"	"4029"	"白肋"	"感病"	"Argjiro"	"平滑"	"--"	"--"	"Nicotiana(烟属)"	"00001178"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"钝尖"	"--"	"--"	"I5A00422"	"筒形"	"国外"	"阿尔巴尼亚"	"绿"	"高感"	"--"	"31.0"	"--"	"宽椭圆"	"--"	"--"	"4.9"	"--"	"--"	"28.8"	"--"	"--"	"--"	"17.3"	"国外"	"中"	"中烟所"	"--"	"--"	"--"	"--"	"106.3"	"--"
"874"	"中感"	"Solanaceae(茄科)"	"0.34"	"Basma Llovina"	"--"	"--"	"6.2"	"皱"	"较厚"	"--"	"37"	"--"	"感病"	"4028"	"白肋"	"感病"	"Basma Llovina"	"波浪"	"4.19"	"--"	"Nicotiana(烟属)"	"00001179"	"1.72"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"12.17"	"I5A01907"	"筒形"	"国外"	"阿尔巴尼亚"	"深绿"	"高感"	"2.44"	"38.0"	"--"	"卵圆"	"--"	"--"	"4.3"	"--"	"--"	"32.0"	"4.03"	"--"	"--"	"19.5"	"国外"	"细"	"中烟所"	"--"	"--"	"2.37"	"--"	"103.0"	"--"
"875"	"感病"	"Solanaceae(茄科)"	"0.08"	"Cekpka"	"--"	"--"	"6.2"	"平"	"厚"	"--"	"57"	"--"	"感病"	"4024"	"白肋"	"感病"	"Cekpka"	"平滑"	"1.00"	"--"	"Nicotiana(烟属)"	"00001180"	"0.92"	"Nicotiana tabacum L.(普通烟草)"	"--"	"钝尖"	"--"	"13.30"	"I5A00423"	"塔形"	"国外"	"--"	"深绿"	"--"	"1.09"	"28.0"	"--"	"卵圆"	"3.0"	"--"	"6.2"	"--"	"--"	"21.0"	"0.41"	"--"	"--"	"13.6"	"国外"	"中"	"中烟所"	"--"	"--"	"2.32"	"辽宁丹东农科所"	"66.3"	"--"
"876"	"中抗"	"Solanaceae(茄科)"	"--"	"Copus Yeusuheku No.4"	"--"	"--"	"7.8"	"平"	"厚"	"--"	"51"	"--"	"感病"	"4027"	"白肋"	"感病"	"Copus Yeusuheku No.4"	"平滑"	"--"	"--"	"Nicotiana(烟属)"	"00001181"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"--"	"I5A00424"	"筒形"	"国外"	"保加利亚"	"深绿"	"--"	"--"	"20.0"	"--"	"宽椭圆"	"--"	"--"	"5.7"	"--"	"--"	"43.3"	"--"	"--"	"--"	"26.8"	"国外"	"较细"	"中烟所"	"--"	"--"	"--"	"安徽省烟草所"	"61.0"	"--"
"877"	"中抗"	"Solanaceae(茄科)"	"0.57"	"Debreceni"	"--"	"--"	"8.0"	"平"	"较厚"	"--"	"--"	"--"	"感病"	"4005"	"白肋"	"感病"	"得布勒参"	"平滑"	"6.31"	"--"	"Nicotiana(烟属)"	"00001182"	"3.82"	"Nicotiana tabacum L.(普通烟草)"	"--"	"钝尖"	"--"	"11.10"	"I5A00425"	"塔形"	"国外"	"阿尔巴尼亚"	"深绿"	"--"	"1.65"	"30.0"	"--"	"宽椭圆"	"--"	"--"	"4.7"	"--"	"--"	"37.4"	"5.40"	"--"	"--"	"23.0"	"国外"	"中"	"中烟所"	"--"	"--"	"2.06"	"山东烟草所"	"91.0"	"--"
"878"	"感病"	"Solanaceae(茄科)"	"--"	"Debreceni"	"--"	"--"	"7.4"	"平"	"较厚"	"--"	"--"	"--"	"感病"	"4003"	"白肋"	"感病"	"得布勒参"	"平滑"	"--"	"--"	"Nicotiana(烟属)"	"00001183"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"--"	"I5A00426"	"筒形"	"国外"	"匈牙利"	"深绿"	"--"	"--"	"23.0"	"--"	"卵圆"	"--"	"--"	"6.1"	"--"	"--"	"36.4"	"--"	"--"	"--"	"22.6"	"国外"	"中"	"中烟所"	"--"	"--"	"--"	"--"	"89.1"	"--"
"879"	"感病"	"Solanaceae(茄科)"	"0.63"	"Krusevackl Prosocan"	"有"	"--"	"6.8"	"平"	"较厚"	"尚纯净"	"67"	"--"	"感病"	"4009"	"白肋"	"感病"	"Krusevackl Prosocan"	"平滑"	"8.30"	"中"	"Nicotiana(烟属)"	"00001184"	"2.71"	"Nicotiana tabacum L.(普通烟草)"	"灰白"	"渐尖"	"--"	"13.25"	"I5A00427"	"筒形"	"国外"	"南斯拉夫"	"绿"	"--"	"3.06"	"20.0"	"--"	"卵圆"	"--"	"--"	"4.8"	"有"	"--"	"34.6"	"5.52"	"熄火"	"--"	"20.6"	"国外"	"中"	"中烟所"	"有"	"--"	"2.65"	"中国农科院作物所"	"82.9"	"--"
"880"	"抗病"	"Solanaceae(茄科)"	"--"	"Kpaя"	"--"	"--"	"6.4"	"平"	"中"	"--"	"40"	"--"	"感病"	"4022"	"白肋"	"感病"	"Kpaя"	"平滑"	"--"	"--"	"Nicotiana(烟属)"	"00001185"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"钝尖"	"--"	"--"	"I5A00428"	"筒形"	"国外"	"阿尔巴尼亚"	"绿"	"--"	"--"	"18.0"	"--"	"长椭圆"	"--"	"--"	"6.8"	"--"	"--"	"30.5"	"--"	"--"	"--"	"13.5"	"国外"	"中"	"中烟所"	"--"	"--"	"--"	"河南许昌烟试场"	"97.7"	"--"
"881"	"感病"	"Solanaceae(茄科)"	"--"	"Mocnr Skronlowskl"	"--"	"--"	"7.6"	"平"	"厚"	"--"	"47"	"--"	"感病"	"4014"	"白肋"	"感病"	"Mocnr Skronlowskl"	"平滑"	"--"	"--"	"Nicotiana(烟属)"	"00001186"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"钝尖"	"--"	"--"	"I5A00429"	"塔形"	"国外"	"波兰"	"深绿"	"--"	"--"	"27.0"	"--"	"宽椭圆"	"--"	"--"	"4.9"	"--"	"--"	"30.4"	"--"	"--"	"--"	"16.9"	"国外"	"中"	"中烟所"	"--"	"--"	"--"	"食品工业部烟草工业管理局"	"121.0"	"--"
"882"	"感病"	"Solanaceae(茄科)"	"--"	"No.888"	"--"	"--"	"--"	"平"	"较薄"	"--"	"55"	"--"	"感病"	"4001"	"白肋"	"中抗"	"No.888"	"平滑"	"--"	"--"	"Nicotiana(烟属)"	"00001187"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"--"	"I5A00430"	"筒形"	"国外"	"--"	"深绿"	"--"	"--"	"24.0"	"--"	"宽椭圆"	"--"	"--"	"--"	"--"	"--"	"30.4"	"--"	"--"	"--"	"18.1"	"国外"	"中"	"中烟所"	"--"	"--"	"--"	"--"	"112.3"	"--"
"883"	"感病"	"Solanaceae(茄科)"	"0.39"	"Prilep 4036"	"--"	"--"	"7.8"	"平"	"厚"	"--"	"37"	"--"	"感病"	"4017"	"白肋"	"感病"	"Prilep 4036"	"平滑"	"5.00"	"--"	"Nicotiana(烟属)"	"00001188"	"1.89"	"Nicotiana tabacum L.(普通烟草)"	"--"	"钝尖"	"--"	"12.70"	"I5A00431"	"筒形"	"国外"	"南斯拉夫"	"深绿"	"--"	"2.65"	"26.0"	"--"	"卵圆"	"--"	"--"	"5.2"	"--"	"--"	"33.5"	"5.00"	"--"	"--"	"19.5"	"国外"	"中"	"中烟所"	"--"	"--"	"2.49"	"--"	"65.0"	"--"
"884"	"感病"	"Solanaceae(茄科)"	"0.43"	"Pulawski Szenokoli Stny"	"--"	"--"	"6.8"	"平"	"较厚"	"--"	"--"	"--"	"感病"	"4013"	"白肋"	"感病"	"Pulawski Szenokoli Stny"	"平滑"	"6.15"	"--"	"Nicotiana(烟属)"	"00001189"	"3.83"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"14.48"	"I5A00432"	"筒形"	"国外"	"波兰"	"绿"	"--"	"1.61"	"19.0"	"--"	"椭圆"	"--"	"--"	"4.9"	"--"	"--"	"35.0"	"5.18"	"--"	"--"	"17.6"	"国外"	"中"	"中烟所"	"--"	"--"	"2.59"	"食品工业部烟草工业管理局"	"77.2"	"--"
"885"	"感病"	"Solanaceae(茄科)"	"0.28"	"Samsun"	"--"	"--"	"5.8"	"皱"	"较薄"	"--"	"67"	"--"	"感病"	"4021"	"白肋"	"感病"	"沙姆逊"	"平滑"	"3.77"	"--"	"Nicotiana(烟属)"	"00001190"	"1.89"	"Nicotiana tabacum L.(普通烟草)"	"--"	"钝尖"	"红"	"14.08"	"I5A00433"	"筒形"	"国外"	"阿尔巴尼亚"	"深绿"	"--"	"2.00"	"25.0"	"--"	"心脏形"	"3.0"	"--"	"5.5"	"--"	"--"	"23.3"	"2.49"	"--"	"--"	"16.3"	"国外"	"中"	"中烟所"	"--"	"--"	"2.60"	"--"	"93.3"	"--"
"886"	"--"	"Solanaceae(茄科)"	"0.57"	"Szabolcsi"	"--"	"--"	"6.4"	"平"	"中"	"--"	"--"	"--"	"--"	"4006"	"白肋"	"中感"	"Szabolcsi"	"平滑"	"6.88"	"--"	"Nicotiana(烟属)"	"00001191"	"5.49"	"Nicotiana tabacum L.(普通烟草)"	"--"	"钝尖"	"--"	"12.17"	"I5A00434"	"塔形"	"国外"	"阿尔巴尼亚"	"深绿"	"--"	"1.25"	"22.0"	"--"	"卵圆"	"--"	"--"	"6.5"	"--"	"--"	"37.3"	"1.95"	"--"	"--"	"21.8"	"国外"	"中"	"中烟所"	"--"	"--"	"2.16"	"--"	"125.1"	"--"
"887"	"中感"	"Solanaceae(茄科)"	"0.77"	"Tance"	"--"	"--"	"6.0"	"平"	"较厚"	"--"	"36"	"--"	"感病"	"4018"	"白肋"	"感病"	"Tance"	"平滑"	"9.10"	"--"	"Nicotiana(烟属)"	"00001192"	"3.97"	"Nicotiana tabacum L.(普通烟草)"	"--"	"钝尖"	"--"	"11.81"	"I5A00435"	"筒形"	"国外"	"波兰"	"绿"	"--"	"2.38"	"22.0"	"--"	"宽椭圆"	"--"	"--"	"5.0"	"--"	"--"	"34.4"	"4.93"	"--"	"--"	"19.4"	"国外"	"中"	"中烟所"	"--"	"--"	"2.30"	"--"	"71.9"	"--"
"888"	"感病"	"Solanaceae(茄科)"	"0.31"	"Tekhe"	"--"	"--"	"--"	"平"	"中"	"--"	"78"	"--"	"感病"	"4011"	"白肋"	"感病"	"Tekhe"	"平滑"	"3.19"	"--"	"Nicotiana(烟属)"	"00001193"	"1.79"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"10.47"	"I5A00436"	"筒形"	"国外"	"保加利亚"	"绿"	"--"	"1.79"	"--"	"--"	"椭圆"	"--"	"--"	"--"	"--"	"--"	"30.7"	"1.94"	"--"	"--"	"17.0"	"国外"	"中"	"中烟所"	"--"	"--"	"1.98"	"--"	"--"	"--"
"889"	"感病"	"Solanaceae(茄科)"	"0.64"	"Trapezund 3800"	"--"	"--"	"5.6"	"平"	"较厚"	"--"	"--"	"--"	"感病"	"4012"	"白肋"	"感病"	"特拉别松德3800"	"平滑"	"7.68"	"--"	"Nicotiana(烟属)"	"00001194"	"3.46"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"12.19"	"I5A00437"	"筒形"	"国外"	"波兰"	"绿"	"--"	"2.36"	"19.0"	"--"	"宽椭圆"	"--"	"--"	"4.6"	"--"	"--"	"32.6"	"5.20"	"--"	"--"	"18.8"	"国外"	"中"	"中烟所"	"--"	"--"	"2.36"	"食品工业部烟草工业管理局"	"84.8"	"--"
"890"	"中抗"	"Solanaceae(茄科)"	"--"	"Vranjska Jaka"	"--"	"--"	"--"	"平"	"中"	"--"	"--"	"--"	"感病"	"4010"	"白肋"	"感病"	"Vranjska Jaka"	"平滑"	"--"	"--"	"Nicotiana(烟属)"	"00001195"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"钝尖"	"--"	"--"	"I5A00438"	"筒形"	"国外"	"南斯拉夫"	"绿"	"--"	"--"	"23.0"	"--"	"宽椭圆"	"--"	"--"	"--"	"--"	"--"	"22.0"	"--"	"--"	"--"	"14.7"	"国外"	"中"	"中烟所"	"--"	"--"	"--"	"中国农科院作物所"	"100.1"	"--"
"891"	"中感"	"Solanaceae(茄科)"	"0.56"	"Yenidge"	"--"	"--"	"6.8"	"平"	"厚"	"--"	"45"	"--"	"感病"	"4015"	"白肋"	"感病"	"Yenidge"	"平滑"	"6.38"	"--"	"Nicotiana(烟属)"	"00001196"	"2.52"	"Nicotiana tabacum L.(普通烟草)"	"--"	"钝尖"	"--"	"11.46"	"I5A00439"	"塔形"	"国外"	"--"	"深绿"	"--"	"2.53"	"23.0"	"--"	"卵圆"	"--"	"--"	"5.6"	"--"	"--"	"31.0"	"1.94"	"--"	"--"	"18.7"	"国外"	"中"	"中烟所"	"--"	"--"	"2.27"	"河南许昌烟试场"	"115.9"	"--"
"892"	"--"	"Solanaceae(茄科)"	"--"	"Zihina"	"--"	"--"	"5.0"	"--"	"--"	"--"	"34"	"--"	"--"	"4019"	"白肋"	"--"	"Zihina"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001197"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"--"	"--"	"--"	"--"	"筒形"	"国外"	"--"	"--"	"--"	"--"	"26.0"	"--"	"卵圆"	"--"	"--"	"2.0"	"--"	"--"	"33.9"	"--"	"--"	"--"	"18.0"	"国外"	"--"	"中烟所"	"--"	"--"	"--"	"河南许昌烟试场"	"98.4"	"--"
"893"	"感病"	"Solanaceae(茄科)"	"0.48"	"Zitkovacкi Prosocan"	"--"	"--"	"7.8"	"平"	"薄"	"--"	"--"	"--"	"感病"	"4008"	"白肋"	"感病"	"Zitkovacкi Prosocan"	"平滑"	"6.13"	"--"	"Nicotiana(烟属)"	"00001198"	"2.54"	"Nicotiana tabacum L.(普通烟草)"	"--"	"钝尖"	"--"	"12.71"	"I5A00440"	"筒形"	"国外"	"南斯拉夫"	"绿"	"--"	"2.41"	"21.0"	"--"	"宽椭圆"	"--"	"--"	"6.5"	"--"	"--"	"26.6"	"6.00"	"--"	"--"	"14.8"	"国外"	"疏"	"中烟所"	"--"	"--"	"2.45"	"中国农科院作物所"	"71.5"	"--"
"894"	"感病"	"Solanaceae(茄科)"	"1.53"	"Американ 572"	"--"	"--"	"7.8"	"皱"	"中"	"--"	"--"	"--"	"感病"	"4002"	"白肋"	"中感"	"阿美利加572"	"平滑"	"15.12"	"--"	"Nicotiana(烟属)"	"00001199"	"17.94"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"9.91"	"I5A00441"	"筒形"	"国外"	"苏联"	"绿"	"--"	"0.84"	"21.0"	"--"	"宽椭圆"	"--"	"--"	"6.8"	"--"	"--"	"35.8"	"14.47"	"--"	"--"	"22.7"	"国外"	"中"	"中烟所"	"--"	"--"	"1.73"	"--"	"95.6"	"--"
"895"	"感病"	"Solanaceae(茄科)"	"0.42"	"Самсун 959"	"--"	"--"	"7.4"	"平"	"厚"	"--"	"--"	"--"	"感病"	"4020"	"白肋"	"抗病"	"沙姆逊959"	"平滑"	"9.50"	"--"	"Nicotiana(烟属)"	"00001200"	"8.25"	"Nicotiana tabacum L.(普通烟草)"	"--"	"急尖"	"--"	"11.95"	"I5A00442"	"筒形"	"国外"	"苏联"	"绿"	"--"	"1.15"	"37.0"	"--"	"宽椭圆"	"--"	"--"	"4.5"	"--"	"--"	"34.1"	"9.19"	"--"	"--"	"19.9"	"国外"	"细"	"中烟所"	"--"	"--"	"2.11"	"--"	"147.5"	"--"
"896"	"--"	"Solanaceae(茄科)"	"--"	"Поpойско"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"4016"	"白肋"	"--"	"Поpойско"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001201"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"--"	"--"	"--"	"--"	"筒形"	"国外"	"保加利亚"	"--"	"--"	"--"	"21.0"	"--"	"宽椭圆"	"--"	"--"	"--"	"--"	"--"	"31.4"	"--"	"--"	"--"	"18.1"	"国外"	"--"	"中烟所"	"--"	"--"	"--"	"--"	"115.1"	"--"
"897"	"感病"	"Solanaceae(茄科)"	"1.68"	"Fancett Special"	"--"	"--"	"7.6"	"平"	"薄"	"--"	"64"	"--"	"中感"	"1225"	"烤烟"	"中抗"	"Fancett Special"	"波浪"	"15.01"	"--"	"Nicotiana(烟属)"	"00001026"	"7.71"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"8.93"	"I5A00370"	"塔形"	"国外"	"美国"	"浅绿"	"中抗"	"1.95"	"23.0"	"感虫"	"宽椭圆"	"--"	"--"	"7.0"	"--"	"--"	"47.8"	"14.44"	"--"	"--"	"30.1"	"国外"	"疏"	"中烟所"	"--"	"--"	"1.77"	"河南许昌烟试场"	"166.0"	"--"
"898"	"感病"	"Solanaceae(茄科)"	"1.31"	"Flanagan"	"--"	"--"	"9.8"	"平"	"较厚"	"--"	"73"	"--"	"中感"	"1250"	"烤烟"	"中抗"	"Flanagan"	"平滑"	"11.31"	"--"	"Nicotiana(烟属)"	"00001027"	"5.47"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"8.65"	"I5A00371"	"筒形"	"国外"	"--"	"深绿"	"中抗"	"2.07"	"30.0"	"感虫"	"长椭圆"	"--"	"--"	"6.0"	"--"	"--"	"44.3"	"9.93"	"--"	"--"	"22.6"	"国外"	"中"	"中烟所"	"--"	"--"	"1.74"	"辽宁丹东农科所"	"117.4"	"--"
"899"	"--"	"Solanaceae(茄科)"	"--"	"Florida"	"--"	"--"	"--"	"--"	"--"	"--"	"57"	"--"	"--"	"1174"	"烤烟"	"--"	"Florida"	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001028"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"--"	"--"	"--"	"I5A00757"	"塔形"	"国外"	"--"	"--"	"--"	"2.65"	"24.0"	"--"	"宽椭圆"	"--"	"--"	"--"	"--"	"--"	"59.4"	"--"	"--"	"--"	"32.3"	"国外"	"--"	"丹东所"	"--"	"--"	"--"	"--"	"203.3"	"--"
"900"	"--"	"Solanaceae(茄科)"	"--"	"G.H."	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3006"	"烤烟"	"--"	"G.H."	"--"	"--"	"--"	"Nicotiana(烟属)"	"00001029"	"--"	"Nicotiana tabacum L.(普通烟草)"	"--"	"--"	"--"	"--"	"I5A00658"	"--"	"国外"	"--"	"--"	"--"	"--"	"22.0"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"51.0"	"--"	"--"	"--"	"22.0"	"国外"	"--"	"安徽所"	"--"	"--"	"--"	"--"	"67.0"	"--"
"901"	"感病"	"Solanaceae(茄科)"	"2.48"	"Genuin Yellow Pryor"	"--"	"--"	"8.0"	"平"	"中"	"--"	"75"	"--"	"中抗"	"1234"	"烤烟"	"感病"	"Genuin Yellow Pryor"	"平滑"	"20.90"	"--"	"Nicotiana(烟属)"	"00001030"	"9.94"	"Nicotiana tabacum L.(普通烟草)"	"--"	"渐尖"	"--"	"8.50"	"I5A00372"	"筒形"	"国外"	"--"	"绿"	"中感"	"2.11"	"31.0"	"高抗"	"椭圆"	"--"	"--"	"7.1"	"--"	"--"	"47.2"	"18.69"	"--"	"--"	"26.4"	"国外"	"较疏"	"中烟所"	"--"	"--"	"1.72"	"辽宁丹东农科所"	"172.8"	"--"
